10254	U3372		news_7760-0 news_4204-0 news_195-1 news_2776-0
368	U98	news_4528 news_4215 news_8766	news_5349-1 news_3547-0 news_4782-0 news_11509-0 news_9340-0
13940	U4654	news_4346 news_4755	news_4918-0 news_12198-1 news_4449-0 news_12172-0 news_9489-0 news_12091-0
3126	U927	news_628 news_5495 news_2419 news_2826 news_9712 news_9905 news_4133 news_5257 news_4192	news_9173-0 news_4771-0 news_9744-0 news_11097-1 news_10010-0 news_11005-0
8291	U2671	news_4312	news_9882-0 news_2627-0 news_5290-0 news_9426-0 news_9167-0
374	U99	news_12172 news_9019 news_4708	news_5031-0 news_604-0 news_3716-0 news_2567-0 news_652-1
5526	U1686	news_12077 news_3317 news_4137 news_5090 news_720 news_10976 news_8857 news_8843 news_9179 news_5564	news_5214-0 news_2627-0 news_9782-0 news_4596-0 news_68-1 news_6936-0
14951	U5139	news_3529 news_4630	news_4533-0 news_7881-1 news_9457-0 news_7050-0
6297	U1903	news_11944 news_98 news_8996 news_2534 news_3593 news_6447 news_11132	news_4839-0 news_4291-0 news_5466-1 news_4180-0 news_4400-0 news_4347-0
4452	U1367	news_11921 news_9604	news_2439-0 news_2378-0 news_2382-1 news_2653-0 news_2588-0 news_2553-0
4546	U1398	news_5566 news_9457 news_12060 news_69	news_4127-1 news_587-0 news_4698-0 news_11330-0 news_2593-0 news_7936-0
14476	U4881	news_5533 news_808 news_2925 news_10179 news_684 news_9576 news_2181 news_10156	news_137-0 news_328-0 news_2503-0 news_9788-0 news_10971-1 news_4918-0
8197	U2636	news_10956 news_406 news_9880 news_7904	news_11930-0 news_75-0 news_3358-0 news_5469-0 news_4334-1
7448	U2327	news_10154 news_8812 news_4659 news_4110 news_9868 news_3770 news_10042 news_2506 news_9874	news_11931-0 news_2584-0 news_2339-0 news_10095-0 news_2555-0 news_9752-1
4978	U1511	news_2373 news_9288 news_9673 news_9381 news_6943 news_4457 news_9400 news_3511	news_12120-0 news_9788-0 news_3705-0 news_9734-0 news_2375-1 news_7516-0
9717	U3190		news_9489-0 news_10151-0 news_2445-1 news_12024-0 news_11924-0 news_6532-0
14344	U4803	news_4353 news_193 news_4650 news_4726 news_4254 news_9597 news_3034 news_11912 news_5150 news_137	news_11240-0 news_508-0 news_9752-0 news_6532-0 news_460-1
6783	U2063	news_2470	news_540-0 news_4855-0 news_5502-1 news_9340-0 news_4120-0 news_2608-0
10629	U3499	news_11361 news_12125 news_9125 news_4636 news_8988 news_9059	news_731-0 news_5277-0 news_4617-1 news_4666-0 news_4455-0 news_4483-0
6914	U2111	news_11287 news_5162 news_9991 news_5220 news_5202 news_3145	news_4610-1 news_171-0 news_4146-0 news_79-0 news_11927-0 news_4346-0
11974	U3975	news_2904 news_4510 news_5123 news_4790 news_12147 news_3550 news_634	news_662-1 news_620-0 news_826-0 news_4102-0 news_2661-0 news_136-0
11135	U3678	news_8793 news_4320 news_415 news_4463 news_331 news_10210	news_7968-1 news_2591-0 news_7945-0 news_8984-0 news_3897-0 news_163-0
14758	U5071	news_4094 news_5127 news_5264 news_3440 news_3366 news_4851 news_4995 news_383	news_4161-1 news_4165-0 news_4201-0 news_4240-0 news_561-0 news_4107-0
8552	U2769	news_12023 news_4588 news_9815 news_4259 news_2098 news_11067 news_5101 news_9796 news_5006	news_2556-0 news_2402-0 news_2526-1 news_2339-0 news_6117-0 news_6532-0
12442	U4119	news_5368 news_4404 news_4146 news_9294 news_219 news_4608 news_4983 news_8942	news_7949-1 news_5447-0 news_4297-0 news_5321-0 news_12141-0 news_11985-0
13974	U4668	news_9546 news_121 news_9985	news_10069-0 news_4734-0 news_4140-0 news_277-0 news_9463-0 news_12141-1
6024	U1822	news_767	news_2639-0 news_2655-0 news_2470-1 news_2339-0 news_2657-0 news_2515-0
4078	U1236	news_189 news_9689 news_10066 news_221 news_4274 news_2590	news_4899-1 news_9426-0 news_4298-0 news_12172-0 news_676-0 news_5214-0
10526	U3459	news_11934 news_2722	news_9703-0 news_6306-1 news_2539-0 news_9671-0 news_12091-0 news_12024-0
6584	U1992	news_4726 news_7914 news_9583	news_2429-0 news_2603-0 news_2402-0 news_2556-0 news_2526-1 news_2578-0
7407	U2303	news_5054 news_3686 news_11914 news_9758 news_228 news_4798 news_9531	news_4153-0 news_4758-0 news_4543-0 news_11926-0 news_4928-0 news_4254-1
5989	U1811	news_265 news_4442 news_3618 news_2483	news_4460-0 news_4508-0 news_4400-0 news_4938-0 news_4209-0 news_4112-1
4380	U1346	news_5419 news_5127 news_4980 news_5203 news_4633 news_4555 news_2799 news_3710 news_9400	news_4335-0 news_5155-0 news_9906-0 news_12205-0 news_10029-1 news_4821-0
1118	U332	news_4058 news_4580 news_11195 news_4565 news_2945	news_11967-0 news_2513-0 news_495-1 news_4208-0 news_802-0 news_11912-0
1990	U583	news_600 news_4773 news_3066 news_226 news_3752 news_11012 news_4737 news_9549	news_9916-0 news_9867-0 news_3109-0
8969	U2905	news_9288	news_2343-1 news_12032-0 news_3551-0 news_3064-0 news_5533-0 news_12055-0
158	U42	news_243 news_5054 news_4600 news_9378 news_3210 news_3717 news_1109 news_2525 news_9874 news_12098	news_4988-1 news_5184-0 news_4982-0 news_5057-0 news_4543-0 news_4743-0
9128	U2975		news_3686-0 news_9612-0 news_11927-0 news_10013-0 news_12084-0
12643	U4187	news_4696 news_12109 news_8920 news_7865 news_7453 news_533 news_9026 news_9982 news_2722	news_2635-1 news_10047-0 news_12024-0 news_4584-0 news_4740-0 news_575-0
9008	U2929	news_10121 news_5427 news_4749 news_11953 news_537	news_200-0 news_10961-0 news_452-0 news_5241-0 news_12181-1
1406	U417	news_10140	news_521-0 news_7821-1 news_5441-0 news_11312-0 news_3824-0
12247	U4058	news_566 news_2540 news_345 news_9704 news_5011	news_11614-0 news_2886-0 news_10953-0 news_9653-0 news_3654-0
8148	U2620	news_11518	news_9751-0 news_9422-0 news_565-1 news_9458-0 news_4582-0 news_731-0
12981	U4306	news_7833 news_786 news_10202 news_3666 news_10055 news_7894 news_9320 news_5238 news_4250	news_2764-1 news_10936-0 news_4561-0 news_724-0 news_1226-0
8915	U2889	news_11022 news_4599	news_5063-0 news_11985-0 news_2197-1 news_12141-0 news_11614-0 news_7810-0
7979	U2550	news_2797 news_4413 news_7886 news_5216 news_4598 news_4335 news_10232 news_178 news_7744	news_2473-1 news_2586-0 news_679-0 news_3046-0 news_2343-0 news_10134-0
12834	U4248	news_11303 news_641 news_94 news_4787 news_12205 news_508 news_3628 news_750	news_460-1 news_457-0 news_9607-0 news_9867-0 news_2448-0 news_3729-0
6463	U1957		news_12040-0 news_2375-0 news_5631-0 news_575-0 news_137-0 news_4449-1
3945	U1191	news_10163 news_228 news_5128 news_9713 news_821 news_11998	news_4950-0 news_5168-1 news_6831-0 news_4417-0 news_625-0
2451	U727	news_11243 news_582	news_4572-0 news_4286-0 news_4506-0 news_4818-0 news_5114-1 news_4406-0
6957	U2125	news_9595	news_9926-0 news_323-0 news_5919-0 news_648-0 news_5081-1
8072	U2583	news_11376 news_3080 news_4266 news_4336 news_10127 news_7798 news_10243 news_84 news_9322	news_5349-1 news_269-0 news_9940-0 news_11413-0 news_2476-0 news_9911-0
9828	U3227	news_2908 news_7187 news_8969 news_12005 news_10001 news_11501 news_10987 news_2526	news_4991-0 news_3193-0 news_8889-0 news_9750-1 news_2523-0
705	U200	news_12089 news_11685 news_177 news_3412	news_2503-0 news_9489-0 news_10075-0 news_2627-1 news_9686-0 news_12091-0
1352	U403	news_9715 news_9289 news_2411 news_4403 news_3524 news_702 news_7519 news_396 news_4586	news_3226-1 news_9694-0 news_12186-0 news_2584-0 news_9923-0 news_3288-0
1710	U506	news_4874 news_5280 news_8820 news_10089 news_4844 news_8863 news_11243 news_4516	news_540-0 news_5502-0 news_4855-0 news_2608-0 news_4120-0 news_3225-1
2929	U877	news_9378 news_3227 news_10233 news_3731 news_721 news_4979 news_9724 news_3011	news_9256-0 news_2477-0 news_9959-0 news_4685-0 news_4735-1 news_10211-0
10910	U3598	news_5370 news_8900 news_4058	news_6569-0 news_9489-1 news_474-0 news_2949-0 news_2627-0 news_9686-0
10317	U3394	news_2657 news_4596 news_648	news_2583-0 news_474-0 news_2635-0 news_137-0 news_9761-0 news_6532-1
4725	U1448	news_9422 news_9750 news_5450 news_10970	news_6844-1 news_9926-0 news_9218-0 news_10208-0 news_7677-0 news_10232-0
3402	U1018	news_4468 news_9047 news_4424 news_624 news_3080 news_6809 news_11092 news_8949 news_653	news_9906-0 news_2445-1 news_2908-0 news_2241-0 news_11947-0
12661	U4192	news_4131 news_9693 news_617 news_11470	news_650-1 news_9865-0 news_9231-0 news_9549-0 news_9059-0
2393	U712	news_10234 news_5192 news_4102 news_9707	news_5299-0 news_4895-0 news_9253-0 news_7786-0 news_4280-0
6414	U1939		news_7775-0 news_9806-1 news_4975-0 news_3386-0 news_9326-0
8040	U2574	news_5230 news_5829 news_5543 news_504 news_359 news_5031 news_5013 news_8812 news_4219 news_10222	news_2627-1 news_5036-0 news_11998-0 news_9489-0 news_12146-0 news_4899-0
1070	U318	news_2688 news_2698 news_10097 news_3744 news_3714 news_5415 news_427 news_2374 news_3711	news_6313-1 news_2584-0 news_2645-0 news_2606-0 news_12053-0 news_2373-0
5214	U1577	news_4095 news_8750 news_7952 news_9553	news_9602-0 news_7296-0 news_12075-1 news_10040-0 news_12015-0 news_5098-0
6888	U2101	news_9326 news_3067 news_69 news_9148 news_12124 news_9576 news_2661	news_583-0 news_2596-0 news_5272-0 news_11941-0 news_746-0 news_3680-1
6185	U1872		news_3576-1 news_9866-0 news_2429-0 news_5299-0 news_8826-0 news_9769-0
4536	U1396	news_2429 news_4551 news_11021 news_3580	news_4991-0 news_395-0 news_415-0 news_2499-0 news_219-0 news_1245-1
14019	U4684	news_5178 news_10095 news_4708	news_9580-1 news_12122-0 news_430-0 news_9647-0 news_328-0 news_137-0
7635	U2430	news_4538 news_2685 news_2704	news_233-0 news_10988-0 news_9997-0 news_2645-1 news_9584-0 news_5474-0
12814	U4241	news_9961 news_9625 news_7050 news_7810 news_6640 news_9940 news_1235 news_11087 news_7813 news_5099	news_9093-0 news_129-0 news_2627-0 news_9091-0 news_5321-0 news_4066-1
11117	U3670	news_2550 news_5443 news_3574 news_3574 news_5360	news_746-0 news_10023-0 news_3458-0 news_9272-0 news_3145-1 news_9734-0
8118	U2606	news_399 news_9328 news_11926 news_2102 news_9442 news_260 news_757 news_3510	news_11312-0 news_9691-0 news_625-1 news_676-0 news_723-0
9998	U3288	news_4052 news_70 news_12107	news_9366-1 news_7722-0 news_8758-0 news_7452-0 news_9122-0
6307	U1907	news_9019 news_2735 news_5189 news_8979	news_11639-0 news_2718-0 news_5181-1 news_7733-0 news_9946-0 news_2791-0
12376	U4105		news_4397-0 news_11032-0 news_98-0
2655	U782	news_12024 news_348	news_2503-0 news_9489-1 news_2627-0 news_2445-0 news_12172-0
5695	U1734	news_723 news_9815	news_9173-0 news_4771-1 news_9744-0 news_10010-0 news_11005-0 news_11097-0
1559	U459		news_9264-1 news_9308-0 news_2657-0 news_5534-0 news_5468-0 news_5306-0
4019	U1209	news_9900 news_5236 news_349 news_311 news_3474 news_2370 news_2373 news_5790 news_3411	news_9618-1 news_620-0 news_826-0 news_3064-0 news_4472-0 news_662-0
6309	U1907	news_9019 news_2735 news_5189 news_8979	news_9340-0 news_1266-0 news_4169-0 news_11509-0 news_2456-1 news_9750-0
3397	U1017		news_2649-0 news_7187-0 news_12024-0 news_679-1 news_2515-0 news_7232-0
12830	U4248	news_11303 news_641 news_94 news_4787 news_12205 news_508 news_3628 news_750	news_428-0 news_2503-0 news_2627-0 news_9489-0 news_3705-0
11824	U3916	news_4708 news_4897 news_10243 news_735 news_5142 news_5074 news_2564	news_9528-1 news_2886-0 news_4286-0 news_7452-0 news_12141-0 news_3253-0
12368	U4102		news_7420-1 news_1275-0 news_11639-0 news_9853-0 news_10036-0
5926	U1795	news_9364 news_10076 news_2691 news_609 news_3680 news_8842 news_9570 news_1206 news_11021	news_2532-0 news_2593-0 news_2572-0 news_2533-0 news_2438-1 news_2483-0
645	U184	news_4940 news_4601 news_9771 news_3558 news_3619 news_9678 news_643 news_4255	news_775-0 news_7829-0 news_9000-1 news_5829-0 news_720-0 news_9383-0
6566	U1989	news_497 news_4763 news_16 news_4580 news_2037 news_4906 news_2523 news_4164 news_4153	news_4991-1 news_4286-0 news_5509-0 news_9680-0 news_4363-0 news_4818-0
8597	U2783	news_5299 news_5151 news_11616 news_9555 news_2075 news_4669 news_3427	news_5291-0 news_9308-0 news_3247-0 news_9618-1 news_4102-0 news_9495-0
9515	U3122		news_3705-0 news_3285-0 news_11924-0 news_9889-0 news_388-0 news_9489-1
12957	U4292	news_12005 news_10173 news_3193 news_10980 news_4322 news_5254 news_4846 news_4243	news_783-1 news_8911-0 news_9567-0 news_11160-0 news_4966-0 news_12172-0
6702	U2036	news_4143 news_5465 news_5014 news_3411 news_10159 news_12173	news_11917-0 news_409-0 news_10047-1 news_9761-0 news_10132-0 news_137-0
5019	U1519	news_2536 news_7244 news_687 news_4161 news_3425 news_5306 news_5452	news_2791-1 news_10948-0 news_4659-0 news_5349-0 news_1266-0
7087	U2169		news_5509-0 news_2615-0 news_4180-0 news_10937-0 news_542-0 news_11924-1
13729	U4562	news_2423 news_12094 news_3386 news_4553	news_10956-0 news_583-0 news_9618-0 news_3247-0 news_620-1 news_3011-0
6847	U2088	news_8937 news_6867 news_4660 news_9944 news_4179 news_12022	news_2202-0 news_9683-0 news_342-0 news_2661-1 news_3755-0
3333	U995	news_4676 news_10217 news_8947 news_4312 news_5137 news_275 news_824 news_432 news_3046	news_2526-0 news_2550-0 news_2558-1 news_2578-0 news_2606-0 news_2584-0
9175	U2993	news_9663 news_7951 news_9151 news_2759 news_10057	news_5287-0 news_2561-0 news_5395-0 news_9402-1 news_4587-0 news_3513-0
10667	U3513	news_4488 news_742 news_3285 news_3404 news_555	news_4771-0 news_9744-0 news_10010-0 news_11005-0 news_5291-0 news_583-1
8689	U2806	news_3890 news_2394 news_4066 news_5159 news_362 news_7773	news_3064-1 news_5533-0 news_4472-0 news_12032-0 news_2343-0 news_8784-0
3886	U1171	news_186 news_4196 news_11973	news_4662-0 news_4426-0 news_5506-0 news_4066-0 news_5447-0 news_4905-1
12917	U4280	news_138 news_3175 news_767 news_3018 news_9069 news_9648 news_4876	news_9173-0 news_4771-0 news_9744-0 news_11005-0 news_10010-0 news_10956-1
4644	U1427	news_2730 news_4559 news_9737 news_766 news_8916 news_10937 news_9615	news_12024-0 news_2513-1 news_2448-0 news_7640-0 news_5585-0 news_2499-0
11382	U3768	news_3554 news_7295	news_4066-1 news_4426-0 news_4064-0 news_4662-0 news_5175-0 news_4520-0
5857	U1778	news_10211 news_1301	news_9276-0 news_12071-0 news_9039-0 news_9390-0 news_9961-1 news_9531-0
8038	U2573	news_2970 news_9811 news_4875 news_5506 news_11924 news_5024 news_9263	news_9788-0 news_3046-0 news_10047-0 news_9272-0 news_12172-0 news_7406-1
11082	U3661		news_182-0 news_639-0 news_11255-1
13771	U4579	news_4230 news_7892 news_8993	news_540-0 news_5502-0 news_4855-0 news_2608-1 news_4120-0 news_3225-0
2604	U766	news_4214 news_2766 news_10039 news_7697 news_2667 news_7832 news_4411 news_5049 news_2720 news_4193	news_7848-1 news_758-0 news_4123-0 news_1245-0 news_2902-0 news_9846-0
2781	U821	news_2816	news_5024-0 news_4830-0 news_4305-0 news_4596-1 news_5099-0 news_4862-0
14859	U5100	news_1312 news_4563 news_3619 news_9515 news_12098	news_2550-0 news_2592-0 news_2477-0 news_2583-0 news_634-0 news_2872-1
2388	U711	news_754 news_9004 news_2427 news_12108 news_10021 news_2734 news_273 news_5829 news_9154	news_7623-0 news_2515-0 news_4180-1 news_7640-0 news_2944-0 news_2514-0
10975	U3618	news_8821	news_4395-0 news_4707-0 news_5228-1 news_4238-0 news_11968-0 news_5201-0
8181	U2631	news_4496 news_10237 news_9885 news_11012 news_3729	news_2645-0 news_2649-1 news_2556-0 news_2659-0 news_2339-0 news_2499-0
2129	U632	news_11914 news_4902	news_826-0 news_620-0 news_4102-0 news_3011-0 news_2661-1 news_136-0
12377	U4105		news_357-1 news_9905-0 news_9429-0 news_2925-0 news_3074-0
441	U119	news_4263 news_5585 news_8853 news_530 news_3693 news_3378 news_10099 news_9053 news_6569	news_11614-1 news_9397-0 news_4340-0 news_9045-0 news_4767-0 news_2392-0
8273	U2666	news_88 news_4963	news_2526-0 news_11912-0 news_2592-0 news_2550-0 news_2558-0 news_12172-1
4716	U1446	news_3532 news_12111 news_9776 news_9256 news_4709 news_4496 news_10130	news_5214-1 news_4767-0 news_110-0 news_3654-0 news_9378-0
5118	U1545	news_5184 news_410 news_8948 news_12214 news_12169 news_480 news_9437 news_5310 news_5147 news_5324	news_2556-0 news_2402-1 news_2578-0 news_802-0 news_12091-0 news_11912-0
11442	U3788		news_9984-1 news_9587-0 news_7816-0 news_5294-0 news_9238-0 news_10180-0
7754	U2467	news_2371 news_9495 news_10941 news_4785 news_5070 news_9159 news_4418	news_7921-1 news_766-0 news_4603-0 news_2631-0 news_2509-0
1520	U451	news_9719 news_3418 news_219 news_6642 news_696 news_3074 news_9763 news_3980	news_11715-1 news_9426-0 news_9502-0 news_4143-0 news_3654-0 news_562-0
2370	U704	news_9832 news_9466 news_634 news_9688	news_9786-1 news_12160-0 news_9541-0 news_9489-0 news_9997-0 news_3046-0
10459	U3437	news_7838 news_5232 news_5296 news_4176 news_378 news_9688 news_212 news_606 news_239	news_2432-0 news_2976-0 news_2942-0 news_9700-0 news_10108-0 news_1226-1
3693	U1112	news_4072 news_2496 news_10965 news_3414 news_10157 news_10182 news_7909 news_262	news_6532-0 news_12024-0 news_2949-0 news_12198-1 news_6195-0 news_47-0
9502	U3119		news_11991-0 news_6304-0 news_12172-0 news_12024-1 news_409-0
6992	U2132		news_4859-0 news_4584-0 news_4314-0 news_11005-0 news_3229-0
8561	U2773	news_11924 news_11648	news_2499-0 news_2649-0 news_2339-0 news_2556-0 news_2646-0 news_2659-1
223	U60	news_4462 news_641 news_2590 news_8993 news_4872	news_11639-0 news_2718-0 news_5181-0 news_7733-1 news_9946-0 news_2791-0
2948	U881	news_10173 news_4547 news_9250 news_5069 news_66 news_4782	news_242-1 news_9145-0 news_8896-0 news_237-0 news_866-0
12794	U4235	news_9249 news_7452 news_2597 news_3067 news_10021 news_7966	news_11912-1 news_6117-0 news_2445-0 news_9782-0 news_7187-0
8798	U2848		news_620-1 news_826-0 news_3011-0 news_463-0 news_4102-0 news_136-0
8459	U2734	news_3685 news_9504	news_5349-0 news_10956-1 news_10979-0 news_10988-0 news_2949-0 news_2615-0
6974	U2128	news_390 news_5564 news_4565 news_9722 news_737 news_103 news_9734 news_9962	news_4185-0 news_4803-0 news_5141-0 news_5321-0 news_4520-0 news_4780-1
9039	U2942	news_5489 news_9001 news_2634	news_4997-0 news_4350-1 news_4254-0 news_4618-0 news_4967-0 news_4410-0
8870	U2877	news_4644 news_3093 news_9330 news_271 news_1310 news_4763 news_4813 news_11218 news_5085 news_9724	news_5443-0 news_9489-0 news_4785-0 news_9691-0 news_2416-1
9268	U3033	news_9914 news_9934 news_760 news_152 news_9333 news_9526 news_268 news_5049 news_4207	news_2402-0 news_2646-1 news_2558-0 news_2550-0 news_2580-0 news_2452-0
13749	U4573	news_7769 news_460	news_6936-1 news_10953-0 news_3543-0 news_9426-0 news_3151-0
5617	U1709	news_5344 news_3454 news_10030 news_2611 news_3380 news_4530	news_3327-1 news_180-0 news_11004-0 news_10978-0
6120	U1853	news_9846 news_359 news_2657 news_5411 news_319 news_9026 news_9878 news_4465	news_2574-0 news_2548-1 news_2523-0 news_2639-0 news_2638-0 news_2584-0
1596	U469	news_11093 news_4322 news_3601 news_9203 news_9435 news_3218 news_7967 news_72	news_12091-0 news_2635-0 news_2375-1 news_5631-0 news_9898-0 news_10040-0
1761	U520	news_11154 news_9844 news_4168 news_11930 news_11436	news_5531-0 news_2681-0 news_4571-1 news_83-0 news_9607-0 news_422-0
8563	U2773	news_11924 news_11648	news_2550-1 news_6117-0 news_2553-0 news_2343-0 news_6532-0 news_9987-0
9600	U3150	news_12174 news_7927	news_2499-0 news_9426-1 news_3253-0 news_2503-0 news_4596-0 news_75-0
10111	U3325	news_2406 news_12163 news_9844 news_4860 news_829 news_3016 news_2998 news_218 news_7791 news_12215	news_662-1 news_9308-0 news_5291-0 news_3247-0 news_9495-0 news_2661-0
8539	U2759	news_4584	news_541-0 news_10967-0 news_220-0 news_2457-0 news_2494-1
2470	U732	news_223 news_1310 news_5119 news_9229 news_296	news_2638-1 news_9514-0 news_10053-0 news_7722-0 news_2627-0 news_4361-0
12121	U4020	news_4619 news_3765 news_5092 news_5323 news_3020	news_174-0 news_802-0 news_9489-0 news_4353-0 news_12055-1 news_2949-0
10413	U3425	news_9160 news_9073	news_4918-1 news_4487-0 news_11967-0 news_10126-0 news_10095-0 news_12091-0
5327	U1623	news_9602 news_10970 news_9856 news_7832	news_3764-0 news_316-1 news_11958-0 news_9137-0 news_4636-0 news_3524-0
9153	U2987	news_5502 news_3303 news_341 news_4153 news_5054 news_9874 news_4827 news_4348	news_464-1 news_521-0 news_5585-0 news_7187-0 news_2784-0 news_2881-0
6086	U1843	news_3503 news_12005 news_9322 news_9696 news_3443 news_9440 news_804 news_12056 news_7628 news_2419	news_9565-0 news_395-0 news_2627-1 news_4899-0 news_9215-0 news_7452-0
14760	U5072	news_2623 news_4376 news_1245 news_5521 news_11614 news_2550 news_10131	news_3593-1 news_2430-0 news_10222-0 news_4417-0 news_12058-0 news_4772-0
4474	U1374	news_601 news_4779 news_2772 news_4084	news_8861-0 news_7420-0 news_5312-1 news_2456-0 news_8965-0 news_3654-0
8694	U2807	news_5573 news_426 news_552 news_7763 news_601 news_2753 news_10111	news_4988-0 news_5057-0 news_4134-1 news_4841-0 news_9495-0 news_4191-0
8580	U2779	news_745 news_795 news_2913 news_5466 news_4105 news_5445 news_4137 news_9743 news_9321	news_5349-0 news_758-0 news_110-0 news_650-0 news_676-0 news_3705-1
14199	U4755		news_2405-0 news_2583-0 news_2646-0 news_2572-0 news_2423-1 news_2470-0
205	U57	news_10971 news_4597 news_7129 news_101 news_3312 news_4697 news_2823 news_3744	news_9582-0 news_9798-0 news_10094-0 news_802-0 news_12141-0 news_2445-1
1589	U467	news_9339 news_5049	news_9545-0 news_3758-0 news_463-0 news_12172-1 news_9694-0 news_2949-0
10884	U3589	news_5514 news_1216 news_317 news_9906	news_11952-1 news_7894-0 news_10950-0 news_5328-0 news_10246-0
5891	U1787		news_10956-0 news_5291-0 news_583-0 news_9618-1 news_3247-0 news_620-0
1262	U369	news_370 news_10213 news_2639 news_3167	news_9674-0 news_2394-0 news_354-0 news_2620-0 news_6642-1
4874	U1485	news_12153	news_4286-0 news_4818-1 news_4715-0 news_2503-0 news_2949-0 news_619-0
3004	U894	news_9973 news_2461 news_2433 news_3890 news_565 news_5472 news_2643 news_7900 news_5360	news_4169-1 news_2456-0 news_1266-0 news_3547-0 news_9251-0 news_11509-0
10612	U3493		news_68-1 news_4158-0 news_12141-0 news_9426-0 news_5469-0 news_579-0
5768	U1756	news_4439 news_5204 news_5199 news_5623 news_3028 news_10960 news_5074	news_5120-0 news_4992-0 news_5093-0 news_5065-1 news_2499-0 news_4095-0
2976	U887		news_96-1 news_2645-0 news_2584-0 news_2433-0 news_2373-0 news_2566-0
6663	U2020	news_7737 news_10963 news_12195 news_600 news_2186 news_10999	news_7741-0 news_4075-0 news_221-0
9857	U3242	news_3500 news_4329 news_562 news_5439 news_380 news_3197 news_9977	news_2572-1 news_2593-0 news_2405-0 news_2396-0 news_2438-0 news_12172-0
2702	U795	news_9527 news_5158 news_10159 news_3661 news_5057 news_5521 news_9881	news_2552-0 news_2838-0 news_2720-0 news_5067-1 news_5326-0 news_3518-0
7628	U2420		news_4426-0 news_4900-0 news_5050-0 news_4662-0 news_5175-0 news_5094-1
12008	U3987		news_2402-0 news_2592-1 news_2603-0 news_2550-0 news_2655-0 news_2515-0
3565	U1072	news_5606 news_4590 news_287 news_4161	news_540-0 news_5502-0 news_4855-0 news_2608-1 news_4120-0 news_11639-0
6219	U1882	news_6048 news_4841 news_4642 news_12130 news_2685 news_4180 news_2666 news_2900 news_2390	news_7452-0 news_6117-0 news_723-0 news_758-1 news_9577-0
6246	U1890	news_5575 news_4085 news_9804 news_3312 news_5511	news_9922-1 news_215-0 news_11953-0 news_10964-0 news_8858-0
1274	U372	news_2905 news_3251 news_2533 news_243 news_334 news_3661 news_9695 news_3035 news_95	news_748-0 news_713-0 news_9545-0 news_7832-0
10506	U3453	news_3167 news_260 news_616 news_5120 news_9228 news_12035 news_5254	news_388-0 news_9128-1 news_3178-0 news_3705-0 news_9943-0 news_2584-0
5074	U1533	news_5168 news_4755 news_3250 news_297 news_4605	news_723-0 news_5469-0 news_4932-0 news_6642-0 news_606-0 news_8965-1
9842	U3233	news_420 news_7895 news_2908 news_11403 news_170 news_12188 news_7802 news_5275 news_3705	news_2405-0 news_388-0 news_9128-0 news_2615-0 news_2824-0 news_10084-1
7897	U2523		news_2383-0 news_679-1 news_2509-0 news_2657-0 news_12075-0 news_9879-0
2528	U747	news_5294 news_235 news_5080 news_2821 news_10230	news_4496-0 news_4330-0 news_676-0 news_177-0 news_12141-0 news_3654-1
13066	U4334	news_12021 news_7811 news_11093 news_766 news_7749 news_3504 news_3603 news_5177 news_10133 news_9294	news_11614-1 news_5214-0 news_4899-0 news_9565-0 news_3705-0 news_7848-0
12557	U4161	news_2597 news_11677 news_4684 news_752 news_3397 news_3008 news_347	news_11931-0 news_2555-0 news_9607-0 news_9694-0 news_12091-1
9659	U3169		news_4594-0 news_9947-1 news_2437-0 news_4174-0 news_9745-0
94	U26	news_9633 news_12160 news_3624 news_7821 news_4605 news_3230 news_3418 news_10000 news_3700	news_662-0 news_397-0 news_4993-0 news_4259-0
6259	U1893	news_4782 news_4700	news_8804-0 news_4588-0 news_11708-0 news_5491-0 news_9064-1
6954	U2124		news_409-1 news_4452-0 news_10109-0 news_131-0 news_318-0 news_593-0
14601	U4991		news_2659-0 news_2555-1 news_2556-0 news_2627-0 news_2503-0 news_2339-0
12110	U4017		news_7452-0 news_10953-0 news_395-0 news_3705-0 news_4239-0 news_6936-1
1938	U567		news_2394-0 news_2657-0 news_2574-0 news_2659-0 news_2429-0
14741	U5067	news_2659 news_2371 news_3275 news_4338 news_5387 news_77	news_2503-1 news_2429-0 news_2339-0 news_2556-0 news_2499-0 news_2402-0
13207	U4374	news_4466 news_372 news_124 news_4372	news_10251-1 news_12178-0 news_4778-0 news_9492-0 news_780-0
13634	U4518	news_4854 news_7959 news_10230 news_11561 news_2622 news_10185 news_7900 news_708	news_5427-0 news_11939-0 news_9598-0 news_4759-0 news_5110-1 news_325-0
12056	U3999	news_639 news_11428 news_2958 news_58 news_9321 news_5385 news_4922 news_2928 news_5411	news_3527-1 news_476-0 news_131-0 news_5236-0 news_8855-0 news_9272-0
14735	U5066	news_9537 news_5872 news_4206 news_376	news_2606-0 news_2584-0 news_2645-0 news_2627-0 news_2503-1 news_2374-0
4268	U1311	news_10032 news_11193	news_9531-1 news_501-0 news_4801-0 news_5306-0 news_5006-0 news_406-0
539	U144	news_12064 news_757	news_5349-0 news_4782-0 news_4169-0 news_11509-0 news_2913-0
9015	U2932	news_9068	news_12111-0 news_5123-0 news_4929-0 news_4393-1 news_174-0 news_2445-0
10009	U3291	news_3609 news_12211 news_9908 news_5058 news_4794 news_11014 news_11277 news_2427 news_4423	news_88-0 news_10988-0 news_2645-0 news_6569-0
