id,news_keywords,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
7332,[START] Psychoanalyse [END],,,,,,Psychoanalyse,de,-0.210728719830513,Q41630
7333,"[START] Fischer, Joschka [END]",7.0,PER,0.9999641180038452,0.0,Fischer,Joschka Fischer,de,-0.1159572601318359,Q57344
7333,"[START] Fischer, Joschka [END]",16.0,PER,0.999967396259308,9.0,Joschka,Joschka Fischer,de,-0.1159572601318359,Q57344
7333,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4426342844963074,Q131572
7333,[START] Genozid [END],,,,,,Völkermord,de,-0.2331616431474685,Q41397
7333,[START] Interventionspolitik [END],,,,,,Intervention (Politik),de,-0.2868046462535858,Q1168287
7333,[START] Jugoslawien [END],11.0,LOC,0.999383509159088,0.0,Jugoslawien,Jugoslawien,de,-0.1480885744094848,Q36704
7333,[START] Kriegsverbrechen [END],,,,,,Kriegsverbrechen,de,-0.0936140790581703,Q135010
7333,[START] NATO [END],4.0,ORG,0.9998910427093506,0.0,NATO,Organizzazione del Trattato dell'Atlantico del Nord,it,-0.2638205289840698,Q7184
7333,"[START] Scharping, Rudolf [END]",9.0,PER,0.9999014735221864,0.0,Scharping,Rudolf Scharping,de,-0.217247262597084,Q61321
7333,"[START] Scharping, Rudolf [END]",17.0,PER,0.9999710321426392,11.0,Rudolf,Rudolf Scharping,de,-0.2172471731901168,Q61321
7333,[START] Völkerrecht [END],,,,,,Völkerrecht,de,-0.0873284861445427,Q4394526
7333,[START] Wiederaufbau [END],,,,,,Stadtbaugeschichte,de,-0.0829913988709449,Q1569011
7334,[START] Attentat [END],,,,,,Attentat,fr,-0.1381713300943374,Q81672
7334,[START] Geheimdienste [END],,,,,,Nachrichtendienst,de,-0.0739634335041046,Q47913
7334,[START] Neonazismus [END],4.0,MISC,0.6248432397842407,0.0,Neon,Neonazismus,de,-0.1328415423631668,Q151250
7334,[START] Rassismus [END],,,,,,Rassismus,de,-0.229727953672409,Q8461
7334,[START] V-Mann [END],,,,,,V-Mann,de,-0.2665184438228607,Q876558
7335,[START] Justiz [END],,,,,,Rechtspflege,de,-0.0939069986343383,Q1522168
7335,[START] Mord [END],,,,,,Mord,no,-0.4740664660930633,Q132821
7335,[START] Neonazismus [END],4.0,MISC,0.6248432397842407,0.0,Neon,Neonazismus,de,-0.1328414976596832,Q151250
7339,[START] Österreich [END],10.0,LOC,0.9977534413337708,0.0,Österreich,Österreich,de,-0.1630032062530517,Q40
7339,[START] ÖVP [END],3.0,ORG,0.9999530911445618,0.0,ÖVP,Rakouská lidová strana,cs,-0.1758448183536529,Q186867
7339,[START] FPÖ [END],3.0,ORG,0.9994635581970216,0.0,FPÖ,Freiheitliche Partei Österreichs,de,-0.1124135553836822,Q131692
7339,"[START] Kurz, Sebastian [END]",15.0,PER,0.9991374015808104,6.0,Sebastian,Sebastian Kurz,de,-0.2144542187452316,Q2262885
7339,[START] SPÖ [END],3.0,ORG,0.9999434947967528,0.0,SPÖ,Sozialdemokratische Partei Österreichs,de,-0.29535573720932,Q179111
7339,"[START] Strache, Heinz-Christian [END]",7.0,PER,0.9998784065246582,0.0,Strache,Heinz-Christian Strache,de,-0.0925105065107345,Q44733
7339,"[START] Strache, Heinz-Christian [END]",24.0,PER,0.9999639987945556,9.0,Heinz-Christian,Heinz-Christian Strache,de,-0.0925107076764106,Q44733
7339,[START] tiefer Staat [END],,,,,,Tiefer Staat,de,-0.07158675044775,Q2297096
7339,[START] Wahlkampf [END],,,,,,Wahlkampf,de,-0.1507368236780166,Q11642595
7340,[START] Bürgerproteste [END],,,,,,Bürgerprotest,de,-0.4633684456348419,Q1021383
7340,[START] Bürgerrechte [END],,,,,,Bürgerrecht,de,-0.1173483356833458,Q191600
7340,[START] Frankreich [END],10.0,LOC,0.9992814660072328,0.0,Frankreich,Frankreich,de,-0.0945811122655868,Q142
7340,[START] Gewalt [END],,,,,,Gewalt,de,-0.0891708210110664,Q124490
7340,[START] Mindestlohn [END],,,,,,Mindestlohn,de,-0.072665125131607,Q186228
7340,[START] Obdachlosigkeit [END],,,,,,Obdachlosigkeit,de,-0.0733874663710594,Q131327
7340,[START] Polizei [END],,,,,,Polizei,de,-0.2345776408910751,Q35535
7340,[START] prekäre Beschäftigung [END],,,,,,Prekariat,de,-0.0794810503721237,Q2118871
7340,[START] Repressionen [END],,,,,,Unterdrückung,de,-0.0846631377935409,Q252000
7340,[START] Vermögensteuer [END],,,,,,Vermögensteuer,de,-0.1329851895570755,Q967719
7341,[START] Austeritätspolitik [END],,,,,,Austerität,de,-0.1065206751227378,Q2814650
7341,[START] Brexit [END],6.0,MISC,0.9722689390182496,0.0,Brexit,Brexit,en,-0.3050172328948974,Q7888194
7341,[START] EU-Parlament [END],12.0,ORG,0.99934321641922,0.0,EU-Parlament,Europäisches Parlament,de,-0.0776489600539207,Q8889
7341,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4427015781402588,Q131572
7341,[START] Italien [END],7.0,LOC,0.9996540546417236,0.0,Italien,Italien,de,-0.2779842615127563,Q38
7341,"[START] Johnson, Boris [END]",7.0,PER,0.9998356103897096,0.0,Johnson,Boris Johnson,en,-0.4099868834018707,Q180589
7341,"[START] Johnson, Boris [END]",14.0,PER,0.9999222755432128,9.0,Boris,Boris Johnson,en,-0.409987062215805,Q180589
7341,[START] Katalonien [END],10.0,LOC,0.999037504196167,0.0,Katalonien,Katalonien,de,-0.1850620657205581,Q5705
7341,[START] Konjunkturpolitik [END],,,,,,Konjunkturpolitik,de,-0.0962826833128929,Q1781726
7341,"[START] May, Theresa [END]",3.0,PER,0.9964608550071716,0.0,May,Theresa May,en,-0.4526901841163635,Q264766
7341,"[START] May, Theresa [END]",12.0,PER,0.998956561088562,5.0,Theresa,Theresa May,en,-0.452690064907074,Q264766
7341,[START] Militarisierung [END],,,,,,Militarismus,de,-0.1166968345642089,Q177266
7341,[START] Parallelwährung [END],,,,,,Parallelwährung,de,-0.1140781566500663,Q153564
7341,"[START] Puigdemont, Carles [END]",10.0,PER,0.9967350363731384,0.0,Puigdemont,Carles Puigdemont i Casamajó,ca,-0.2119948714971542,Q4740163
7341,"[START] Puigdemont, Carles [END]",18.0,PER,0.9992659687995912,12.0,Carles,Carles Puigdemont i Casamajó,ca,-0.2119949012994766,Q4740163
7341,[START] Repressionen [END],,,,,,Unterdrückung,de,-0.0846633091568946,Q252000
7341,"[START] Salvini, Matteo [END]",7.0,PER,0.999936044216156,0.0,Salvini,Matteo Salvini,nl,-0.3186692595481872,Q1055449
7341,"[START] Salvini, Matteo [END]",15.0,PER,0.9999397993087769,9.0,Matteo,Matteo Salvini,nl,-0.3186691105365753,Q1055449
7341,[START] Schottland [END],10.0,LOC,0.9998474717140198,0.0,Schottland,Schottland,de,-0.1829338520765304,Q22
7341,"[START] von der Leyen, Ursula [END]",13.0,PER,0.9996548891067504,0.0,von der Leyen,Ursula von der Leyen,de,-0.1499779820442199,Q60772
7341,"[START] von der Leyen, Ursula [END]",21.0,PER,0.9999284148216248,15.0,Ursula,Ursula von der Leyen,de,-0.1499779820442199,Q60772
7342,[START] Austeritätspolitik [END],,,,,,Austerität,de,-0.1065208241343498,Q2814650
7342,[START] Bürgerkrieg [END],,,,,,Sezessionskrieg,de,-0.2917396426200866,Q8676
7342,[START] Lückenpresse [END],,,,,,Lückenpresse,de,-0.1118884906172752,Q19310569
7342,[START] Russland [END],8.0,LOC,0.9984275102615356,0.0,Russland,Russland,de,-0.2807748019695282,Q159
7342,"[START] Selenski, Wolodymyr [END]",8.0,PER,0.9999514818191528,0.0,Selenski,Wolodymyr Selenskyj,de,-0.4670754671096802,Q3874799
7342,"[START] Selenski, Wolodymyr [END]",19.0,PER,0.9998213052749634,10.0,Wolodymyr,Wolodymyr Selenskyj,de,-0.4670754373073578,Q3874799
7342,[START] Staatsschulden [END],,,,,,Staatsverschuldung,de,-0.0873940736055374,Q12695
7342,[START] Tagesschau [END],,,,,,Tagesschau (ARD),de,-0.1142603009939193,Q703907
7342,[START] Wirtschaftssanktionen [END],,,,,,Wirtschaftssanktion,de,-0.1442965418100357,Q1248258
7343,"[START] Assange, Julian [END]",7.0,PER,0.9997424483299256,0.0,Assange,Julian Assange,de,-0.4083300530910492,Q360
7343,"[START] Assange, Julian [END]",15.0,PER,0.9999077320098876,9.0,Julian,Julian Assange,de,-0.4083302021026611,Q360
7343,[START] Gefängnis [END],,,,,,Gefängnis,de,-0.0958454608917236,Q40357
7343,[START] Großbritannien [END],14.0,LOC,0.9990168809890748,0.0,Großbritannien,Vereinigtes Königreich,de,-0.1804889291524887,Q145
7343,[START] Haftbedingungen [END],,,,,,Bedingungslose Kapitulation,de,-0.2834248840808868,Q813919
7343,[START] Justiz [END],,,,,,Rechtspflege,de,-0.093906745314598,Q1522168
7343,[START] Morddrohung [END],,,,,,Todesdrohung,de,-0.2311038970947265,Q2915360
7343,[START] Schweden [END],8.0,LOC,0.9988123178482056,0.0,Schweden,Schweden,de,-0.2266581505537033,Q34
7344,[START] Rücktritt [END],,,,,,Rücktritt,de,-0.0916061401367187,Q797551
7344,"[START] Scheuer, Andreas [END]",7.0,PER,0.999974012374878,0.0,Scheuer,Andreas Scheuer,de,-0.1157175227999687,Q500381
7344,"[START] Scheuer, Andreas [END]",16.0,PER,0.9999899864196776,9.0,Andreas,Andreas Scheuer,de,-0.1157173290848732,Q500381
7344,[START] Untersuchungsausschuss [END],,,,,,Untersuchungsausschuss,de,-0.0726420506834983,Q2499115
7346,"[START] Assange, Julian [END]",7.0,PER,0.9997424483299256,0.0,Assange,Julian Assange,de,-0.4083303213119507,Q360
7346,"[START] Assange, Julian [END]",15.0,PER,0.9999077320098876,9.0,Julian,Julian Assange,de,-0.4083302021026611,Q360
7346,[START] Gefängnis [END],,,,,,Gefängnis,de,-0.0958456993103027,Q40357
7346,[START] investigativer Journalismus [END],,,,,,Investigativer Journalismus,de,-0.0684366375207901,Q1127717
7346,[START] Justiz [END],,,,,,Rechtspflege,de,-0.093906745314598,Q1522168
7346,[START] NZZ [END],3.0,ORG,0.918742537498474,0.0,NZZ,Neue Zürcher Zeitung,de,-0.2602775692939758,Q658945
7346,[START] Pressefreiheit [END],,,,,,Pressefreiheit,de,-0.0738332048058509,Q22688
7346,[START] Wikileaks [END],9.0,ORG,0.999572455883026,0.0,Wikileaks,WikiLeaks,en,-0.3731776773929596,Q359
7347,[START] heute [END],,,,,,Heute (Fernsehsendung),de,-0.2778557240962982,Q132108
7347,[START] Kampagnenjournalismus [END],,,,,,Kampagnenjournalismus,de,-0.1674847304821014,Q12606852
7347,[START] NZZ [END],3.0,ORG,0.918742537498474,0.0,NZZ,Neue Zürcher Zeitung,de,-0.2602772414684295,Q658945
7348,[START] Bürgerproteste [END],,,,,,Bürgerprotest,de,-0.463368684053421,Q1021383
7348,[START] Bildungsausgaben [END],,,,,,Bildungsausgaben,de,-0.1495626419782638,Q294156
7348,"[START] Bolsonaro, Jair [END]",9.0,PER,0.9921523928642272,0.0,Bolsonaro,Jair Bolsonaro,pt,-0.2758004367351532,Q10304982
7348,"[START] Bolsonaro, Jair [END]",15.0,PER,0.9990862607955932,11.0,Jair,Jair Bolsonaro,pt,-0.2758004367351532,Q10304982
7348,[START] Brasilien [END],9.0,LOC,0.9991618394851683,0.0,Brasilien,Brasilien,de,-0.2355696558952331,Q155
7348,[START] Ganztagsschule [END],,,,,,Ganztagsschule,de,-0.0759107396006584,Q1493752
7348,"[START] Haddad, Fernando [END]",6.0,PER,0.840288519859314,0.0,Haddad,Fernando Haddad,en,-0.323635846376419,Q3069485
7348,"[START] Haddad, Fernando [END]",16.0,PER,0.9995334148406982,8.0,Fernando,Fernando Haddad,en,-0.3236352503299713,Q3069485
7348,"[START] Lula da Silva, Luiz Inacio [END]",13.0,PER,0.9985525012016296,0.0,Lula da Silva,Luiz Inácio Lula da Silva,pt,-0.2806815505027771,Q37181
7348,"[START] Lula da Silva, Luiz Inacio [END]",26.0,PER,0.9995664954185486,15.0,Luiz Inacio,Luiz Inácio Lula da Silva,pt,-0.2806815505027771,Q37181
7348,"[START] Rousseff, Dilma [END]",8.0,PER,0.9992094039916992,0.0,Rousseff,Dilma Rousseff,en,-0.3641827404499054,Q40722
7348,"[START] Rousseff, Dilma [END]",15.0,PER,0.9028432369232178,10.0,Dilma,Dilma Rousseff,en,-0.3641829192638397,Q40722
7348,[START] Verschwörungstheorie [END],,,,,,Verschwörungstheorie,de,-0.0720608010888099,Q159535
7349,[START] Amnesty International [END],21.0,ORG,0.9999695420265198,0.0,Amnesty International,Amnesty International,en,-0.2166496515274047,Q42970
7349,[START] Freihandel [END],,,,,,Freihandel,de,-0.1186921074986457,Q200435
7349,[START] Human Rights Watch [END],18.0,ORG,0.9999696612358092,0.0,Human Rights Watch,Human Rights Watch,en,-0.2077201604843139,Q187052
7349,[START] Kriegsverbrechen [END],,,,,,Kriegsverbrechen,de,-0.0936145111918449,Q135010
7349,"[START] Maduro, Nicolás [END]",6.0,PER,0.9979682564735411,0.0,Maduro,Nicolás Maduro,es,-0.3481774628162384,Q58132
7349,"[START] Maduro, Nicolás [END]",15.0,PER,0.9996168613433838,8.0,Nicolás,Nicolás Maduro,es,-0.348177820444107,Q58132
7349,"[START] McCain, John [END]",6.0,PER,0.9998905658721924,0.0,McCain,John McCain,en,-0.2336203306913375,Q10390
7349,"[START] McCain, John [END]",12.0,PER,0.9999525547027588,8.0,John,John McCain,en,-0.2336208224296569,Q10390
7349,[START] Menschenrechte [END],,,,,,Menschenrechte,de,-0.0833148136734962,Q8458
7349,"[START] Putin, Wladimir [END]",5.0,PER,0.9998522996902466,0.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.1390121430158615,Q7747
7349,"[START] Putin, Wladimir [END]",15.0,PER,0.99994295835495,7.0,Wladimir,Wladimir Wladimirowitsch Putin,de,-0.139012262225151,Q7747
7349,[START] Russland [END],8.0,LOC,0.9984275102615356,0.0,Russland,Russland,de,-0.2807748019695282,Q159
7349,[START] Syrien [END],6.0,LOC,0.9993966817855836,0.0,Syrien,Syrien,de,-0.2187239825725555,Q858
7349,[START] zivile Opfer [END],,,,,,Opfer (Religion),de,-0.3545810282230377,Q179723
7349,[START] Zuwanderung [END],,,,,,Einwanderung,de,-0.1143358126282692,Q131288
7350,[START] Bürgerrechte [END],,,,,,Bürgerrecht,de,-0.1173483356833458,Q191600
7350,[START] Impfpass [END],,,,,,Impfpass,de,-0.1929249912500381,Q16357
7350,[START] Reisebeschränkungen [END],,,,,,Reisevertrag,de,-0.4726409912109375,Q2141948
7351,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4426338076591491,Q131572
7351,[START] Freihandel [END],,,,,,Freihandel,de,-0.1186921074986457,Q200435
7351,[START] Interventionspolitik [END],,,,,,Intervention (Politik),de,-0.286804735660553,Q1168287
7351,[START] Protektionismus [END],,,,,,Protektionismus,de,-0.089745245873928,Q179073
7351,[START] Waffenlieferungen [END],,,,,,Waffenschein,de,-0.3850519955158233,Q563444
7352,[START] Bürgerrechte [END],,,,,,Bürgerrecht,de,-0.1173483356833458,Q191600
7352,[START] Gastarbeiter [END],,,,,,Gastarbeiter,de,-0.2178423404693603,Q644903
7352,[START] Gefährder [END],,,,,,Gefährder,de,-0.1719652563333511,Q1347135
7352,[START] Justiz [END],,,,,,Rechtspflege,de,-0.0939068347215652,Q1522168
7352,[START] Krieg gegen den Terror [END],,,,,,Krieg gegen den Terror,de,-0.082960233092308,Q185729
7352,[START] Mord [END],,,,,,Mord,no,-0.4740663766860962,Q132821
7352,[START] Neonazismus [END],4.0,MISC,0.6245286464691162,0.0,Neon,Neonazismus,de,-0.132841557264328,Q151250
7352,[START] Rassismus [END],,,,,,Rassismus,de,-0.229727953672409,Q8461
7352,"[START] Sarrazin, Thilo [END]",8.0,PER,0.9841477870941162,0.0,Sarrazin,Thilo Sarrazin,nl,-0.2810989618301391,Q57954
7352,"[START] Sarrazin, Thilo [END]",15.0,PER,0.9993696212768556,10.0,Thilo,Thilo Sarrazin,nl,-0.2810991704463959,Q57954
7353,"[START] Assange, Julian [END]",7.0,PER,0.9997424483299256,0.0,Assange,Julian Assange,de,-0.4083302021026611,Q360
7353,"[START] Assange, Julian [END]",15.0,PER,0.9999077320098876,9.0,Julian,Julian Assange,de,-0.4083303213119507,Q360
7353,[START] Gefängnis [END],,,,,,Gefängnis,de,-0.0958456993103027,Q40357
7353,[START] Genfer Konventionen [END],19.0,MISC,0.9987115859985352,0.0,Genfer Konventionen,Genfer Konventionen,de,-0.0646831840276718,Q133536
7353,[START] Großbritannien [END],14.0,LOC,0.9990168809890748,0.0,Großbritannien,Vereinigtes Königreich,de,-0.1804886311292648,Q145
7353,[START] Justiz [END],,,,,,Rechtspflege,de,-0.0939068347215652,Q1522168
7353,[START] Kriegsverbrechen [END],,,,,,Kriegsverbrechen,de,-0.0936143100261688,Q135010
7353,"[START] Manning, Chelsea [END]",7.0,PER,0.9997705817222596,0.0,Manning,Chelsea Manning,en,-0.1312789767980575,Q298423
7353,[START] Menschenrechte [END],,,,,,Menschenrechte,de,-0.0833148136734962,Q8458
7353,[START] Missbrauch [END],,,,,,Missbrauch,de,-0.1629571467638015,Q600571
7353,"[START] Moreno, Lenin [END]",6.0,PER,0.8380390405654907,0.0,Moreno,Lenín Moreno,es,-0.4146393835544586,Q518626
7353,"[START] Moreno, Lenin [END]",13.0,PER,0.9944972395896912,8.0,Lenin,Lenín Moreno,es,-0.4146393537521362,Q518626
7353,[START] Pressefreiheit [END],,,,,,Pressefreiheit,de,-0.0738332197070121,Q22688
7353,[START] Schweden [END],8.0,LOC,0.9988123178482056,0.0,Schweden,Schweden,de,-0.2266581505537033,Q34
7353,[START] Todesstrafe [END],,,,,,Todesstrafe,de,-0.086821548640728,Q8454
7353,[START] UNO [END],,,,,,Organización de las Naciones Unidas,es,-0.4499599635601043,Q1065
7353,[START] Völkerrecht [END],,,,,,Völkerrecht,de,-0.0873284265398979,Q4394526
7353,[START] Wiedergutmachung [END],,,,,,Wiedergutmachung,de,-0.1030601412057876,Q1525706
7354,[START] Dublin-Verordnung [END],17.0,MISC,0.9421640634536744,0.0,Dublin-Verordnung,Verordnung (EG) Nr. 343/2003 (Dublin II),de,-0.2002840489149093,Q2584382
7354,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.4426344931125641,Q131572
7354,[START] Jemen [END],5.0,LOC,0.999231457710266,0.0,Jemen,Jemen,sk,-0.3752810359001159,Q805
7354,"[START] Seehofer, Horst [END]",8.0,PER,0.9998947978019714,0.0,Seehofer,Horst Seehofer,de,-0.1226912140846252,Q44612
7354,"[START] Seehofer, Horst [END]",15.0,PER,0.9999585747718812,10.0,Horst,Horst Seehofer,de,-0.1226915195584297,Q44612
7355,"[START] Bolsonaro, Jair [END]",9.0,PER,0.9921523928642272,0.0,Bolsonaro,Jair Bolsonaro,pt,-0.2758004367351532,Q10304982
7355,"[START] Bolsonaro, Jair [END]",15.0,PER,0.9990862607955932,11.0,Jair,Jair Bolsonaro,pt,-0.2758004367351532,Q10304982
7355,[START] Brasilien [END],9.0,LOC,0.9991618394851683,0.0,Brasilien,Brasilien,de,-0.2355696558952331,Q155
7355,[START] Justiz [END],,,,,,Rechtspflege,de,-0.0939069986343383,Q1522168
7355,"[START] Lula da Silva, Luiz Inacio [END]",13.0,PER,0.9985525012016296,0.0,Lula da Silva,Luiz Inácio Lula da Silva,pt,-0.2806814908981323,Q37181
7355,"[START] Lula da Silva, Luiz Inacio [END]",26.0,PER,0.9995664954185486,15.0,Luiz Inacio,Luiz Inácio Lula da Silva,pt,-0.2806815505027771,Q37181
7355,"[START] Moro, Sergio [END]",4.0,PER,0.9998169541358948,0.0,Moro,Sergio Moro,en,-0.412231296300888,Q19607958
7355,"[START] Moro, Sergio [END]",12.0,PER,0.999853014945984,6.0,Sergio,Sergio Moro,en,-0.4122309684753418,Q19607958
7358,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.442634105682373,Q131572
7358,[START] Libanon [END],7.0,LOC,0.998918354511261,0.0,Libanon,Libanon,de,-0.4065566658973694,Q822
7358,"[START] Maas, Heiko [END]",4.0,PER,0.9998220801353456,0.0,Maas,Heiko Maas,de,-0.1323798894882202,Q108447
7358,"[START] Maas, Heiko [END]",11.0,PER,0.9998891949653624,6.0,Heiko,Heiko Maas,de,-0.1323798894882202,Q108447
7358,"[START] Merkel, Angela [END]",6.0,PER,0.992056667804718,0.0,Merkel,Angela Merkel,de,-0.2498642206192016,Q567
7358,"[START] Merkel, Angela [END]",14.0,PER,0.9965125918388368,8.0,Angela,Angela Merkel,de,-0.2498641908168792,Q567
7358,[START] Tagesschau [END],,,,,,Tagesschau (ARD),de,-0.1142154410481453,Q703907
7358,[START] Ungleichheit [END],,,,,,Gleichheit,de,-0.1559895575046539,Q773009
7359,[START] Bürgerproteste [END],,,,,,Bürgerprotest,de,-0.4633824527263641,Q1021383
7359,[START] China [END],5.0,LOC,0.9952691197395324,0.0,China,China,en,-0.3463284075260162,Q148
7359,[START] Drogen [END],,,,,,Droge,de,-0.3745607733726501,Q8386
7359,[START] Freihandel [END],,,,,,Freihandel,de,-0.1186311841011047,Q200435
7359,[START] Großbritannien [END],14.0,LOC,0.9990168809890748,0.0,Großbritannien,Vereinigtes Königreich,de,-0.1804886162281036,Q145
7359,[START] Guantanamo [END],10.0,LOC,0.9996431469917296,0.0,Guantanamo,Guantanamo Bay Naval Base,en,-0.2450561225414276,Q762570
7359,[START] Hongkong [END],8.0,LOC,0.9996641874313354,0.0,Hongkong,Hongkong,pl,-0.4302619993686676,Q8646
7359,[START] Kolonialismus [END],,,,,,Kolonialismus,de,-0.1991360038518905,Q7167
7359,[START] Menschenrechte [END],,,,,,Menschenrechte,de,-0.0833147764205932,Q8458
7359,[START] Oligarchen [END],,,,,,Oligarchia,de,-0.2519657909870147,Q79751
7359,[START] prekäre Beschäftigung [END],,,,,,Prekariat,de,-0.0794810503721237,Q2118871
7359,[START] Wirtschaftskriminalität [END],,,,,,Wirtschaftskriminalität,de,-0.0688158944249153,Q1137778
7360,[START] Bürgerproteste [END],,,,,,Bürgerprotest,de,-0.4633684456348419,Q1021383
7360,[START] Geheimdienste [END],,,,,,Nachrichtendienst,de,-0.0739633813500404,Q47913
7360,[START] Gewalt [END],,,,,,Gewalt,de,-0.0891706570982933,Q124490
7360,[START] Menschenrechte [END],,,,,,Menschenrechte,de,-0.0833149477839469,Q8458
7360,"[START] Piñera, Sebastián [END]",6.0,PER,0.9961490631103516,0.0,Piñera,Sebastián Piñera,es,-0.3089167773723602,Q306
7360,"[START] Piñera, Sebastián [END]",17.0,PER,0.9999545812606812,8.0,Sebastián,Sebastián Piñera,es,-0.3089167773723602,Q306
7360,[START] Polizei [END],,,,,,Polizei,de,-0.2345776408910751,Q35535
7360,[START] Verteilungsgerechtigkeit [END],,,,,,Verteilungsgerechtigkeit,de,-0.0634422153234481,Q552284
7361,[START] Arbeitsbedingungen [END],,,,,,Arbeitsbedingungen (Betriebsverfassungsgesetz),de,-0.1229918077588081,Q627350
7361,[START] Aufstocker [END],,,,,,Aufstocker,de,-0.106026105582714,Q760069
7361,[START] Überstunden [END],,,,,,Mehrarbeit,de,-0.2536560595035553,Q667022
7361,[START] Lebensmittelindustrie [END],,,,,,Lebensmittelindustrie,de,-0.0746313035488128,Q540912
7361,[START] Leiharbeit [END],,,,,,Arbeitnehmerüberlassung,de,-0.0709980502724647,Q667944
7361,"[START] Merkel, Angela [END]",6.0,PER,0.992056667804718,0.0,Merkel,Angela Merkel,de,-0.2498642206192016,Q567
7361,"[START] Merkel, Angela [END]",14.0,PER,0.9965125918388368,8.0,Angela,Angela Merkel,de,-0.2498641908168792,Q567
7361,[START] Mindestlohn [END],,,,,,Mindestlohn,de,-0.0726652666926384,Q186228
7361,[START] Personalabbau [END],,,,,,Personalfreisetzung,de,-0.1250152140855789,Q20664756
7361,[START] prekäre Beschäftigung [END],,,,,,Prekariat,de,-0.079481340944767,Q2118871
7361,[START] Saisonarbeiter [END],,,,,,Saisonarbeiter,de,-0.1538458913564682,Q1626021
7361,[START] Tarifeinheit [END],,,,,,Tarifeinheit,de,-0.0792706832289695,Q2394164
7361,[START] Union Busting [END],,,,,,Union Busting,de,-0.4193643629550934,Q3456341
7362,[START] 68er [END],,,,,,68er,de,-0.2566633224487304,Q257758
7362,"[START] Adorno, Theodor [END]",6.0,PER,0.9999597072601318,0.0,Adorno,Theodor W. Adorno,en,-0.417738676071167,Q152388
7362,"[START] Adorno, Theodor [END]",15.0,PER,0.9999641180038452,8.0,Theodor,Theodor W. Adorno,en,-0.4177386462688446,Q152388
7362,"[START] Bauer, Fritz [END]",5.0,PER,0.9999589920043944,0.0,Bauer,Fritz Bauer,de,-0.1821822524070739,Q215981
7362,"[START] Bauer, Fritz [END]",12.0,PER,0.9999771118164062,7.0,Fritz,Fritz Bauer,de,-0.1821827441453933,Q215981
7362,[START] Faschismus [END],5.0,MISC,0.8255939483642578,0.0,Fasch,Faschismus,de,-0.1070772409439086,Q6223
7362,[START] Kapitalismus [END],7.0,MISC,0.7011330723762512,0.0,Kapital,Kapitalismus,de,-0.1483056545257568,Q6206
7362,[START] Klassenkampf [END],,,,,,Klassenkampf,de,-0.194314643740654,Q1744607
7362,"[START] Marx, Karl [END]",4.0,PER,0.9999394416809082,0.0,Marx,Karl Marx,en,-0.4345607757568359,Q9061
7362,"[START] Marx, Karl [END]",10.0,PER,0.9999477863311768,6.0,Karl,Karl Marx,en,-0.4345609247684479,Q9061
7363,[START] BILD [END],,,,,,Bild (Zeitung),de,-0.1781742125749588,Q156203
7363,[START] Kampagnenjournalismus [END],,,,,,Kampagnenjournalismus,de,-0.1674845069646835,Q12606852
7363,[START] Offener Brief [END],,,,,,Offener Brief,de,-0.0809540748596191,Q646754
7364,[START] Drogen [END],,,,,,Droge,de,-0.3743041455745697,Q8386
7364,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.442634105682373,Q131572
7364,"[START] Guaidó, Juan [END]",3.0,PER,0.9731245636940002,0.0,Gua,Juan Guaidó,es,-0.2559664249420166,Q58833335
7364,"[START] Guaidó, Juan [END]",6.0,PER,0.9881529211997986,4.0,dó,Juan Guaidó,es,-0.2559664845466614,Q58833335
7364,"[START] Guaidó, Juan [END]",12.0,PER,0.9997418522834778,8.0,Juan,Juan Guaidó,es,-0.2559664845466614,Q58833335
7364,[START] humanitäre Hilfe [END],,,,,,Humanitäre Hilfe,de,-0.0755294635891914,Q826745
7364,[START] Interventionspolitik [END],,,,,,Intervention (Politik),de,-0.286804735660553,Q1168287
7364,[START] Kolumbien [END],9.0,MISC,0.7874008417129517,0.0,Kolumbien,Kolumbien,de,-0.1856608092784881,Q739
7364,"[START] Maduro, Nicolás [END]",6.0,PER,0.9979682564735411,0.0,Maduro,Nicolás Maduro,es,-0.3481774032115936,Q58132
7364,"[START] Maduro, Nicolás [END]",15.0,PER,0.9996168613433838,8.0,Nicolás,Nicolás Maduro,es,-0.3481774032115936,Q58132
7365,"[START] Dobrindt, Alexander [END]",8.0,PER,0.9999394416809082,0.0,Dobrindt,Alexander Dobrindt,de,-0.3056059777736664,Q85783
7365,"[START] Dobrindt, Alexander [END]",19.0,PER,0.9999791383743286,10.0,Alexander,Alexander Dobrindt,de,-0.3056059777736664,Q85783
7365,"[START] Gabriel, Sigmar [END]",7.0,PER,0.9956640601158142,0.0,Gabriel,Sigmar Gabriel,de,-0.1616002768278122,Q160902
7365,"[START] Gabriel, Sigmar [END]",15.0,PER,0.9676815271377563,9.0,Sigmar,Sigmar Gabriel,de,-0.1616002321243286,Q160902
