id,author_person,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
6332,[START] Anna Schmid [END],11.0,PER,0.9998981356620787,0.0,Anna Schmid,Anna Schmid,de,-0.28219008445739746,Q27579056
6335,[START] Jan Fleischhauer [END],16.0,PER,0.9999502897262572,0.0,Jan Fleischhauer,Jan Fleischhauer,en,-0.3157579302787781,Q1681764
6336,[START] Tim Pohl [END],8.0,PER,0.9999852776527404,0.0,Tim Pohl,تيم بول,ar,-0.968993067741394,Q7803243
6347,[START] Christoph Sackmann [END],18.0,PER,0.9999829530715942,0.0,Christoph Sackmann,クリストフ・ツー・シュレースヴィヒ=ホルシュタイン,ja,-1.6665315628051758,Q1210791
6350,[START] Benjamin Hirsch [END],15.0,PER,0.9999785423278807,0.0,Benjamin Hirsch,ベンジャミン・フランクリン,ja,-1.758134365081787,Q34969
6356,[START] Thomas Jäger [END],12.0,PER,0.9999764561653136,0.0,Thomas Jäger,Thomas Jäger,en,-0.4194078743457794,Q88063
6361,[START] Oliver Stock [END],12.0,PER,0.999982476234436,0.0,Oliver Stock,أوليفر ستون,ar,-1.7269914150238037,Q179497
6364,[START] Göran Schattauer [END],16.0,PER,0.9999839663505554,0.0,Göran Schattauer,ヨーラン・ヴァーレンベリ,ja,-3.1986963748931885,Q533348
6368,[START] Ulf Lüdeke [END],10.0,PER,0.9999579787254332,0.0,Ulf Lüdeke,ウルフ・シュミット,ja,-2.3825907707214355,Q139645
6369,[START] Ahmad Mansour [END],13.0,PER,0.9995133876800536,0.0,Ahmad Mansour,Ahmad Mansour (Musiker),de,-0.6367417573928833,Q400686
6371,[START] Anna Schmid [END],11.0,PER,0.9998978972434998,0.0,Anna Schmid,Anna Schmid,de,-0.28219008445739746,Q27579056
6398,[START] Göran Schattauer [END],16.0,PER,0.9999839067459106,0.0,Göran Schattauer,ヨーラン・ヴァーレンベリ,ja,-3.1986963748931885,Q533348
6403,[START] Axel Spilcker [END],13.0,PER,0.9999556541442872,0.0,Axel Spilcker,アクセル・スプリンガー,ja,-2.373175621032715,Q216183
6406,[START] Axel Spilcker [END],13.0,PER,0.9999556541442872,0.0,Axel Spilcker,アクセル・スプリンガー,ja,-2.373175621032715,Q216183
6412,[START] Thomas Jäger [END],12.0,PER,0.9999765753746032,0.0,Thomas Jäger,Thomas Jäger,en,-0.41940799355506897,Q88063
6416,[START] Ulf Lüdeke [END],10.0,PER,0.9999579787254332,0.0,Ulf Lüdeke,ウルフ・シュミット,ja,-2.3825907707214355,Q139645
6417,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609667479991913,Q2476516
6418,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.26096656918525696,Q2476516
6423,[START] Benjamin Hirsch [END],15.0,PER,0.9999785423278807,0.0,Benjamin Hirsch,ベンジャミン・フランクリン,ja,-1.758134365081787,Q34969
6426,[START] Göran Schattauer [END],16.0,PER,0.9999839067459106,0.0,Göran Schattauer,ヨーラン・ヴァーレンベリ,ja,-3.1986963748931885,Q533348
6430,[START] Lisa-Marie Jeschina [END],19.0,PER,0.9997819066047668,0.0,Lisa-Marie Jeschina,ليزا ماري,ar,-1.867174506187439,Q237324
6430,[START] Mark Luxenhofer [END],15.0,PER,0.9999404549598694,0.0,Mark Luxenhofer,マーク・ルデック,ja,-2.9738340377807617,Q736012
6435,[START] Gabor Steingart [END],15.0,PER,0.9999843835830688,0.0,Gabor Steingart,Gabor Steingart,en,-0.3331630527973175,Q100947
6439,[START] Sandra Ward  [END],11.0,PER,0.9991039633750916,0.0,Sandra Ward,סנדרה די רובינזון,he,-2.4170377254486084,Q3471907
6443,[START] Jan Fleischhauer [END],16.0,PER,0.999950647354126,0.0,Jan Fleischhauer,Jan Fleischhauer,en,-0.31575798988342285,Q1681764
6447,[START] Axel Spilcker [END],13.0,PER,0.9999556541442872,0.0,Axel Spilcker,アクセル・スプリンガー,ja,-2.373175621032715,Q216183
6450,[START] Margarete van Ackeren [END],21.0,PER,0.999459743499756,0.0,Margarete van Ackeren,Margaretha van Oostenrijk (1480-1530),nl,-0.6032170653343201,Q157100
6451,[START] Gabor Steingart [END],15.0,PER,0.9999843835830688,0.0,Gabor Steingart,Gabor Steingart,en,-0.3331630527973175,Q100947
6453,[START] Susanne Wittlich [END],16.0,PER,0.9999807476997375,0.0,Susanne Wittlich,苏珊娜,zh,-2.059962034225464,Q19415
6462,[START] Ulrich Reitz [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.260966956615448,Q2476516
6473,[START] Margarete van Ackeren [END],21.0,PER,0.999459743499756,0.0,Margarete van Ackeren,Margaretha van Oostenrijk (1480-1530),nl,-0.6032170653343201,Q157100
6474,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609667479991913,Q2476516
6475,[START] Martina Bay [END],11.0,LOC,0.9997005462646484,0.0,Martina Bay,Martin Bay,sv,-2.0663487911224365,Q22179744
6477,[START] Christian Döbber [END],16.0,PER,0.9999840259552002,0.0,Christian Döbber,Крістіан (реслер),uk,-1.4796608686447144,Q44537
6485,[START] Sebastian Lang [END],14.0,PER,0.9999932050704956,0.0,Sebastian Lang,Sebastian Lang,en,-0.33393123745918274,Q503041
6488,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609669864177704,Q2476516
6489,[START] Benjamin Hirsch [END],15.0,PER,0.9999785423278807,0.0,Benjamin Hirsch,ベンジャミン・フランクリン,ja,-1.7581347227096558,Q34969
6492,[START] Thomas Hauser [END],13.0,PER,0.999964714050293,0.0,Thomas Hauser,Thomas Hauser,en,-0.29098668694496155,Q952563
6493,[START] Marisa Gold [END],11.0,PER,0.999306619167328,0.0,Marisa Gold,"Голд, Мэри Джейн",ru,-2.5946385860443115,Q3296196
6497,[START] Adrian Garcia-Landa [END],19.0,PER,0.999146580696106,0.0,Adrian Garcia-Landa,أدريان غارسيا,ar,-0.8612514734268188,Q2729205
6497,[START] Marita Westphal [END],15.0,PER,0.9998605251312256,0.0,Marita Westphal,"Вестфаль, Рудольф",ru,-1.7425907850265503,Q71726
6503,[START] Jana Zeh [END],8.0,PER,0.9998003840446472,0.0,Jana Zeh,Jan Zeh,de,-1.7727047204971313,Q905113
6506,[START] Wolfram Weimer [END],14.0,PER,0.9999797940254213,0.0,Wolfram Weimer,Wolfram Weimer,de,-0.1790776550769806,Q2592191
6510,[START] Kai Stoppel [END],,,,,,كاي إيشي,ar,-2.586275815963745,Q27150506
6511,[START] Lothar Keller [END],13.0,PER,0.9999856352806092,0.0,Lothar Keller,Lothar Keller,de,-0.24475698173046112,Q1723838
6512,[START] Benjamin Konietzny  [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.9276801347732544,Q636421
6517,[START] Jürgen Wutschke [END],15.0,PER,0.9999887347221376,0.0,Jürgen Wutschke,ユルゲン・フォン・アルニム,ja,-1.9542232751846313,Q57570
6522,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6527,[START] Franziska Türk [END],14.0,PER,0.9023962020874025,0.0,Franziska Türk,فرانشيسكا فيشر,ar,-2.0481057167053223,Q1450114
6529,[START] Christian Wilp [END],14.0,PER,0.999973475933075,0.0,Christian Wilp,Christian Wilp,de,-0.305976539850235,Q1082356
6531,[START] Volker Petersen [END],15.0,PER,0.999987244606018,0.0,Volker Petersen,"Петерсен, Вольфганг",ru,-2.2445802688598633,Q65321
6537,[START] Volker Petersen [END],15.0,PER,0.999987244606018,0.0,Volker Petersen,"Петерсен, Вольфганг",ru,-2.2445805072784424,Q65321
6539,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3699076771736145,Q45350775
6544,[START] Andrea Affaticati [END],17.0,PER,0.9992985129356384,0.0,Andrea Affaticati,アンドレア・アントネッリ,ja,-2.2493655681610107,Q14157735
6546,[START] Juliane Rohr  [END],12.0,PER,0.9996331930160522,0.0,Juliane Rohr,جوليان رودريغيز,ar,-1.7799633741378784,Q704488
6547,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.36990752816200256,Q45350775
6549,[START] Christian Wilp [END],14.0,PER,0.999973475933075,0.0,Christian Wilp,Christian Wilp,de,-0.3059766888618469,Q1082356
6558,[START] Florian Hartleb [END],15.0,PER,0.9999886751174928,0.0,Florian Hartleb,Florian Hartleb,de,-0.28236305713653564,Q1167643
6560,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6563,[START] Andrea Affaticati [END],17.0,PER,0.9992985129356384,0.0,Andrea Affaticati,アンドレア・アントネッリ,ja,-2.2493655681610107,Q14157735
6567,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6569,[START] Julian Vetten [END],13.0,PER,0.9999797940254213,0.0,Julian Vetten,ジュリアン・ブランク,ja,-2.4662892818450928,Q18559974
6571,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3699076771736145,Q45350775
6575,[START] Julian Vetten [END],13.0,PER,0.9999797940254213,0.0,Julian Vetten,ジュリアン・ブランク,ja,-2.4662892818450928,Q18559974
6579,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.927680253982544,Q636421
6581,[START] Denis Trubetskoy [END],16.0,PER,0.9999512434005736,0.0,Denis Trubetskoy,"Трубецкой, Дмитрий Юрьевич",ru,-0.8910457491874695,Q15229939
6584,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6585,[START] Markus Lippold [END],14.0,PER,0.9999687075614928,0.0,Markus Lippold,マルクス・ビョーク,ja,-2.485377311706543,Q6758043
6586,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3699072301387787,Q45350775
6588,[START] Volker Petersen [END],15.0,PER,0.999987244606018,0.0,Volker Petersen,"Петерсен, Вольфганг",ru,-2.2445802688598633,Q65321
6591,[START] Julian Vetten [END],13.0,PER,0.9999797940254213,0.0,Julian Vetten,ジュリアン・ブランク,ja,-2.4662892818450928,Q18559974
6594,[START] Eine Analyse von Christian Bartlau [END],34.0,PER,0.999994695186615,17.0,Christian Bartlau,Liste geflügelter Worte/U,de,-0.6818215250968933,Q1862246
6595,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3699076771736145,Q45350775
6597,[START] Sabine Oelmann  [END],14.0,PER,0.9999014139175416,0.0,Sabine Oelmann,ザビーネ,ja,-2.1192967891693115,Q408545
6600,[START] Eine Kolumne von Hendrik Wieduwilt [END],34.0,PER,0.9999901056289672,17.0,Hendrik Wieduwilt,Liste der Denkmäler in Coburg/A,de,-0.6507996916770935,Q1838149
6604,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3697807788848877,Q45350775
6609,[START] Hedviga Nyarsik [END],15.0,PER,0.9997531771659852,0.0,Hedviga Nyarsik,Hedviga (nomo),eo,-2.2168967723846436,Q19799553
6610,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.36978083848953247,Q45350775
6614,[START] Jürgen Wutschke [END],15.0,PER,0.9999887347221376,0.0,Jürgen Wutschke,ユルゲン・フォン・アルニム,ja,-1.9541831016540527,Q57570
6616,[START] Judith Görs [END],11.0,PER,0.9999467134475708,0.0,Judith Görs,ユディット・ポルガー,ja,-2.387803077697754,Q183250
6617,[START] Frauke Niemeyer [END],14.0,PER,0.9414128065109252,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145078420639038,Q134165
6618,[START] Judith Görs [END],11.0,PER,0.9999467134475708,0.0,Judith Görs,ユディット・ポルガー,ja,-2.387802839279175,Q183250
6619,[START] Sarah Borufka [END],13.0,PER,0.9990946054458618,0.0,Sarah Borufka,سارة بورتون,ar,-2.5782296657562256,Q437505
6626,[START] Frauke Niemeyer [END],14.0,PER,0.9414128065109252,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6627,[START] Hubertus Volmer [END],15.0,PER,0.9999722838401794,0.0,Hubertus Volmer,胡贝图斯 (萨克森-科堡-哥达),zh,-1.3994309902191162,Q5927750
6628,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.9276801347732544,Q636421
6630,[START] Judith Görs [END],11.0,PER,0.9999467134475708,0.0,Judith Görs,ユディット・ポルガー,ja,-2.387802839279175,Q183250
6631,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.9276801347732544,Q636421
6634,[START] Hubertus Volmer [END],15.0,PER,0.9999722838401794,0.0,Hubertus Volmer,胡贝图斯 (萨克森-科堡-哥达),zh,-1.3994309902191162,Q5927750
6635,[START] Nikolaus Blome [END],14.0,PER,0.999987244606018,0.0,Nikolaus Blome,Nikolaus Blome,de,-0.23737676441669464,Q1488138
6636,[START] Frauke Niemeyer [END],14.0,PER,0.9414128065109252,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145078420639038,Q134165
6637,[START] Nadja Kriewald [END],14.0,PER,0.9535722732543944,0.0,Nadja Kriewald,ナージャ,ja,-1.9529796838760376,Q400591
6638,[START] Marko Schlichting [END],17.0,PER,0.999975562095642,0.0,Marko Schlichting,ماركو شيليني,ar,-2.252717971801758,Q1612225
6640,[START] Hedviga Nyarsik [END],15.0,PER,0.9997531771659852,0.0,Hedviga Nyarsik,Hedviga (nomo),eo,-2.216726303100586,Q19799553
6642,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.927680253982544,Q636421
6643,[START] Solveig Bach [END],12.0,PER,0.9998985528945924,0.0,Solveig Bach,ソルヴェーグ,ja,-1.5766963958740234,Q1533508
6644,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.927680492401123,Q636421
6650,[START] Hannes Vogel [END],12.0,PER,0.9999858736991882,0.0,Hannes Vogel,هانس فوغل,ar,-0.6588786244392395,Q72754
6651,[START] Christian Bartlau [END],17.0,PER,0.9999921917915344,0.0,Christian Bartlau,クリスティアン・バルトロメー,ja,-2.0204570293426514,Q106006
6652,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6655,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6657,[START] Thomas Schmoll [END],14.0,PER,0.99998539686203,0.0,Thomas Schmoll,トーマス・シンプソン,ja,-2.2655794620513916,Q336780
6662,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6665,[START] Ingo Scheel [END],11.0,PER,0.9999882578849792,0.0,Ingo Scheel,Ingo Scheuermann,de,-2.5254886150360107,Q62015808
6666,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6668,[START] Ein Kommentar von Volker Petersen [END],33.0,PER,0.9999881982803344,18.0,Volker Petersen,Liste geflügelter Worte/A,de,-0.4511534571647644,Q1306674
6671,[START] Hubertus Volmer [END],15.0,PER,0.9999722838401794,0.0,Hubertus Volmer,胡贝图斯 (萨克森-科堡-哥达),zh,-1.3994309902191162,Q5927750
6674,[START] Hedviga Nyarsik [END],15.0,PER,0.9997531771659852,0.0,Hedviga Nyarsik,Hedviga (nomo),eo,-2.216726303100586,Q19799553
6675,[START] Markus Lippold [END],14.0,PER,0.9999687075614928,0.0,Markus Lippold,マルクス・ビョーク,ja,-2.485377550125122,Q6758043
6680,[START] Hedviga Nyarsik [END],15.0,PER,0.9997531771659852,0.0,Hedviga Nyarsik,Hedviga (nomo),eo,-2.2168965339660645,Q19799553
6683,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3697807788848877,Q45350775
6695,[START] Thomas Schmoll [END],14.0,PER,0.99998539686203,0.0,Thomas Schmoll,トーマス・シンプソン,ja,-2.265718460083008,Q336780
6696,[START] Ein Gastbeitrag von Jakob Wöllenstein [END],37.0,PER,0.9999892115592957,20.0,Jakob Wöllenstein,Liste geflügelter Worte/A,de,-0.4773913621902466,Q1306674
6696,[START] David Gregosz [END],13.0,PER,0.999978244304657,0.0,David Gregosz,ديفيد غريغز,ar,-1.5406562089920044,Q5234420
6697,[START] Thomas Schmoll [END],14.0,PER,0.99998539686203,0.0,Thomas Schmoll,トーマス・シンプソン,ja,-2.2655792236328125,Q336780
6700,[START] Ein Kommentar von Christian Berger [END],34.0,PER,0.9999826550483704,18.0,Christian Berger,Liste geflügelter Worte/A,de,-0.36017611622810364,Q1306674
6703,[START] Hubertus Volmer [END],15.0,PER,0.9999722838401794,0.0,Hubertus Volmer,胡贝图斯 (萨克森-科堡-哥达),zh,-1.3994309902191162,Q5927750
6705,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.9276801347732544,Q636421
6707,[START] Franziska Türk [END],14.0,PER,0.9023962020874025,0.0,Franziska Türk,فرانشيسكا فيشر,ar,-2.0481057167053223,Q1450114
6708,[START] David Bedürftig [END],8.0,PER,0.986514449119568,0.0,David Be,ダヴィッド・フランクフルター,ja,-2.2764689922332764,Q706143
6708,[START] David Bedürftig [END],15.0,PER,0.9390632510185242,13.0,ig,ダヴィッド・フランクフルター,ja,-2.2764689922332764,Q706143
6712,[START] Christina Lohner [END],16.0,PER,0.9998947978019714,0.0,Christina Lohner,كريستينا لورين,ar,-1.579512357711792,Q257579
6713,[START] Friederike Zörner [END],17.0,PER,0.9999281764030457,0.0,Friederike Zörner,Friederike Görner,de,-1.1625562906265259,Q1247100
6714,[START] Thomas Schmoll [END],14.0,PER,0.99998539686203,0.0,Thomas Schmoll,トーマス・シンプソン,ja,-2.2655792236328125,Q336780
6717,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6718,[START] Markus Lippold [END],14.0,PER,0.9999687075614928,0.0,Markus Lippold,マルクス・ビョーク,ja,-2.485377311706543,Q6758043
6719,[START] Judith Görs [END],11.0,PER,0.9999467134475708,0.0,Judith Görs,ユディット・ポルガー,ja,-2.387802839279175,Q183250
6721,[START] Markus Lippold [END],14.0,PER,0.9999687075614928,0.0,Markus Lippold,マルクス・ビョーク,ja,-2.485377311706543,Q6758043
6726,[START] Franziska Türk [END],14.0,PER,0.9023962020874025,0.0,Franziska Türk,فرانشيسكا فيشر,ar,-2.0481057167053223,Q1450114
6728,[START] Ein Kommentar von David Bedürftig [END],33.0,PER,0.9917958974838256,18.0,David Bedürftig,Liste geflügelter Worte/A,de,-0.5078888535499573,Q1306674
6736,[START] Christian Bartlau [END],17.0,PER,0.9999921917915344,0.0,Christian Bartlau,クリスティアン・バルトロメー,ja,-2.0204570293426514,Q106006
6737,[START] Christian Bartlau [END],17.0,PER,0.9999921917915344,0.0,Christian Bartlau,クリスティアン・バルトロメー,ja,-2.0204570293426514,Q106006
6741,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3699076771736145,Q45350775
6746,[START] Wolfram Weimer [END],14.0,PER,0.9999797940254213,0.0,Wolfram Weimer,Wolfram Weimer,de,-0.1790776252746582,Q2592191
6748,[START] Konstantin Kuhle [END],16.0,PER,0.9999785423278807,0.0,Konstantin Kuhle,Konstantin Kuhle,de,-0.3371150493621826,Q16216417
6753,[START] Ein Kommentar von Sebastian Huld [END],32.0,PER,0.9999913573265076,18.0,Sebastian Huld,Liste geflügelter Worte/E,de,-0.33157065510749817,Q1267198
6754,[START] Roland Peters [END],13.0,PER,0.9999855160713196,0.0,Roland Peters,Roland Peters,de,-0.3699076175689697,Q45350775
6757,[START] David Bedürftig [END],8.0,PER,0.9866890907287598,0.0,David Be,ダヴィッド・フランクフルター,ja,-2.2764687538146973,Q706143
6757,[START] David Bedürftig [END],15.0,PER,0.9400442242622375,13.0,ig,ダヴィッド・フランクフルター,ja,-2.2764689922332764,Q706143
6758,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6761,[START] Ein Kommentar von David Bedürftig [END],33.0,PER,0.9921610951423644,18.0,David Bedürftig,Liste geflügelter Worte/A,de,-0.507888913154602,Q1306674
6762,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6763,[START] Christina Lohner [END],16.0,PER,0.999894678592682,0.0,Christina Lohner,كريستينا لورين,ar,-1.579512357711792,Q257579
6765,[START] Hubertus Volmer [END],15.0,PER,0.9999722242355348,0.0,Hubertus Volmer,胡贝图斯 (萨克森-科堡-哥达),zh,-1.3994309902191162,Q5927750
6767,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6768,[START] Marko Schlichting [END],17.0,PER,0.9999756217002868,0.0,Marko Schlichting,ماركو شيليني,ar,-2.252717971801758,Q1612225
6769,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.927680492401123,Q636421
6772,[START] Friederike Zörner [END],17.0,PER,0.9999281764030457,0.0,Friederike Zörner,Friederike Görner,de,-1.1625562906265259,Q1247100
6774,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6775,[START] Thomas Schmoll [END],14.0,PER,0.9999854564666748,0.0,Thomas Schmoll,トーマス・シンプソン,ja,-2.2655792236328125,Q336780
6777,[START] Benjamin Konietzny [END],18.0,PER,0.9999706745147704,0.0,Benjamin Konietzny,ベンジャミン・ジョーンズ,ja,-1.9276801347732544,Q636421
6779,[START] Vivian Micks [END],12.0,PER,0.9999816417694092,0.0,Vivian Micks,ヴィヴィアン・キャンベル,ja,-1.8694431781768799,Q366758
6784,[START] Vivian Micks [END],12.0,PER,0.9999816417694092,0.0,Vivian Micks,ヴィヴィアン・キャンベル,ja,-1.8694435358047485,Q366758
6785,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6788,[START] Laura Stresing [END],14.0,PER,0.9992389678955078,0.0,Laura Stresing,ローラ・フレイザー,ja,-2.4194369316101074,Q266067
6788,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6793,[START] Hubertus Volmer [END],15.0,PER,0.9999722242355348,0.0,Hubertus Volmer,胡贝图斯 (萨克森-科堡-哥达),zh,-1.3994309902191162,Q5927750
6798,[START] Volker Petersen [END],15.0,PER,0.999987244606018,0.0,Volker Petersen,"Петерсен, Вольфганг",ru,-2.2445802688598633,Q65321
6804,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6806,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6813,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6814,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6816,[START] Christoph Rieke [END],15.0,PER,0.99998539686203,0.0,Christoph Rieke,Christophorus,la,-1.5863102674484253,Q21142979
6818,[START] Jan Gänger  [END],10.0,PER,0.9999797940254213,0.0,Jan Gänger,ヤン・ゲール,ja,-1.9540756940841675,Q264527
6824,[START] Uli Gellermann [END],14.0,PER,0.9999785423278807,0.0,Uli Gellermann,ウーリッヒ・ヘルマン,ja,-2.0570785999298096,Q112041
6825,[START] Uli Gellermann [END],14.0,PER,0.9999785423278807,0.0,Uli Gellermann,ウーリッヒ・ヘルマン,ja,-2.0570788383483887,Q112041
6827,[START] Marc Britz [END],10.0,PER,0.9999845623970032,0.0,Marc Britz,マーク・ブリッジ,ja,-1.6350539922714233,Q735200
6829,[START] Marc Britz [END],10.0,PER,0.9999845623970032,0.0,Marc Britz,マーク・ブリッジ,ja,-1.6350537538528442,Q735200
6832,[START] Uli Gellermann [END],14.0,PER,0.9999785423278807,0.0,Uli Gellermann,ウーリッヒ・ヘルマン,ja,-2.0570785999298096,Q112041
6835,[START] Michael Kohle [END],13.0,PER,0.9999215602874756,0.0,Michael Kohle,ميخائيل كول,ar,-0.6828985214233398,Q1562857
6837,[START] Hans-Günther Dicks [END],18.0,PER,0.9999827146530152,0.0,Hans-Günther Dicks,Hans-Günther Döring,de,-1.6384997367858887,Q995190
6838,[START] Marc Britz [END],10.0,PER,0.9999845623970032,0.0,Marc Britz,マーク・ブリッジ,ja,-1.6350539922714233,Q735200
6839,[START] Wolfgang van de Rydt [END],20.0,PER,0.9999475479125975,0.0,Wolfgang van de Rydt,Вольфганг фон унд цу Ліхтенштейн,uk,-2.398286819458008,Q16169307
6840,[START] Wolfgang van de Rydt [END],20.0,PER,0.9999475479125975,0.0,Wolfgang van de Rydt,Вольфганг фон унд цу Ліхтенштейн,uk,-2.398287057876587,Q16169307
6841,[START] Wolfgang van de Rydt [END],20.0,PER,0.9999475479125975,0.0,Wolfgang van de Rydt,Вольфганг фон унд цу Ліхтенштейн,uk,-2.398287057876587,Q16169307
6842,[START] Gastbeitrag [END],,,,,,Gaststättenkonzession,de,-0.4765053987503052,Q1495682
6843,[START] WiKa [END],4.0,PER,0.7675564289093018,0.0,WiKa,Wincenty Lewoniuk i 12 towarzyszy,pl,-0.5012232065200806,Q115872
6844,[START] Maria Schneider [END],15.0,PER,0.999459981918335,0.0,Maria Schneider,Maria Schneider (Komponistin),de,-0.15349839627742767,Q435179
6845,[START] Maria Schneider [END],15.0,PER,0.999459981918335,0.0,Maria Schneider,Maria Schneider (Komponistin),de,-0.15349826216697693,Q435179
6846,[START] Pierre Kranz [END],12.0,PER,0.999990940093994,0.0,Pierre Kranz,ピエール・クンツ,ja,-1.6755290031433105,Q11331354
6847,[START] Gastbeitrag [END],,,,,,Gaststättenkonzession,de,-0.4765053987503052,Q1495682
6848,[START] Wolfgang van de Rydt [END],20.0,PER,0.9999475479125975,0.0,Wolfgang van de Rydt,Вольфганг фон унд цу Ліхтенштейн,uk,-2.398287057876587,Q16169307
