id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
6702, [START] EU [END]  arbeitet an Neuansiedlung von Afghanen,2.0,ORG,0.9999836683273317,0.0,EU,Europäische Union,de,-0.1350224912166595,Q458
6702,EU arbeitet an Neuansiedlung von  [START] Afghanen [END] ,41.0,MISC,0.9869360327720642,33.0,Afghanen,Afghanistan,de,-0.1818116009235382,Q889
6704, [START] Knaus [END]  erwartet wenige Flüchtlinge aus Afghanistan,5.0,PER,0.9999434351921082,0.0,Knaus,Albrecht Knaus,de,-0.1519938856363296,Q15444630
6704,Knaus erwartet wenige Flüchtlinge aus  [START] Afghanistan [END] ,49.0,LOC,0.9997463822364808,38.0,Afghanistan,Afghanistan,de,-0.1014120578765869,Q889
6705, [START] Merkel [END]  ist zurück,6.0,PER,0.989624559879303,0.0,Merkel,Angela Merkel,de,-0.3184867203235626,Q567
6707,Wie an  [START] Trump [END] s Grenze Träume platzen,12.0,PER,0.9990596175193788,7.0,Trump,Donald Trump,de,-0.0786662250757217,Q22686
6710, [START] Polen [END]  verweigert 30 Afghanen die Einreise,5.0,LOC,0.9997326731681824,0.0,Polen,Polen,de,-0.1132647097110748,Q36
6710,Polen verweigert 30  [START] Afghan [END] en die Einreise,26.0,MISC,0.9997323751449584,20.0,Afghan,Afghanistan,de,-0.1619153171777725,Q889
6711," [START] Seehofer [END] : ""Wir vertuschen nichts""",8.0,PER,0.9999829530715942,0.0,Seehofer,Horst Seehofer,de,-0.4686481654644012,Q44612
6714,Auch in den  [START] Grünen [END]  steckt ein Stück AfD,18.0,ORG,0.9999626278877258,12.0,Grünen,Bündnis 90/Die Grünen,de,-0.0993902832269668,Q49766
6714,Auch in den Grünen steckt ein Stück  [START] AfD [END] ,39.0,ORG,0.9975270628929138,36.0,AfD,Alternative für Deutschland,de,-0.0832190588116645,Q6721203
6717, [START] Berlin [END] s Bürgermeister entgeht Demütigung,6.0,LOC,0.9999524354934692,0.0,Berlin,Berlin,de,-0.1054871752858161,Q64
6719,Die  [START] AfD [END]  hat ihre Schuldigen schon gefunden,7.0,ORG,0.9999344348907472,4.0,AfD,Alternative für Deutschland,de,-0.0915705934166908,Q6721203
6720, [START] Irak [END]  fliegt Flüchtlinge aus Belarus aus,4.0,LOC,0.9993817806243896,0.0,Irak,Irak,de,-0.093499943614006,Q796
6720,Irak fliegt Flüchtlinge aus  [START] Belarus [END]  aus,35.0,LOC,0.9995356798171996,28.0,Belarus,Weißrussland,de,-0.0959793403744697,Q184
6721, [START] Trump [END]  gibt sich unerbittlich,5.0,PER,0.9986839890480042,0.0,Trump,Donald Trump,de,-0.1184858307242393,Q22686
6722, [START] Olympia- [END] Albtraum endet mit Asyl in Polen,8.0,MISC,0.9992019534111024,0.0,Olympia-,Olympische Sommerspiele,de,-0.2838354110717773,Q159821
6722,Olympia-Albtraum endet mit Asyl in  [START] Polen [END] ,40.0,LOC,0.9998587369918824,35.0,Polen,Polen,de,-0.0958088189363479,Q36
6725, [START] Putin [END]  bietet Vermittlung zwischen Belarus und EU an,5.0,PER,0.9998795986175536,0.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.0689423754811286,Q7747
6725,Putin bietet Vermittlung zwischen  [START] Belarus [END]  und EU an,41.0,LOC,0.9996488094329834,34.0,Belarus,Weißrussland,de,-0.0783847644925117,Q184
6726,Wo  [START] Trump [END] s Drohungen auf Gelassenheit treffen,8.0,PER,0.9991046786308287,3.0,Trump,Donald Trump,de,-0.0808152556419372,Q22686
6728,"""Kameltreiber""-Coach nutzt  [START] Trump [END] s Sklaven-Ausrede",32.0,PER,0.9858681559562684,27.0,Trump,Donald Trump,de,-0.0706190839409828,Q22686
6729, [START] Merkel [END]  telefoniert erneut mit Lukaschenko,6.0,PER,0.9983518123626708,0.0,Merkel,Angela Merkel,de,-0.1113665327429771,Q567
6729,Merkel telefoniert erneut mit  [START] Lukaschenko [END] ,41.0,PER,0.9998671412467957,30.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.1422228068113327,Q2866
6730, [START] Polen [END] s Parlament billigt festen Grenzschutz zu Belarus,5.0,LOC,0.9996329545974731,0.0,Polen,Polen,de,-0.0935402959585189,Q36
6730,Polens Parlament billigt festen Grenzschutz zu  [START] Belarus [END] ,54.0,LOC,0.9994131326675416,47.0,Belarus,Weißrussland,de,-0.0742580816149711,Q184
6732,Migrationsfrage im Fall  [START] Belarus [END]  spaltet Deutschland,31.0,LOC,0.9995185136795044,24.0,Belarus,Weißrussland,de,-0.0747560635209083,Q184
6732,Migrationsfrage im Fall Belarus spaltet  [START] Deutschland [END] ,51.0,LOC,0.99932599067688,40.0,Deutschland,Deutschland,de,-0.1028178706765174,Q183
6733, [START] Russland [END]  öffnet sich für Impftouristen,8.0,LOC,0.9997947812080384,0.0,Russland,Russland,de,-0.1019028052687645,Q159
6734,+++ 00:14  [START] Berlin [END]  steht historischer Superwahltag bevor +++,16.0,LOC,0.999948024749756,10.0,Berlin,Berlin,de,-0.135518878698349,Q64
6735,Ukraine liefert  [START] Litauen [END]  Grenz-Stacheldraht,23.0,LOC,0.9952306747436525,16.0,Litauen,Litauen,de,-0.1325902193784713,Q37
6736,Hardliner Kurz piesackt die  [START] Grünen [END] ,34.0,ORG,0.9999209642410278,28.0,Grünen,Bündnis 90/Die Grünen,de,-0.1265466511249542,Q49766
6737,Was die  [START] CDU [END]  von Kurz (nicht) lernen kann,11.0,ORG,0.9999661445617676,8.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.0912041589617729,Q49762
6737,Was die CDU von  [START] Kurz [END]  (nicht) lernen kann,20.0,PER,0.9999427795410156,16.0,Kurz,Sebastian Kurz,de,-0.402351051568985,Q2262885
6739, [START] USA [END]  beenden umstrittene Asylregelung,3.0,LOC,0.9995365142822266,0.0,USA,Vereinigte Staaten,de,-0.1297657489776611,Q30
6741,Morales fliegt nach  [START] Mexiko [END] ,26.0,LOC,0.9999359846115112,20.0,Mexiko,Mexiko,de,-0.1112107038497924,Q96
6744, [START] Taliban [END]  erobern vorletzte große Stadt Afghanistans,7.0,ORG,0.999205768108368,0.0,Taliban,Taliban,de,-0.0876815170049667,Q42418
6744,Taliban erobern vorletzte große Stadt  [START] Afghanistan [END] s,49.0,LOC,0.9999005794525146,38.0,Afghanistan,Afghanistan,de,-0.0926250219345092,Q889
6746, [START] Belarus [END] ' Diktator verkauft das Deutschland-Ticket,7.0,LOC,0.9997993111610411,0.0,Belarus,Weißrussland,de,-0.0816290974617004,Q184
6747,Laschet: Keine Zusage für Aufnahme  [START] afghan [END] ischer Geflüchteter,41.0,MISC,0.9997125864028932,35.0,afghan,Afghanistan,de,-0.1137883812189102,Q889
6749," [START] Taliban [END]  kündigen ""inklusive islamische Regierung"" an",7.0,ORG,0.999925136566162,0.0,Taliban,Taliban,de,-0.0871658772230148,Q42418
6751, [START] Belarus [END]  ist Tor für illegale Einreisen in EU,7.0,LOC,0.9995088577270508,0.0,Belarus,Weißrussland,de,-0.0906204506754875,Q184
6751,Belarus ist Tor für illegale Einreisen in  [START] EU [END] ,44.0,LOC,0.990569829940796,42.0,EU,Europäische Union,de,-0.1383659541606903,Q458
6752, [START] Seehofer [END]  will Syrer wieder abschieben dürfen,8.0,PER,0.9999549388885498,0.0,Seehofer,Horst Seehofer,de,-0.3482660353183746,Q44612
6754, [START] US- [END] Sanktionen gegen Kuba greifen über,3.0,MISC,0.999704360961914,0.0,US-,Vereinigte Staaten,de,-0.0985683873295784,Q30
6754,US-Sanktionen gegen  [START] Kuba [END]  greifen über,24.0,LOC,0.9994046688079834,20.0,Kuba,Kuba,de,-0.12782783806324,Q241
6755," [START] Taliban [END] : ""Würden Merkel herzlich empfangen""",7.0,ORG,0.9991029500961304,0.0,Taliban,Taliban,de,-0.1394146680831909,Q42418
6755,"Taliban: ""Würden  [START] Merkel [END]  herzlich empfangen""",23.0,PER,0.9992806315422058,17.0,Merkel,Angela Merkel,de,-0.1038163155317306,Q567
6756, [START] Griechenland [END]  und Kroatien prüfen Pushbacks,12.0,LOC,0.9998732805252076,0.0,Griechenland,Griechenland,de,-0.1191374510526657,Q41
6756,Griechenland und  [START] Kroatien [END]  prüfen Pushbacks,25.0,LOC,0.9992676973342896,17.0,Kroatien,Kroatien,de,-0.0990748777985572,Q224
6759, [START] Belarus [END]  lässt Migranten über EU-Grenze,7.0,LOC,0.9994022846221924,0.0,Belarus,Weißrussland,de,-0.0872863158583641,Q184
6759,Belarus lässt Migranten über  [START] EU- [END] Grenze,32.0,MISC,0.9893952012062072,29.0,EU-,Europäische Union,de,-0.1490359455347061,Q458
6760, [START] Lukaschenko [END]  heizt Konflikt mit EU weiter an,11.0,PER,0.999950110912323,0.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.1531694084405899,Q2866
6760,Lukaschenko heizt Konflikt mit  [START] EU [END]  weiter an,33.0,ORG,0.9997988343238832,31.0,EU,Europäische Union,de,-0.1469140946865081,Q458
6761, [START] FC Bayern [END]  schweigt - und kassiert in Katar,9.0,ORG,0.9999890327453612,0.0,FC Bayern,FC Bayern München,de,-0.1242383643984794,Q15789
6761,FC Bayern schweigt - und kassiert in  [START] Katar [END] ,42.0,LOC,0.9999619722366332,37.0,Katar,Katar,de,-0.1150479316711425,Q846
6762,Hat  [START] Hessen [END] s Polizei eine Nazi-Zelle?,10.0,LOC,0.9999786019325256,4.0,Hessen,Hessen,de,-0.122601643204689,Q1199
6762,Hat Hessens Polizei eine  [START] Nazi [END] -Zelle?,29.0,MISC,0.9947776794433594,25.0,Nazi,Nationalsozialismus,de,-0.1397052705287933,Q7310
6765,"Darum geht es im ""Framing-Manual"" der  [START] ARD [END] ",41.0,ORG,0.997797191143036,38.0,ARD,ARD,de,-0.2057734727859497,Q49653
6766,Neuer Migrantentreck zieht Richtung  [START] USA [END] ,39.0,LOC,0.9999207258224488,36.0,USA,Vereinigte Staaten,de,-0.1098378226161003,Q30
6767, [START] Syrien [END] -Krieg entzweit Erdogan und Putin,6.0,MISC,0.9990436434745787,0.0,Syrien,Syrien,de,-0.1082100123167038,Q858
6767,Syrien-Krieg entzweit  [START] Erdogan [END]  und Putin,29.0,PER,0.9997047781944276,22.0,Erdogan,Recep Tayyip Erdoğan,de,-0.0951412916183471,Q39259
6767,Syrien-Krieg entzweit Erdogan und  [START] Putin [END] ,39.0,PER,0.9997945427894592,34.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.071556232869625,Q7747
6769,Wie die  [START] AfD [END]  von Problemen erdrückt wird,11.0,ORG,0.9999204874038696,8.0,AfD,Alternative für Deutschland,de,-0.0936934873461723,Q6721203
6770, [START] Merkel [END] s Telefonat mit Lukaschenko kritisiert,6.0,PER,0.9974036812782288,0.0,Merkel,Angela Merkel,de,-0.0774870216846466,Q567
6770,Merkels Telefonat mit  [START] Lukaschenko [END]  kritisiert,33.0,PER,0.9999014735221864,22.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.1413536369800567,Q2866
6771,Kretschmer fordert Zäune an  [START] EU [END] -Außengrenze,30.0,MISC,0.9999653100967408,28.0,EU,Europäische Union,de,-0.1512781977653503,Q458
6772,Warum  [START] Deutsche [END]  ihre Heimat verlassen,14.0,MISC,0.9996417760849,6.0,Deutsche,Deutsche,de,-0.2525207102298736,Q42884
6773," [START] Seehofer [END]  will Grenze zu Polen ""engmaschig kontrollieren""",8.0,PER,0.9999526143074036,0.0,Seehofer,Horst Seehofer,de,-0.3935985863208771,Q44612
6773,"Seehofer will Grenze zu  [START] Polen [END]  ""engmaschig kontrollieren""",29.0,LOC,0.9991206526756288,24.0,Polen,Polen,de,-0.1080859750509262,Q36
6774,Wenn  [START] Markus Söder [END]  sein Ego von der Kette lässt,17.0,PER,0.9999744296073914,5.0,Markus Söder,Markus Söder,de,-0.0823445171117782,Q50664
6776, [START] Tirol [END]  und Tschechien werden Mutationsgebiet,5.0,LOC,0.9994029998779296,0.0,Tirol,Tirol,de,-0.177504613995552,Q153809
6778,Immer mehr  [START] Afghan [END] en flüchten vor Taliban,17.0,MISC,0.9994795322418212,11.0,Afghan,Afghanistan,de,-0.1723796725273132,Q889
6778,Immer mehr Afghanen flüchten vor  [START] Taliban [END] ,40.0,ORG,0.9982195496559144,33.0,Taliban,Taliban,de,-0.0896380543708801,Q42418
6780, [START] Seehofer [END]  will illegale Einreisen stoppen,8.0,PER,0.9999737739562988,0.0,Seehofer,Horst Seehofer,de,-0.4541879594326019,Q44612
6781,""" [START] Polens [END]  Regierung profitiert vom Grenzkonflikt""",7.0,LOC,0.9986907243728638,1.0,Polens,Polen,de,-0.1376110911369323,Q36
6783,Mehr Menschen aus  [START] Afghanistan [END]  dürfen bleiben,29.0,LOC,0.9999334812164308,18.0,Afghanistan,Afghanistan,de,-0.0958151742815971,Q889
6785,Wie  [START] Hans [END] -Georg Maaßen der CDU gefährlich wird,8.0,PER,0.9999923706054688,4.0,Hans,Hans-Georg Maaßen,de,-0.4989952445030212,Q1576999
6785,Wie Hans-Georg Maaßen der  [START] CDU [END]  gefährlich wird,29.0,ORG,0.9999736547470092,26.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.0862164124846458,Q49762
6786, [START] Merkel [END]  bittet Putin um Intervention in Minsk,6.0,PER,0.99804949760437,0.0,Merkel,Angela Merkel,de,-0.0776853263378143,Q567
6786,Merkel bittet  [START] Putin [END]  um Intervention in Minsk,19.0,PER,0.9997345805168152,14.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.0748761594295501,Q7747
6786,Merkel bittet Putin um Intervention in  [START] Minsk [END] ,44.0,LOC,0.9998397827148438,39.0,Minsk,Minsk,de,-0.1066084206104278,Q2280
6787, [START] Seehofer [END]  will Afghanen weiter abschieben,8.0,PER,0.9999459385871888,0.0,Seehofer,Horst Seehofer,de,-0.3990190327167511,Q44612
6787,Seehofer will  [START] Afghan [END] en weiter abschieben,20.0,MISC,0.99957275390625,14.0,Afghan,Afghanistan,de,-0.1875104308128357,Q889
6789, [START] Belarus- [END] Migranten werden schneller verteilt,8.0,MISC,0.9992706775665284,0.0,Belarus-,Weißrussland,de,-0.1013756021857261,Q184
6790, [START] Deutschland [END]  stoppt Einreisen aus Mutationsgebieten,11.0,LOC,0.9996950626373292,0.0,Deutschland,Deutschland,de,-0.1057448014616966,Q183
6791, [START] Litauen [END]  schickt Armee an Grenze zu Belarus,7.0,LOC,0.999291718006134,0.0,Litauen,Litauen,de,-0.097591757774353,Q37
6791,Litauen schickt Armee an Grenze zu  [START] Belarus [END] ,42.0,LOC,0.9993242025375366,35.0,Belarus,Weißrussland,de,-0.0833338275551796,Q184
6793,"Söder will  [START] CSU [END]  ""sympathischer"" machen",14.0,ORG,0.9999818801879884,11.0,CSU,Christlich-Soziale Union in Bayern,de,-0.0732405856251716,Q49763
6797, [START] Polen [END] s Militärpräsenz ruft Putin auf den Plan,5.0,LOC,0.9999040365219116,0.0,Polen,Polen,de,-0.092009037733078,Q36
6797,Polens Militärpräsenz ruft  [START] Putin [END]  auf den Plan,32.0,PER,0.999958038330078,27.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.0731043145060539,Q7747
6798,Warum  [START] Carsten Linnemann [END]  recht hat,23.0,PER,0.999987781047821,6.0,Carsten Linnemann,Carsten Linnemann,de,-0.0809824913740158,Q1045606
6800,"+++ 21:00  [START] Scholz [END] : Vertrag ""gutes Ergebnis aus Sicht aller drei Parteien"" +++",16.0,PER,0.9999037384986876,10.0,Scholz,Johann Martin Augustin Scholz,de,-0.1287350207567215,Q90549
6801,+++ 22:26 Mehrheit  [START] deutsche [END] r Top-Manager wünscht sich Ampel statt Jamaika +++,27.0,MISC,0.9999719858169556,19.0,deutsche,Deutsche,de,-0.2069685310125351,Q42884
6801,+++ 22:26 Mehrheit deutscher Top-Manager wünscht sich Ampel statt  [START] Jamaika [END]  +++,73.0,LOC,0.9999703764915466,66.0,Jamaika,Jamaika,de,-0.1117489784955978,Q766
6802," [START] Polen [END]  plant ""solide, hohe Barriere"" an Grenze",5.0,LOC,0.9993104934692384,0.0,Polen,Polen,de,-0.1094509065151214,Q36
6804, [START] EU [END]  will Staaten zu Flüchtlingshilfe zwingen,2.0,ORG,0.9993174076080322,0.0,EU,Europäische Union,de,-0.1366655975580215,Q458
6805, [START] Irak [END]  will Migranten aus Belarus zurückholen,4.0,LOC,0.9994565844535828,0.0,Irak,Irak,de,-0.0935643762350082,Q796
6805,Irak will Migranten aus  [START] Belarus [END]  zurückholen,31.0,LOC,0.9995743632316588,24.0,Belarus,Weißrussland,de,-0.0873507633805275,Q184
6808,Bund will  [START] afghan [END] ische Ortskräfte evakuieren,16.0,MISC,0.9895452260971068,10.0,afghan,Afghanistan,de,-0.1086872220039367,Q889
6810, [START] Lukaschenko [END]  schließt Grenze zu Litauen,11.0,PER,0.9999626278877258,0.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.1475757509469986,Q2866
6810,Lukaschenko schließt Grenze zu  [START] Litauen [END] ,38.0,LOC,0.998831570148468,31.0,Litauen,Litauen,de,-0.0917448624968528,Q37
6812, [START] UN [END]  erwarten 500.000 Afghanistan-Flüchtlinge,2.0,ORG,0.9999196529388428,0.0,UN,Vereinte Nationen,de,-0.0750445500016212,Q1065
6812,UN erwarten 500.000  [START] Afghanistan- [END] Flüchtlinge,32.0,MISC,0.999603271484375,20.0,Afghanistan-,Afghanistan,de,-0.2270281314849853,Q889
6814,Vor diesem Urteil zittern  [START] Deutschland [END] s Spione,37.0,LOC,0.9999637603759766,26.0,Deutschland,Deutschland,de,-0.0982123464345932,Q183
6815,"""Die Lager sind ein Nährboden für  [START] Corona [END] """,40.0,MISC,0.9865540862083436,34.0,Corona,Corona (Stephana),de,-0.3142062723636627,Q16666017
6816, [START] Dover [END]  ächzt auf dem Weg zum Brexit,5.0,LOC,0.9998407363891602,0.0,Dover,Dover,de,-0.2500085234642029,Q179224
6816,Dover ächzt auf dem Weg zum  [START] Brexit [END] ,34.0,MISC,0.9979537725448608,28.0,Brexit,EU-Austritt des Vereinigten Königreichs,de,-0.0746606737375259,Q7888194
6817,Illegale Einreisen über  [START] Belarus [END]  verdoppelt,31.0,LOC,0.9999089241027832,24.0,Belarus,Weißrussland,de,-0.0808558315038681,Q184
6818, [START] Trump [END]  verblüfft mit langem Monolog,5.0,PER,0.9997225403785706,0.0,Trump,Donald Trump,de,-0.0774863064289093,Q22686
6819," [START] Minsk [END]  schickt Flüchtlinge, Litauen wehrt sich",5.0,LOC,0.9989818930625916,0.0,Minsk,Minsk,de,-0.0968355312943458,Q2280
6819,"Minsk schickt Flüchtlinge,  [START] Litauen [END]  wehrt sich",34.0,LOC,0.9998367428779602,27.0,Litauen,Litauen,de,-0.0927402973175048,Q37
6820,"+++ 09:11  [START] Bolsonaro [END] : ""Bin seit Langem Bewunderer der USA"" +++",19.0,PER,0.99968683719635,10.0,Bolsonaro,Jair Bolsonaro,pt,-0.1238957047462463,Q10304982
6820,"+++ 09:11 Bolsonaro: ""Bin seit Langem Bewunderer der  [START] USA [END] "" +++",56.0,LOC,0.9561711549758912,53.0,USA,Estados Unidos,pt,-0.2067228853702545,Q30
6821,"""Die Eskalation ist allein  [START] Russland [END]  zuzuschreiben""",35.0,LOC,0.9933649301528932,27.0,Russland,Russland,de,-0.122717835009098,Q159
6822, [START] Ukraine [END]  warnt vor russischem Einmarsch,7.0,LOC,0.9997475743293762,0.0,Ukraine,Ukraine,de,-0.256794810295105,Q212
6822,Ukraine warnt vor  [START] russische [END] m Einmarsch,27.0,MISC,0.999915361404419,18.0,russische,Russisches Kaiserreich,de,-0.1077939346432685,Q34266
6823, [START] Deutschland [END]  erhält meiste Asylanträge in EU,11.0,LOC,0.9998168349266052,0.0,Deutschland,Deutschland,de,-0.101163662970066,Q183
6823,Deutschland erhält meiste Asylanträge in  [START] EU [END] ,43.0,LOC,0.986012041568756,41.0,EU,Europäische Union,de,-0.1860319823026657,Q458
6825, [START] Junge Welt [END]  gegen Wagenknecht,10.0,ORG,0.9999468922615052,0.0,Junge Welt,Junge Welt,de,-0.1060430854558944,Q162563
6832, [START] Erdogan [END] s Flüchtlingswaffe,7.0,PER,0.9993545413017272,0.0,Erdogan,Recep Tayyip Erdoğan,de,-0.0986506342887878,Q39259
6838,Von der  [START] FDP [END]  zur AfD,11.0,ORG,0.999943196773529,8.0,FDP,Freie Demokratische Partei,de,-0.2498314529657364,Q13124
6838,Von der FDP zur  [START] AfD [END] ,19.0,ORG,0.9999687075614928,16.0,AfD,Alternative für Deutschland,de,-0.1003094241023063,Q6721203
6839,Die Wahrheit über  [START] Silvester-Amok [END] ,32.0,MISC,0.9967262744903564,18.0,Silvester-Amok,Amok,de,-0.4594551622867584,Q473814
6842,Weidel :  [START] Merkel [END]  versteckt rechtswidrige Milliarden-Schulden hinter ideologisch aufgeblasener Phrasendrescherei,15.0,PER,0.9998127818107604,9.0,Merkel,Angela Merkel,de,-0.0748917534947395,Q567
6843, [START] Merkel [END]  fordert: „Seenot muss bezahlbar bleiben“,6.0,PER,0.9978675842285156,0.0,Merkel,Angela Merkel,de,-0.1184825673699379,Q567
6845,"Propagandataktiken, um den Widerstand der  [START] Europä [END] er gegen die Massenmigration zu brechen",48.0,MISC,0.9999351501464844,42.0,Europä,Europa,de,-0.1873728632926941,Q46
6846,Memo zur Hassrede –  [START] Orwell [END]  oder Schutz der Freiheit? – Indoa Media,26.0,PER,0.999455988407135,20.0,Orwell,George Orwell,de,-0.2214644998311996,Q3335
6851,"XY fordert, Dr. Sowieso hat mal gesagt und der Dalai Lama ist doch kein  [START] Nazi [END] , oder?",76.0,MISC,0.9993809461593628,72.0,Nazi,Nationalsozialismus,de,-0.1417531073093414,Q7310
6854,"Vom Bahnsteig in Neu-Istanbul (ehem.  [START] Mannheim [END] ) zu Mao, Pol Pot und wieder zurück",45.0,LOC,0.9999884366989136,37.0,Mannheim,Mannheim,de,-0.11588666588068,Q2119
6854,"Vom Bahnsteig in Neu-Istanbul (ehem. Mannheim) zu  [START] Mao [END] , Pol Pot und wieder zurück",53.0,PER,0.9994462132453918,50.0,Mao,Mao Zedong,de,-0.0821515992283821,Q5816
6854,"Vom Bahnsteig in Neu-Istanbul (ehem. Mannheim) zu Mao,  [START] Pol Pot [END]  und wieder zurück",62.0,PER,0.999836802482605,55.0,Pol Pot,Pol Pot,de,-0.0849614441394805,Q39464
6856,Dumm gelaufen:  [START] AfD- [END] Wahlhelfer outet sich als Greta-Jünger,19.0,MISC,0.9930074214935304,15.0,AfD-,Alternative für Deutschland,de,-0.0948604717850685,Q6721203
6862, [START] Katrin Göring-Eckardt [END]  und Julia Jäkel – und all meine anderen Marie Antoinettes,21.0,PER,0.9995328187942504,0.0,Katrin Göring-Eckardt,Katrin Göring-Eckardt,de,-0.0832103341817855,Q48967
6862,Katrin Göring-Eckardt und  [START] Julia Jäkel [END]  – und all meine anderen Marie Antoinettes,37.0,PER,0.9997255206108092,26.0,Julia Jäkel,Julia Jäkel,de,-0.1035046502947807,Q1711862
6862,Katrin Göring-Eckardt und Julia Jäkel – und all meine anderen  [START] Marie Antoinettes [END] ,79.0,PER,0.9595026969909668,62.0,Marie Antoinettes,Marie Antoinette,de,-0.1668127626180648,Q47365
6863,Lichterketten-Malu warnt vor der  [START] AfD [END] ,36.0,ORG,0.99988853931427,33.0,AfD,Alternative für Deutschland,de,-0.0966835021972656,Q6721203
6864,#Asylwende:  [START] Merkel [END]  will mehr Geld für Rentner - Asylbewerber sollen nur noch Sachleistungen beziehen,18.0,PER,0.9977007508277892,12.0,Merkel,Angela Merkel,de,-0.0775154083967208,Q567
6865,Die  [START] CDU [END]  hat schon lange vor Merkel ihre Werte verraten,7.0,ORG,0.999970555305481,4.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.0823268294334411,Q49762
6865,Die CDU hat schon lange vor  [START] Merkel [END]  ihre Werte verraten,34.0,PER,0.9971355199813844,28.0,Merkel,Angela Merkel,de,-0.0748734921216964,Q567
6867,Spargelernte: Junge Migrantenstecher vor -  [START] deutsche [END]  Mädels seid berrreit!,51.0,MISC,0.9999512434005736,43.0,deutsche,Deutschland,de,-0.3579275906085968,Q183
6868,Goodbye Ischias-Juncker - rettet  [START] Niederbay [END] er Manfred Weber die EU?,42.0,MISC,0.9999253153800964,33.0,Niederbay,Niederbayern,de,-0.0866233333945274,Q10559
6868,Goodbye Ischias-Juncker - rettet Niederbayer Manfred Weber die  [START] EU [END] ?,65.0,ORG,0.9997265934944152,63.0,EU,Europäische Union,de,-0.148271381855011,Q458
6870,Die Satansmorde der „Manson Family“ & die fragwürdige Rolle des Star-Regisseurs  [START] Roman Polanski [END] ,94.0,PER,0.9999753832817078,80.0,Roman Polanski,Roman Polański,de,-0.1563802361488342,Q51552
6871,Ist  [START] Deutsch [END]  als Amtssprache noch zeitgemäß?,11.0,MISC,0.9998464584350586,4.0,Deutsch,Deutsche Sprache,de,-0.0943819284439086,Q188
6872,Die guten Menschen aus der  [START] Pfalz [END]  gegen Myriam Kern,32.0,LOC,0.9918555021286012,27.0,Pfalz,Pfalz (Region),de,-0.1272893697023391,Q326359
6873,"Wenn zwei das Gleiche lügen: ""Gewalt von Zuwanderern gegen  [START] Deutsche [END]  nimmt zu""",67.0,MISC,0.9999295473098756,59.0,Deutsche,Deutsche,de,-0.1314021795988083,Q42884
6874,Wendepunkt  [START] Frankfurt [END] : Widerstand ist Pflicht!,20.0,LOC,0.9999725818634032,11.0,Frankfurt,Frankfurt am Main,de,-0.1119549646973609,Q1794
6877, [START] International [END] e Anti-Rassismus-Wochen in Heidelberg: Kuscheln mit Corona – Flüchtlingshelfer vor!,13.0,MISC,0.99964702129364,0.0,International,International,de,-0.117054134607315,Q1072012
6877,Internationale  [START] Anti [END] -Rassismus-Wochen in Heidelberg: Kuscheln mit Corona – Flüchtlingshelfer vor!,19.0,MISC,0.981351673603058,15.0,Anti,Antirassismus,de,-0.2020297348499298,Q582965
6877,Internationale Anti- [START] Ras [END] sismus-Wochen in Heidelberg: Kuscheln mit Corona – Flüchtlingshelfer vor!,23.0,MISC,0.9695646166801452,20.0,Ras,Rassismus,de,-0.3057510256767273,Q8461
6877,Internationale Anti-Rassismus-Wochen in  [START] Heidelberg [END] : Kuscheln mit Corona – Flüchtlingshelfer vor!,50.0,LOC,0.9999709129333496,40.0,Heidelberg,Heidelberg,de,-0.0981418117880821,Q2966
6880,"Migranten bringen ""weiße Pest"": 48 Tuberkulose-Infizierte an einer Gemeinschaftsschule in  [START] Karlsruhe [END] ",99.0,LOC,0.9999531507492064,90.0,Karlsruhe,Karlsruhe,de,-0.0842751264572143,Q1040
6881,„Wir brauchen eine möglichst hohe Störung der öffentlichen Ordnung!“ – Klimaaktivistin  [START] Carola Rackete [END]  ruft zu „ZIVILEM UNGEHORSAM & MASSENPROTESTEN“ auf!,101.0,PER,0.9999892115592957,87.0,Carola Rackete,Carola Rackete,de,-0.0891247317194938,Q64851682
6882, [START] International [END] e Wochen gegen Rassismus wegen Corona abgesagt!,13.0,MISC,0.9996888637542723,0.0,International,International,de,-0.108761265873909,Q1072012
6883,Grönemeyer: Der gute Mensch von  [START] London [END] ,38.0,LOC,0.9999169111251832,32.0,London,London,de,-0.1081498488783836,Q84
6885, [START] AfD [END]  kritisiert geplante Taschengelderhöhung für Asylbewerber,3.0,ORG,0.9999685287475586,0.0,AfD,Alternative für Deutschland,de,-0.0851610824465751,Q6721203
6887,Lucke hält  [START] AfD [END]  für nicht mehr wählbar und glaubt an Wiedereinzug in EU-Parlament,14.0,ORG,0.9999719858169556,11.0,AfD,Alternative für Deutschland,de,-0.0886543616652488,Q6721203
