id,title,end,entity_group,score,start,word
10758,"Elliott: After protesting abuse, Kaillie Humphries' Olympic dreams hinge on U.S. citizenship",79.0,LOC,0.9999913573265076,76.0,U.S
10759,Column: The Supreme Court is coming for Latinos,25.0,ORG,0.9999943375587463,12.0,Supreme Court
10759,Column: The Supreme Court is coming for Latinos,46.0,MISC,0.9999676942825317,40.0,Latino
10760,California Labor Secretary Julie Su picked for federal post amid crisis at EDD,10.0,LOC,0.9999301433563232,0.0,California
10760,California Labor Secretary Julie Su picked for federal post amid crisis at EDD,35.0,PER,0.9999159574508667,27.0,Julie Su
10760,California Labor Secretary Julie Su picked for federal post amid crisis at EDD,78.0,ORG,0.9989219903945923,75.0,EDD
10761,Free banking in California? New bill tackles access and racial equity,26.0,LOC,0.9999957084655762,16.0,California
10762,Column: Alex Padilla isn't scared to push through a pro-immigrant agenda,20.0,PER,0.9999954104423523,8.0,Alex Padilla
10763,Column: The six faces of Rick Caruso: What I learned from watching all of his endless ads,36.0,PER,0.9999923706054688,25.0,Rick Caruso
10764,Safety and sadness: Afghan refugees observe their first Ramadan in the U.S.,26.0,MISC,0.9999616742134094,20.0,Afghan
10764,Safety and sadness: Afghan refugees observe their first Ramadan in the U.S.,63.0,MISC,0.9996191263198853,56.0,Ramadan
10764,Safety and sadness: Afghan refugees observe their first Ramadan in the U.S.,74.0,LOC,0.9999475479125977,71.0,U.S
10765,Op-Ed: Stop deporting essential workers who keep America running,56.0,LOC,0.9999983310699463,49.0,America
10766,Attacks on transgender women expose MS-13 gang's grip on MacArthur Park,41.0,ORG,0.9999522566795349,36.0,MS-13
10766,Attacks on transgender women expose MS-13 gang's grip on MacArthur Park,71.0,LOC,0.9999783039093018,57.0,MacArthur Park
10767,Haitian migrants pour out of U.S. into Mexico to avoid being sent back home,7.0,MISC,0.999498724937439,0.0,Haitian
10767,Haitian migrants pour out of U.S. into Mexico to avoid being sent back home,33.0,LOC,0.9978654384613037,29.0,US.
10767,Haitian migrants pour out of U.S. into Mexico to avoid being sent back home,45.0,LOC,0.999996542930603,39.0,Mexico
10768,Former Syrian intelligence officer convicted for crimes against humanity,13.0,MISC,0.9990720748901367,7.0,Syrian
10769,"Australia won't welcome international arrivals till 2022, with tourists a lower priority",9.0,LOC,0.999997615814209,0.0,Australia
10770,"Democrats to seek citizenship pathway for immigrants in infrastructure bill, Sanders says",8.0,MISC,0.9999709129333496,0.0,Democrat
10770,"Democrats to seek citizenship pathway for immigrants in infrastructure bill, Sanders says",84.0,PER,0.9999896287918091,77.0,Sanders
10771,"Colorado shooting suspect needs mental health review, lawyer says",8.0,LOC,0.9999946355819702,0.0,Colorado
10772,How the SXSW Film Festival can counter Texas Legislature's conservative agenda,26.0,MISC,0.9992555379867554,8.0,SXSW Film Festival
10772,How the SXSW Film Festival can counter Texas Legislature's conservative agenda,44.0,LOC,0.9999653100967407,39.0,Texas
10773,A migrant's day: Jumping onto trucks to get to Britain,54.0,LOC,0.9999983310699463,47.0,Britain
10774,Column: California's population growth has slowed. Blame the exorbitant housing costs,18.0,LOC,0.9999969005584717,8.0,California
10775,Minneapolis on edge as the first officer charged in killing of George Floyd goes on trial,11.0,LOC,0.9999889135360718,0.0,Minneapolis
10775,Minneapolis on edge as the first officer charged in killing of George Floyd goes on trial,75.0,PER,0.9999922513961792,63.0,George Floyd
10776,20 Western Hemisphere nations sign Los Angeles Declaration on migrants despite key absences,21.0,LOC,0.9999518990516663,3.0,Western Hemisphere
10776,20 Western Hemisphere nations sign Los Angeles Declaration on migrants despite key absences,46.0,LOC,0.8423599004745483,35.0,Los Angeles
10776,20 Western Hemisphere nations sign Los Angeles Declaration on migrants despite key absences,58.0,MISC,0.9992790222167969,47.0,Declaration
10777,"In Ukraine reporting, Western press reveals grim bias toward 'people like us'",10.0,LOC,0.9999985694885254,3.0,Ukraine
10777,"In Ukraine reporting, Western press reveals grim bias toward 'people like us'",29.0,MISC,0.9999749660491943,22.0,Western
10778,Column: Lazy TV news interviewers were Tom Barrack's willing enablers,50.0,PER,0.999995768070221,39.0,Tom Barrack
10779,"Doctors, judges, athletes, activists: Afghan women trapped and considered at-risk under Taliban rule",44.0,MISC,0.999681830406189,38.0,Afghan
10779,"Doctors, judges, athletes, activists: Afghan women trapped and considered at-risk under Taliban rule",95.0,MISC,0.820556104183197,88.0,Taliban
10781,Crash kills Redondo Beach couple who helped Darfur refugees gain independence through soccer,25.0,LOC,0.9999843239784241,12.0,Redondo Beach
10781,Crash kills Redondo Beach couple who helped Darfur refugees gain independence through soccer,50.0,LOC,0.9999949336051941,44.0,Darfur
10782,'No more dictatorships': The slogan that rings in the streets at the start of the Summit of the Americas,104.0,MISC,0.9999809265136719,82.0,Summit of the Americas
10783,Column: Buffalo shooting is an ugly culmination of California's 'Great Replacement' theory,15.0,LOC,0.9998785257339478,8.0,Buffalo
10783,Column: Buffalo shooting is an ugly culmination of California's 'Great Replacement' theory,61.0,LOC,0.9999959468841553,51.0,California
10783,Column: Buffalo shooting is an ugly culmination of California's 'Great Replacement' theory,82.0,MISC,0.9999518394470215,65.0,Great Replacement
10784,"Britain’s response to war in Ukraine isn’t Boris Johnson’s finest hour, critics say",7.0,LOC,0.9999984502792358,0.0,Britain
10784,"Britain’s response to war in Ukraine isn’t Boris Johnson’s finest hour, critics say",36.0,LOC,0.9999986886978149,29.0,Ukraine
10784,"Britain’s response to war in Ukraine isn’t Boris Johnson’s finest hour, critics say",56.0,PER,0.999973475933075,43.0,Boris Johnson
10785,U.S. special envoy to Haiti resigns over migrant expulsions,4.0,LOC,0.9997143745422363,0.0,US.
10785,U.S. special envoy to Haiti resigns over migrant expulsions,27.0,LOC,0.9999968409538269,22.0,Haiti
10786,"In southern Mexico, a crush of stranded migrants clashes almost daily with authorities",18.0,LOC,0.9999982118606567,12.0,Mexico
10787,A lifeline for LGBTQ Latinos on the brink of closure,27.0,MISC,0.9929901957511902,15.0,LGBTQ Latino
10788,"Kosovo will host Afghan evacuees who need more screening, U.S. says",6.0,LOC,0.9999971389770508,0.0,Kosovo
10788,"Kosovo will host Afghan evacuees who need more screening, U.S. says",23.0,MISC,0.9999599456787109,17.0,Afghan
10788,"Kosovo will host Afghan evacuees who need more screening, U.S. says",61.0,LOC,0.9999885559082031,58.0,U.S
10789,News Analysis: Ukraine crisis gives Kamala Harris a new role,22.0,LOC,0.9999985694885254,15.0,Ukraine
10789,News Analysis: Ukraine crisis gives Kamala Harris a new role,49.0,PER,0.9999814033508301,36.0,Kamala Harris
10790,Long Beach wants to help Biden house immigrant children. But are city leaders ready?,10.0,LOC,0.999855101108551,0.0,Long Beach
10790,Long Beach wants to help Biden house immigrant children. But are city leaders ready?,30.0,PER,0.9999911785125732,25.0,Biden
10791,Column: Who will fill Eli Broad's philanthropic shoes? How about nobody?,31.0,PER,0.9999961853027344,22.0,Eli Broad
10792,Column: There are a great many good things in Biden's latest plan. Why describe it as a failure?,51.0,PER,0.9999935626983643,46.0,Biden
10794,"Amid a crackdown, Afghan refugees in Iran fear the 'unthinkable': Being sent back",24.0,MISC,0.9998403787612915,18.0,Afghan
10794,"Amid a crackdown, Afghan refugees in Iran fear the 'unthinkable': Being sent back",41.0,LOC,0.999997615814209,37.0,Iran
10795,7 movies to catch at this year's Los Angeles Latino International Film Festival,79.0,MISC,0.998765230178833,33.0,Los Angeles Latino International Film Festival
10796,"Now in Congress, veterans of Afghanistan war avoid partisan politics, demand answers",15.0,ORG,0.9999593496322632,7.0,Congress
10796,"Now in Congress, veterans of Afghanistan war avoid partisan politics, demand answers",40.0,LOC,0.9999945163726807,29.0,Afghanistan
10797,"Showtime's ‘Man Who Fell to Earth’ sequel won't blow your mind, but it's solid sci-fi",8.0,ORG,0.9998911619186401,0.0,Showtime
10797,"Showtime's ‘Man Who Fell to Earth’ sequel won't blow your mind, but it's solid sci-fi",33.0,MISC,0.9996178150177002,12.0,Man Who Fell to Earth
10798,Latin American immigrants will raise protests at Summit of the Americas in L.A.,14.0,MISC,0.9999542236328125,0.0,Latin American
10798,Latin American immigrants will raise protests at Summit of the Americas in L.A.,71.0,MISC,0.999934196472168,49.0,Summit of the Americas
10798,Latin American immigrants will raise protests at Summit of the Americas in L.A.,78.0,LOC,0.9999684691429138,75.0,L.A
10799,"'Overwhelmed' Mila Kunis, Ashton Kutcher exceed $30-million goal for Ukraine relief",24.0,PER,0.9998149275779724,14.0,Mila Kunis
10799,"'Overwhelmed' Mila Kunis, Ashton Kutcher exceed $30-million goal for Ukraine relief",40.0,PER,0.9999752044677734,26.0,Ashton Kutcher
10799,"'Overwhelmed' Mila Kunis, Ashton Kutcher exceed $30-million goal for Ukraine relief",76.0,LOC,0.9999986886978149,69.0,Ukraine
10800,"Marking El Paso anniversary, Biden reaches out to Latino leaders",15.0,LOC,0.9999955296516418,8.0,El Paso
10800,"Marking El Paso anniversary, Biden reaches out to Latino leaders",34.0,PER,0.99998939037323,29.0,Biden
10800,"Marking El Paso anniversary, Biden reaches out to Latino leaders",56.0,MISC,0.999977707862854,50.0,Latino
10801,Op-Ed: Is Europe ready to handle Ukraine's growing refugee crisis?,16.0,LOC,0.9999982118606567,10.0,Europe
10801,Op-Ed: Is Europe ready to handle Ukraine's growing refugee crisis?,40.0,LOC,0.9999985694885254,33.0,Ukraine
10804,"New Biden rules would limit arrest, removal of migrants",9.0,PER,0.9999597668647766,4.0,Biden
10805,Newsom acknowledges recall is likely to qualify for the ballot as final signatures are turned in,6.0,PER,0.9987105131149292,0.0,Newsom
10806,"In Ukraine, the flood of displaced people fleeing the war only grows",10.0,LOC,0.9999986886978149,3.0,Ukraine
10807,Ukrainian refugees in Berlin: 'I feel guilty being in safety',9.0,MISC,0.8014855980873108,0.0,Ukrainian
10807,Ukrainian refugees in Berlin: 'I feel guilty being in safety',28.0,LOC,0.9999973773956299,22.0,Berlin
10808,Endorsement: Alex Padilla for U.S. Senate,25.0,PER,0.9999954104423523,13.0,Alex Padilla
10808,Endorsement: Alex Padilla for U.S. Senate,33.0,ORG,0.9955001473426819,30.0,U.S
10808,Endorsement: Alex Padilla for U.S. Senate,41.0,ORG,0.9999691247940063,35.0,Senate
10809,"In California, a million English learners are at risk of intractable education loss",13.0,LOC,0.9999953508377075,3.0,California
10809,"In California, a million English learners are at risk of intractable education loss",32.0,MISC,0.9999383687973022,25.0,English
10810,Nerves on edge in Poland as war next door in Ukraine revives fears of Russia,24.0,LOC,0.9999983310699463,18.0,Poland
10810,Nerves on edge in Poland as war next door in Ukraine revives fears of Russia,52.0,LOC,0.9999985694885254,45.0,Ukraine
10810,Nerves on edge in Poland as war next door in Ukraine revives fears of Russia,76.0,LOC,0.9999963045120239,70.0,Russia
10811,Yemeni rebels say Saudi-led airstrike on prison killed 70,5.0,MISC,0.9998145699501038,0.0,Yemen
10811,Yemeni rebels say Saudi-led airstrike on prison killed 70,23.0,MISC,0.9999624490737915,18.0,Saudi
10812,Civilian suffering intensifies as new Russian-Ukrainian talks fail to yield breakthrough,55.0,MISC,0.9949542880058289,38.0,Russian-Ukrainian
10813,Hundreds of migrants dock in Sicily in biggest arrival in years,35.0,LOC,0.9999984502792358,29.0,Sicily
10814,"In his first 100 days, 'Uncle Joe' Biden combines progressive goals and a reassuring manner",33.0,PER,0.956714928150177,24.0,Uncle Joe
10814,"In his first 100 days, 'Uncle Joe' Biden combines progressive goals and a reassuring manner",40.0,PER,0.9999934434890747,35.0,Biden
10815,"For Jews fleeing Ukraine, Passover takes on new meaning",6.0,MISC,0.9996046423912048,4.0,Je
10815,"For Jews fleeing Ukraine, Passover takes on new meaning",24.0,LOC,0.9999980926513672,17.0,Ukraine
10815,"For Jews fleeing Ukraine, Passover takes on new meaning",34.0,MISC,0.9999342560768127,26.0,Passover
10816,Border crossings on pace for two-decade high as smugglers exploit high hopes for Biden,86.0,PER,0.9999927878379822,81.0,Biden
10817,Column: You think California’s recall system is dangerous? Check out the initiative process,28.0,LOC,0.999997615814209,18.0,California
10818,Coins depicting Border Patrol agent grabbing Haitian migrant trigger investigation,29.0,ORG,0.9999822378158569,16.0,Border Patrol
10818,Coins depicting Border Patrol agent grabbing Haitian migrant trigger investigation,48.0,MISC,0.9992427825927734,45.0,Hai
10819,"Democrats put paid family leave, immigration and tax changes back in Biden bill",8.0,MISC,0.9999769926071167,0.0,Democrat
10819,"Democrats put paid family leave, immigration and tax changes back in Biden bill",74.0,PER,0.999987781047821,69.0,Biden
10820,Justice Department rescinds ‘zero tolerance’ immigration rule,18.0,ORG,0.9999955892562866,0.0,Justice Department
10821,Column: How recall candidate Larry Elder mentored Trumpism's top acolytes,40.0,PER,0.9999942183494568,29.0,Larry Elder
10821,Column: How recall candidate Larry Elder mentored Trumpism's top acolytes,55.0,MISC,0.9999923706054688,50.0,Trump
10822,Benedict Cumberbatch wants to house Ukrainian refugees: 'Do more than wear a badge',20.0,PER,0.9999930262565613,0.0,Benedict Cumberbatch
10822,Benedict Cumberbatch wants to house Ukrainian refugees: 'Do more than wear a badge',45.0,MISC,0.9997293949127197,36.0,Ukrainian
10823,Biden calls for bipartisan action on pathway to citizenship,5.0,PER,0.999990701675415,0.0,Biden
10824,Novak Djokovic in limbo as he fights deportation from Australia,14.0,PER,0.999984860420227,0.0,Novak Djokovic
10824,Novak Djokovic in limbo as he fights deportation from Australia,63.0,LOC,0.9999971389770508,54.0,Australia
10825,"In L.A.’s Russian diaspora, feelings of pride jostle with shame, guilt and fear",7.0,LOC,0.9999735951423645,3.0,LA.
10825,"In L.A.’s Russian diaspora, feelings of pride jostle with shame, guilt and fear",17.0,MISC,0.9999887943267822,10.0,Russian
10826,Biden urges gun controls as another mass shooting alters his pandemic-relief tour,5.0,PER,0.9999929666519165,0.0,Biden
10827,Fox News cancels Lou Dobbs' show; pro-Trump host not expected to be back on air,8.0,ORG,0.9999940395355225,0.0,Fox News
10827,Fox News cancels Lou Dobbs' show; pro-Trump host not expected to be back on air,26.0,PER,0.9999950528144836,17.0,Lou Dobbs
10827,Fox News cancels Lou Dobbs' show; pro-Trump host not expected to be back on air,43.0,MISC,0.9986019134521484,34.0,pro-Trump
10828,Their families fled Vietnam. Now they're helping Afghan refugees in America,27.0,LOC,0.9999971389770508,20.0,Vietnam
10828,Their families fled Vietnam. Now they're helping Afghan refugees in America,55.0,MISC,0.9999379515647888,49.0,Afghan
10828,Their families fled Vietnam. Now they're helping Afghan refugees in America,75.0,LOC,0.9999974966049194,68.0,America
10829,America's top diplomat rallies support for Ukrainians in U.S. and abroad,7.0,LOC,0.999991774559021,0.0,America
10829,America's top diplomat rallies support for Ukrainians in U.S. and abroad,49.0,MISC,0.9999955892562866,43.0,Ukrain
10829,America's top diplomat rallies support for Ukrainians in U.S. and abroad,60.0,LOC,0.9999765753746033,57.0,U.S
10830,"Column: The first Koreatown in America, and Riverside's role in South Korean democracy",27.0,LOC,0.9978086948394775,18.0,Koreatown
10830,"Column: The first Koreatown in America, and Riverside's role in South Korean democracy",38.0,LOC,0.9999963045120239,31.0,America
10830,"Column: The first Koreatown in America, and Riverside's role in South Korean democracy",53.0,LOC,0.9992786645889282,44.0,Riverside
10830,"Column: The first Koreatown in America, and Riverside's role in South Korean democracy",76.0,MISC,0.9999821186065674,64.0,South Korean
10831,"Secretary of State Blinken in Central America to target corruption, immigration",26.0,PER,0.9999577403068542,19.0,Blinken
10831,"Secretary of State Blinken in Central America to target corruption, immigration",45.0,LOC,0.9999924302101135,30.0,Central America
10832,"Gary Shteyngart's cozy, dystopian, soap-operatic immigrant COVID paradise",15.0,PER,0.9999825954437256,0.0,Gary Shteyngart
10834,"L.A. mayoral hopefuls court Asian Americans, the city's fastest-growing ethnic group",4.0,LOC,0.99311363697052,0.0,LA.
10834,"L.A. mayoral hopefuls court Asian Americans, the city's fastest-growing ethnic group",42.0,MISC,0.9999441504478455,28.0,Asian American
10835,How Republicans plan to sink Xavier Becerra's nomination,14.0,MISC,0.9999850988388062,4.0,Republican
10835,How Republicans plan to sink Xavier Becerra's nomination,43.0,PER,0.9999843835830688,29.0,Xavier Becerra
10836,L.A.’s new schools chief Alberto Carvalho impressed many in Miami. Can he transform L.A.?,4.0,LOC,0.9998849630355835,0.0,L.A.
10836,L.A.’s new schools chief Alberto Carvalho impressed many in Miami. Can he transform L.A.?,41.0,PER,0.9999942779541016,25.0,Alberto Carvalho
10836,L.A.’s new schools chief Alberto Carvalho impressed many in Miami. Can he transform L.A.?,65.0,LOC,0.9999947547912598,60.0,Miami
10836,L.A.’s new schools chief Alberto Carvalho impressed many in Miami. Can he transform L.A.?,87.0,LOC,0.9999911189079285,84.0,L.A
10837,Some Afghan refugees now have chance to avoid terrorism designation that blocked path to U.S.,11.0,MISC,0.9998987913131714,5.0,Afghan
10837,Some Afghan refugees now have chance to avoid terrorism designation that blocked path to U.S.,92.0,LOC,0.9999861717224121,89.0,U.S
10838,"Biden's foreign policy prioritizes alliances. Beyond Ukraine, there's little to show for it",5.0,PER,0.9999916553497314,0.0,Biden
10838,"Biden's foreign policy prioritizes alliances. Beyond Ukraine, there's little to show for it",60.0,LOC,0.9999984502792358,53.0,Ukraine
10840,ICE may finally get a Senate-confirmed director after over four years without one,3.0,ORG,0.9998534917831421,0.0,ICE
10840,ICE may finally get a Senate-confirmed director after over four years without one,28.0,MISC,0.999436616897583,22.0,Senate
10841,Letters to the Editor: The Times' freak-out over Larry Elder proves the left is afraid he'll win,32.0,ORG,0.9999775290489197,23.0,The Times
10841,Letters to the Editor: The Times' freak-out over Larry Elder proves the left is afraid he'll win,60.0,PER,0.9999944567680359,49.0,Larry Elder
10842,Endorsement: Robert Luna for L.A. County sheriff,24.0,PER,0.9999976754188538,13.0,Robert Luna
10842,Endorsement: Robert Luna for L.A. County sheriff,40.0,LOC,0.9999653100967407,29.0,L.A. County
10844,Kamala Harris to announce new private investments aimed at slowing Central American migration,13.0,PER,0.9999458193778992,0.0,Kamala Harris
10844,Kamala Harris to announce new private investments aimed at slowing Central American migration,83.0,MISC,0.9999213814735413,67.0,Central American
10845,"Justice Department failed 'zero tolerance' border policy management, report says",18.0,ORG,0.9999969601631165,0.0,Justice Department
10846,Editorial: The Democrats' far-reaching budget bill: An antidote to the filibuster?,23.0,MISC,0.9999527931213379,15.0,Democrat
10847,"On YouTube, North Korean refugees chase fame, profit and understanding",10.0,LOC,0.9762448072433472,3.0,YouTube
10847,"On YouTube, North Korean refugees chase fame, profit and understanding",24.0,MISC,0.9999281764030457,12.0,North Korean
10848,7 reported dead amid chaos at Kabul airport as desperate Afghans try to flee,35.0,LOC,0.9999964237213135,30.0,Kabul
10848,7 reported dead amid chaos at Kabul airport as desperate Afghans try to flee,60.0,MISC,0.9999042749404907,57.0,Afg
10849,Carceral architecture is everywhere in L.A. What could the city look like without it?,42.0,LOC,0.9999926686286926,39.0,L.A
10850,Editorial: The end of America's longest war — and our duty to the Afghan people,29.0,LOC,0.9999957084655762,22.0,America
10850,Editorial: The end of America's longest war — and our duty to the Afghan people,72.0,MISC,0.9999478459358215,66.0,Afghan
10851,Kamala Harris faces diplomatic pitfalls in tackling migration from Central America,13.0,PER,0.999965488910675,0.0,Kamala Harris
10851,Kamala Harris faces diplomatic pitfalls in tackling migration from Central America,82.0,LOC,0.9999940991401672,67.0,Central America
10853,The unentitled kids: California's new generation of star college applicants,31.0,LOC,0.999996542930603,21.0,California
10855,House passes 'Dreamers' bill as immigration debate intensifies — at the border and in Congress,5.0,ORG,0.9999263286590576,0.0,House
10855,House passes 'Dreamers' bill as immigration debate intensifies — at the border and in Congress,22.0,MISC,0.9999338984489441,14.0,Dreamers
10855,House passes 'Dreamers' bill as immigration debate intensifies — at the border and in Congress,94.0,ORG,0.999937891960144,86.0,Congress
10856,L.A. sank them into debt. Will this family find a better life in rural California?,4.0,LOC,0.8779439926147461,0.0,L.A.
10856,L.A. sank them into debt. Will this family find a better life in rural California?,81.0,LOC,0.9999966621398926,71.0,California
10857,Afghans already mourning their country begin burying their dead,3.0,MISC,0.9998964071273804,0.0,Afg
10858,Supreme Court will weigh Biden's bid to scrap Trump-era 'Remain in Mexico' policy,13.0,ORG,0.9999905824661255,0.0,Supreme Court
10858,Supreme Court will weigh Biden's bid to scrap Trump-era 'Remain in Mexico' policy,30.0,PER,0.9999920129776001,25.0,Biden
10858,Supreme Court will weigh Biden's bid to scrap Trump-era 'Remain in Mexico' policy,51.0,MISC,0.9998243451118469,46.0,Trump
10858,Supreme Court will weigh Biden's bid to scrap Trump-era 'Remain in Mexico' policy,66.0,MISC,0.9969100952148438,57.0,Remain in
10858,Supreme Court will weigh Biden's bid to scrap Trump-era 'Remain in Mexico' policy,73.0,LOC,0.9569562077522278,67.0,Mexico
10859,Column: The American myth that's driving some Latinos to support the recall,20.0,MISC,0.9999897480010986,12.0,American
10859,Column: The American myth that's driving some Latinos to support the recall,52.0,MISC,0.9999809265136719,46.0,Latino
10860,Column: California's sluggish population growth has lost us a congressional seat. That should concern us,18.0,LOC,0.9999974966049194,8.0,California
10861,NBC News anchor Tom Llamas taps into his roots for a new streaming newscast,8.0,ORG,0.9999944567680359,0.0,NBC News
10861,NBC News anchor Tom Llamas taps into his roots for a new streaming newscast,26.0,PER,0.999992847442627,16.0,Tom Llamas
10862,"Column: Their pupuseria survived the riots. Now, Central Americans thrive in South L.A.",65.0,MISC,0.9999040365219116,49.0,Central American
10862,"Column: Their pupuseria survived the riots. Now, Central Americans thrive in South L.A.",87.0,LOC,0.9975730776786804,77.0,South L.A.
10863,EU backs helping Afghanistan's neighbors cope with refugees,2.0,ORG,0.9999861717224121,0.0,EU
10863,EU backs helping Afghanistan's neighbors cope with refugees,28.0,LOC,0.9999960660934448,17.0,Afghanistan
10864,"Latino areas devastated by COVID-19 are reopening slowly, with caution and fear about future",6.0,MISC,0.9999555349349976,0.0,Latino
10864,"Latino areas devastated by COVID-19 are reopening slowly, with caution and fear about future",35.0,MISC,0.9999844431877136,27.0,COVID-19
10865,"13 young Guatemalans who left for a better future were slain in Mexico, families say",18.0,MISC,0.9999707937240601,9.0,Guatemala
10865,"13 young Guatemalans who left for a better future were slain in Mexico, families say",70.0,LOC,0.9999979734420776,64.0,Mexico
10866,Column: Larry Elder and the danger of the 'model minority' candidate,19.0,PER,0.999995231628418,8.0,Larry Elder
10867,"Texas governor: State, crowdsourcing will fund his proposed border wall",5.0,LOC,0.9999918937683105,0.0,Texas
10868,"New stimulus checks, rent relief, business grants: Newsom signs more recovery bills",57.0,PER,0.9108591079711914,51.0,Newsom
10869,"As Supreme Court weighs abortion, Christians challenge what it means to be 'pro-life'",16.0,ORG,0.9999954700469971,3.0,Supreme Court
10869,"As Supreme Court weighs abortion, Christians challenge what it means to be 'pro-life'",43.0,MISC,0.9999678134918213,34.0,Christian
10870,Australia to open its borders to vaccinated travelers starting Feb. 21,9.0,LOC,0.9999978542327881,0.0,Australia
10871,ICE to close Georgia detention center where immigrant women alleged medical abuse,3.0,ORG,0.9998773336410522,0.0,ICE
10871,ICE to close Georgia detention center where immigrant women alleged medical abuse,20.0,LOC,0.999997615814209,13.0,Georgia
10872,He buddied up to Putin for years. Now Hungary's Orban is feeling the heat,22.0,PER,0.9999850988388062,17.0,Putin
10872,He buddied up to Putin for years. Now Hungary's Orban is feeling the heat,45.0,LOC,0.9999980926513672,38.0,Hungary
10872,He buddied up to Putin for years. Now Hungary's Orban is feeling the heat,53.0,PER,0.999991238117218,48.0,Orban
10873,"Column: Sorry, Democrats — Latino anger toward Republicans isn’t enough to save Newsom's political hide",23.0,MISC,0.999992847442627,15.0,Democrat
10873,"Column: Sorry, Democrats — Latino anger toward Republicans isn’t enough to save Newsom's political hide",33.0,MISC,0.9999804496765137,27.0,Latino
10873,"Column: Sorry, Democrats — Latino anger toward Republicans isn’t enough to save Newsom's political hide",57.0,MISC,0.9999934434890747,47.0,Republican
10873,"Column: Sorry, Democrats — Latino anger toward Republicans isn’t enough to save Newsom's political hide",86.0,PER,0.9999901056289673,80.0,Newsom
10874,'A lot of innocent people will die': Ukrainians in California decry Russia's attack,43.0,MISC,0.999987006187439,37.0,Ukrain
10874,'A lot of innocent people will die': Ukrainians in California decry Russia's attack,61.0,LOC,0.9999947547912598,51.0,California
10874,'A lot of innocent people will die': Ukrainians in California decry Russia's attack,74.0,LOC,0.9999926090240479,68.0,Russia
10876,Biden quietly reversed Trump’s ban on worker visas. Will it help or hurt the U.S. economy?,5.0,PER,0.9999947547912598,0.0,Biden
10876,Biden quietly reversed Trump’s ban on worker visas. Will it help or hurt the U.S. economy?,28.0,PER,0.999964714050293,23.0,Trump
10876,Biden quietly reversed Trump’s ban on worker visas. Will it help or hurt the U.S. economy?,81.0,LOC,0.999649703502655,77.0,U.S.
10877,At least 13 killed in crash of SUV carrying more than 2 dozen near U.S.-Mexico border,70.0,LOC,0.999959409236908,67.0,U.S
10877,At least 13 killed in crash of SUV carrying more than 2 dozen near U.S.-Mexico border,78.0,LOC,0.9952488541603088,71.0,-Mexico
10878,"Biden and Mexico’s president are far apart on energy, but migration challenge could push that to the side",5.0,PER,0.999979555606842,0.0,Biden
10878,"Biden and Mexico’s president are far apart on energy, but migration challenge could push that to the side",16.0,LOC,0.9999978542327881,10.0,Mexico
10879,"Biden’s early immigration orders largely limited to reviewing, not undoing, Trump policy",5.0,PER,0.9999937415122986,0.0,Biden
10879,"Biden’s early immigration orders largely limited to reviewing, not undoing, Trump policy",81.0,PER,0.9999371767044067,76.0,Trump
10880,Column: QAnon conspiracy theory: The border variant,13.0,MISC,0.8578115701675415,10.0,non
10881,Judge blocks Texas troopers from stopping suspected migrant transports,18.0,LOC,0.9999959468841553,13.0,Texas
10882,Tokyo Olympics: Diverse faces are representing Japan. Does it reflect real change?,14.0,MISC,0.9009275436401367,0.0,Tokyo Olympics
10882,Tokyo Olympics: Diverse faces are representing Japan. Does it reflect real change?,52.0,LOC,0.9999983310699463,47.0,Japan
10883,Costa Mesa couple barely escape Ukraine with days-old newborn,10.0,LOC,0.9999457597732544,0.0,Costa Mesa
10883,Costa Mesa couple barely escape Ukraine with days-old newborn,39.0,LOC,0.9999985694885254,32.0,Ukraine
10884,"Israel's high court rules that non-Orthodox converts are Jews, entitled to citizenship",6.0,LOC,0.9999978542327881,0.0,Israel
10884,"Israel's high court rules that non-Orthodox converts are Jews, entitled to citizenship",43.0,MISC,0.9540236592292786,31.0,non-Orthodox
10884,"Israel's high court rules that non-Orthodox converts are Jews, entitled to citizenship",59.0,MISC,0.9992161989212036,57.0,Je
10885,"U.S., EU, U.K., Canada join forces to slap sanctions on Belarus",3.0,LOC,0.9999420046806335,0.0,U.S
10885,"U.S., EU, U.K., Canada join forces to slap sanctions on Belarus",8.0,ORG,0.9998363256454468,6.0,EU
10885,"U.S., EU, U.K., Canada join forces to slap sanctions on Belarus",14.0,LOC,0.9997437000274658,10.0,U.K.
10885,"U.S., EU, U.K., Canada join forces to slap sanctions on Belarus",22.0,LOC,0.9999966621398926,16.0,Canada
10885,"U.S., EU, U.K., Canada join forces to slap sanctions on Belarus",63.0,LOC,0.9999973773956299,56.0,Belarus
10886,Harris' visit to Guatemala and Mexico a mix of diplomacy and controversy,6.0,PER,0.9999945163726807,0.0,Harris
10886,Harris' visit to Guatemala and Mexico a mix of diplomacy and controversy,26.0,LOC,0.9999979734420776,17.0,Guatemala
10886,Harris' visit to Guatemala and Mexico a mix of diplomacy and controversy,37.0,LOC,0.9999983310699463,31.0,Mexico
10887,Ukraine's Jews seek refuge in synagogues as Russia invades,7.0,LOC,0.9999983310699463,0.0,Ukraine
10887,Ukraine's Jews seek refuge in synagogues as Russia invades,12.0,MISC,0.9981580376625061,10.0,Je
10887,Ukraine's Jews seek refuge in synagogues as Russia invades,50.0,LOC,0.9999978542327881,44.0,Russia
