id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
9576,Pentagon says two ‘high-profile’ ISIS-K terrorists killed by  [START] US [END]  airstrike; another wounded,63.0,LOC,0.99978369474411,61.0,US,United States,en,-0.1303059458732605,Q30
9577, [START] TSA [END]  confirms it lets illegal immigrants use arrest warrants as ID in airports,3.0,ORG,0.9999932050704956,0.0,TSA,Transportation Security Administration,en,-0.08037413656711578,Q2304163
9578, [START] Psaki [END]  says Harris hasn't gone to border because she's 'working on a diplomatic level',5.0,PER,0.999983012676239,0.0,Psaki,Psaki,en,-0.6482408046722412,Q12066523
9578,Psaki says  [START] Harris [END]  hasn't gone to border because she's 'working on a diplomatic level',17.0,PER,0.999995231628418,11.0,Harris,Dwight Harris,en,-0.7505123615264893,Q1441521
9579, [START] GOP [END]  reps introduce bill to stop DOJ allowing judges to consider criminal illegal immigrants' mental health,3.0,ORG,0.9998170137405396,0.0,GOP,Republican Party (United States),en,-0.11217720061540604,Q29468
9579,GOP reps introduce bill to stop  [START] DOJ [END]  allowing judges to consider criminal illegal immigrants' mental health,35.0,ORG,0.9999969601631165,32.0,DOJ,United States Department of Justice,en,-0.11970233917236328,Q1553390
9580," [START] New Jersey [END]  lawmaker pushes to strike term 'illegal alien' from state statutes, citing 'offensive language'",10.0,LOC,0.9999931454658508,0.0,New Jersey,New Jersey,en,-0.10519556701183319,Q1408
9581,Sen.  [START] John Barrasso [END] : Biden and Democrats are the party of chaos,18.0,PER,0.9999961853027344,5.0,John Barrasso,John Barrasso,en,-0.08885501325130463,Q720521
9581,Sen. John Barrasso:  [START] Biden [END]  and Democrats are the party of chaos,25.0,PER,0.9999905228614808,20.0,Biden,Joe Biden,en,-0.07960256189107895,Q6279
9581,Sen. John Barrasso: Biden and  [START] Democrat [END] s are the party of chaos,38.0,MISC,0.9999860525131226,30.0,Democrat,Democratic Party (United States),en,-0.10333172231912613,Q29552
9582, [START] JD Vance [END]  hits Biden on immigration in $1 million Ohio ad buy as president set to roll back Title 42,8.0,PER,0.959690809249878,0.0,JD Vance,JD Vance,en,-0.11141229420900345,Q28935729
9582,JD Vance hits  [START] Biden [END]  on immigration in $1 million Ohio ad buy as president set to roll back Title 42,19.0,PER,0.99997740983963,14.0,Biden,Joe Biden,en,-0.07497921586036682,Q6279
9582,JD Vance hits Biden on immigration in $1 million  [START] Ohio [END]  ad buy as president set to roll back Title 42,53.0,LOC,0.9994521737098694,49.0,Ohio,Ohio,en,-0.10308654606342316,Q1397
9582,JD Vance hits Biden on immigration in $1 million Ohio ad buy as president set to roll back  [START] Title 42 [END] ,99.0,MISC,0.9999374747276306,91.0,Title 42,Title 42 of the United States Code,en,-0.11354626715183258,Q7810086
9583," [START] Biden [END] 's border crisis complicates coronavirus fight, Homan says: 'The president is putting America at risk'",5.0,PER,0.999989092350006,0.0,Biden,Joe Biden,en,-0.07579395920038223,Q6279
9583,"Biden's border crisis complicates coronavirus fight,  [START] Homan [END]  says: 'The president is putting America at risk'",58.0,PER,0.9999841451644896,53.0,Homan,Homan,en,-0.8049038648605347,Q1211478
9583,"Biden's border crisis complicates coronavirus fight, Homan says: 'The president is putting  [START] America [END]  at risk'",98.0,LOC,0.9999984502792358,91.0,America,United States,en,-0.1298927366733551,Q30
9584," [START] Biden [END]  has a fast start, but is he going too big too soon?",5.0,PER,0.999991774559021,0.0,Biden,Joe Biden,en,-0.07563302665948868,Q6279
9585, [START] Pope Francis [END]  warns young people not to be tempted by consumerist sirens,12.0,PER,0.9998189806938172,0.0,Pope Francis,Pope Francis,en,-0.09148263186216354,Q450675
9586, [START] California [END]  foster parents asked about extra beds for migrant children: report,10.0,LOC,0.9999934434890748,0.0,California,California,en,-0.10734035074710846,Q99
9587, [START] Poland [END] : Belarus eyes using Afghan migrants as border pawns,6.0,LOC,0.9999974966049194,0.0,Poland,Poland,en,-0.1297827959060669,Q36
9587,Poland:  [START] Belarus [END]  eyes using Afghan migrants as border pawns,15.0,LOC,0.9999946355819702,8.0,Belarus,Belarus,en,-0.10261130332946777,Q184
9587,Poland: Belarus eyes using  [START] Afghan [END]  migrants as border pawns,33.0,MISC,0.9990085363388062,27.0,Afghan,Afghan,en,-0.24892188608646393,Q16007968
9588," [START] Senate [END]  awaits ruling on Dem plan to pass immigration in reconciliation, circumventing GOP",6.0,ORG,0.999983251094818,0.0,Senate,United States Senate,en,-0.11127159744501114,Q66096
9588,"Senate awaits ruling on  [START] Dem [END]  plan to pass immigration in reconciliation, circumventing GOP",27.0,MISC,0.9999322891235352,24.0,Dem,Democratic Party (United States),en,-0.12004347890615463,Q29552
9588,"Senate awaits ruling on Dem plan to pass immigration in reconciliation, circumventing  [START] GOP [END] ",89.0,ORG,0.9999406337738036,86.0,GOP,Republican Party (United States),en,-0.11140893399715424,Q29468
9589, [START] Caitlyn Jenner [END]  to Hannity on her bid for California governor: I'm an 'outsider' 'in a race for solutions',14.0,PER,0.9999898672103882,0.0,Caitlyn Jenner,Caitlyn Jenner,en,-0.07862269133329391,Q365144
9589,Caitlyn Jenner to  [START] Hannity [END]  on her bid for California governor: I'm an 'outsider' 'in a race for solutions',25.0,PER,0.9999851584434508,18.0,Hannity,Hannity,en,-0.1753404438495636,Q5649201
9589,Caitlyn Jenner to Hannity on her bid for  [START] California [END]  governor: I'm an 'outsider' 'in a race for solutions',51.0,LOC,0.999996781349182,41.0,California,California,en,-0.10731574147939682,Q99
9590, [START] Tom Homan [END] : Biden's border surge – here's how president's team has created a crisis in record time,9.0,PER,0.999993860721588,0.0,Tom Homan,Tom Homan,en,-0.10047116130590439,Q28586147
9590,Tom Homan:  [START] Biden [END] 's border surge – here's how president's team has created a crisis in record time,16.0,PER,0.9999946355819702,11.0,Biden,Joe Biden,en,-0.07480723410844803,Q6279
9591, [START] Biden [END]  infuriates progressives after denying entry to thousands still affected by Trump's travel ban,5.0,PER,0.9999952912330629,0.0,Biden,Joe Biden,en,-0.07598906755447388,Q6279
9591,Biden infuriates progressives after denying entry to thousands still affected by  [START] Trump [END] 's travel ban,86.0,PER,0.9997641444206238,81.0,Trump,Donald Trump,en,-0.08644555509090424,Q22686
9592, [START] DHS [END]  to ramp up deportation flights to Haiti as officials scramble to contain Del Rio migrant surge,3.0,ORG,0.999987244606018,0.0,DHS,United States Department of Homeland Security,en,-0.08965940773487091,Q11231
9592,DHS to ramp up deportation flights to  [START] Haiti [END]  as officials scramble to contain Del Rio migrant surge,43.0,LOC,0.9999962449073792,38.0,Haiti,Haiti,en,-0.1022794097661972,Q790
9592,DHS to ramp up deportation flights to Haiti as officials scramble to contain  [START] Del Rio [END]  migrant surge,84.0,LOC,0.9998346567153932,77.0,Del Rio,"Del Rio, Texas",en,-0.29305219650268555,Q970792
9594, [START] Texas [END]  Democratic Rep. Henry Cuellar wants VP Harris replaced as 'border czar',5.0,LOC,0.9999910593032836,0.0,Texas,Texas,en,-0.10378500819206238,Q1439
9594,Texas  [START] Democratic [END]  Rep. Henry Cuellar wants VP Harris replaced as 'border czar',16.0,MISC,0.9999058246612548,6.0,Democratic,Democratic Party (United States),en,-0.10085280984640121,Q29552
9594,Texas Democratic Rep.  [START] Henry Cuellar [END]  wants VP Harris replaced as 'border czar',35.0,PER,0.999995231628418,22.0,Henry Cuellar,Henry Cuellar,en,-0.08693531900644302,Q539562
9594,Texas Democratic Rep. Henry Cuellar wants VP  [START] Harris [END]  replaced as 'border czar',51.0,PER,0.9999957084655762,45.0,Harris,James B. Harris,en,-0.69745934009552,Q361514
9595, [START] GOP [END]  demands Biden administration act after Mayorkas calls border crisis 'unsustainable',3.0,ORG,0.9999815821647644,0.0,GOP,Republican Party (United States),en,-0.11254227161407471,Q29468
9595,GOP demands  [START] Biden [END]  administration act after Mayorkas calls border crisis 'unsustainable',17.0,PER,0.9999862909317015,12.0,Biden,Joe Biden,en,-0.08057373762130737,Q6279
9595,GOP demands Biden administration act after  [START] Mayorkas [END]  calls border crisis 'unsustainable',51.0,PER,0.9999635219573976,43.0,Mayorkas,Mayorkas,en,-0.26391568779945374,Q4714600
9596, [START] Bill Maher [END] : When is Biden going to understand that immigration is a big deal?,10.0,PER,0.9999826550483704,0.0,Bill Maher,Bill Maher,en,-0.08967676013708115,Q489
9596,Bill Maher: When is  [START] Biden [END]  going to understand that immigration is a big deal?,25.0,PER,0.9999950528144836,20.0,Biden,Joe Biden,en,-0.07607503980398178,Q6279
9597, [START] Biden [END]  administration reaches deal with Mexico to re-implement Trump-era 'Remain-in-Mexico' policy,5.0,PER,0.9999812245368958,0.0,Biden,Joe Biden,en,-0.08198774605989456,Q6279
9597,Biden administration reaches deal with  [START] Mexico [END]  to re-implement Trump-era 'Remain-in-Mexico' policy,45.0,LOC,0.9999983310699464,39.0,Mexico,Mexico,en,-0.09729176759719849,Q96
9597,Biden administration reaches deal with Mexico to re-implement  [START] Trump [END] -era 'Remain-in-Mexico' policy,67.0,MISC,0.9999496936798096,62.0,Trump,Donald Trump,en,-0.12124504894018173,Q22686
9597,Biden administration reaches deal with Mexico to re-implement Trump-era ' [START] Remain-in- [END] Mexico' policy,83.0,MISC,0.9986159205436708,73.0,Remain-in-,Mexico–United States relations,en,-0.3459167182445526,Q6826311
9597,Biden administration reaches deal with Mexico to re-implement Trump-era 'Remain-in- [START] Mexico [END] ' policy,89.0,LOC,0.9786746501922609,83.0,Mexico,Mexico,en,-0.11195933073759079,Q96
9598," [START] Europe [END]  sees surge in illegal migration, 59% more than in 2020 so far",6.0,LOC,0.9999983310699464,0.0,Europe,Europe,en,-0.10682596266269684,Q46
9599, [START] Russian [END]  airstrike targets Orthodox Christian monastery where 200 children were sheltering: Report,7.0,MISC,0.9999947547912598,0.0,Russian,Russia,en,-0.32030153274536133,Q159
9599,Russian airstrike targets  [START] Orthod [END] ox Christian monastery where 200 children were sheltering: Report,32.0,MISC,0.9262102246284484,26.0,Orthod,Orthodoxy,en,-0.17972387373447418,Q383258
9599,Russian airstrike targets Orthodox  [START] Christian [END]  monastery where 200 children were sheltering: Report,44.0,MISC,0.9641280174255372,35.0,Christian,Christianity,en,-0.12648813426494598,Q5043
9600,Remembering  [START] Colin Powell [END]  upon his death: Former President Bush calls him 'a great public servant',24.0,PER,0.9999950528144836,12.0,Colin Powell,Colin Powell,en,-0.08316689729690552,Q150851
9600,Remembering Colin Powell upon his death: Former President  [START] Bush [END]  calls him 'a great public servant',62.0,PER,0.9999419450759888,58.0,Bush,George W. Bush,en,-0.10647644102573395,Q207
9601, [START] David Marcus [END] : America's immigration question will never be the same after Del Rio migrant crisis,12.0,PER,0.9999947547912598,0.0,David Marcus,David Marcus,en,-0.15024185180664062,Q2282289
9601,David Marcus:  [START] America [END] 's immigration question will never be the same after Del Rio migrant crisis,21.0,LOC,0.9999977350234984,14.0,America,United States,en,-0.11050038039684296,Q30
9601,David Marcus: America's immigration question will never be the same after  [START] Del Rio [END]  migrant crisis,81.0,LOC,0.9996943473815918,74.0,Del Rio,"Del Rio, Texas",en,-0.23039580881595612,Q970792
9602,Rep.  [START] Roy [END]  slams Dems for 'stonewall' of resolution seeking info from DHS on border crisis,8.0,PER,0.9999706745147704,5.0,Roy,James Roy (politician),en,-0.8414491415023804,Q6128545
9602,Rep. Roy slams  [START] Dem [END] s for 'stonewall' of resolution seeking info from DHS on border crisis,18.0,MISC,0.999963641166687,15.0,Dem,Democratic Party (United States),en,-0.09782885760068893,Q29552
9602,Rep. Roy slams Dems for 'stonewall' of resolution seeking info from  [START] DHS [END]  on border crisis,71.0,ORG,0.9999910593032836,68.0,DHS,United States Department of Homeland Security,en,-0.08574569970369339,Q11231
9603," [START] Fox News [END] ' Bill Melugin, crew capture cartel gunfire into US: 'This was remarkable'",8.0,ORG,0.9999905824661256,0.0,Fox News,Fox News,en,-0.08858472108840942,Q186068
9603,"Fox News'  [START] Bill Melugin [END] , crew capture cartel gunfire into US: 'This was remarkable'",22.0,PER,0.9999932646751404,10.0,Bill Melugin,Bill Melendez,en,-2.5106284618377686,Q862316
9603,"Fox News' Bill Melugin, crew capture cartel gunfire into  [START] US [END] : 'This was remarkable'",59.0,LOC,0.999996304512024,57.0,US,United States,en,-0.1184968575835228,Q30
9604, [START] Biden [END]  administration resumes fast-track deportation flights for migrants denied asylum,5.0,PER,0.999988615512848,0.0,Biden,Joe Biden,en,-0.07686766982078552,Q6279
9605, [START] Hagerty [END]  introduces bill to allow Title 42 to be used to protect US from drug smuggling,7.0,PER,0.9999905228614808,0.0,Hagerty,Mike Hagerty,en,-0.5984029173851013,Q579100
9605,Hagerty introduces bill to allow  [START] Title 42 [END]  to be used to protect US from drug smuggling,41.0,MISC,0.9999839067459106,33.0,Title 42,Title 42 of the United States Code,en,-0.11087377369403839,Q7810086
9605,Hagerty introduces bill to allow Title 42 to be used to protect  [START] US [END]  from drug smuggling,66.0,LOC,0.9999974966049194,64.0,US,United States,en,-0.10206587612628937,Q30
9606, [START] Missouri AG [END]  'optimistic' ahead of hearing challenging Biden reversal of 'Remain-in-Mexico' policy,11.0,ORG,0.9996814727783204,0.0,Missouri AG,University of Missouri,en,-0.9625020027160645,Q579968
9606,Missouri AG 'optimistic' ahead of hearing challenging  [START] Biden [END]  reversal of 'Remain-in-Mexico' policy,59.0,PER,0.9999858736991882,54.0,Biden,Joe Biden,en,-0.07519752532243729,Q6279
9606,Missouri AG 'optimistic' ahead of hearing challenging Biden reversal of ' [START] Remain-in- [END] Mexico' policy,83.0,MISC,0.9976752996444702,73.0,Remain-in-,Party-list proportional representation,en,-0.6439846158027649,Q31764
9606,Missouri AG 'optimistic' ahead of hearing challenging Biden reversal of 'Remain-in- [START] Mexico [END] ' policy,89.0,LOC,0.9655742645263672,83.0,Mexico,Mexico,en,-0.13469205796718597,Q96
9607, [START] US [END]  official in Haiti apologizes for treatment of migrants,2.0,LOC,0.997562050819397,0.0,US,United States,en,-0.10763965547084808,Q30
9607,US official in  [START] Haiti [END]  apologizes for treatment of migrants,20.0,LOC,0.999994158744812,15.0,Haiti,Haiti,en,-0.10216902196407318,Q790
9608, [START] California [END]  Dems ask Newsom to clear up confusion over getting COVID vaccines to detained immigrants,10.0,LOC,0.9999109506607056,0.0,California,California,en,-0.1253659725189209,Q99
9608,California  [START] Dem [END] s ask Newsom to clear up confusion over getting COVID vaccines to detained immigrants,14.0,MISC,0.9989092350006104,11.0,Dem,Democratic Party (United States),en,-0.10441374033689499,Q29552
9608,California Dems ask  [START] Newsom [END]  to clear up confusion over getting COVID vaccines to detained immigrants,26.0,PER,0.9999889135360718,20.0,Newsom,Newsom,en,-0.47947534918785095,Q21449223
9608,California Dems ask Newsom to clear up confusion over getting  [START] COVID [END]  vaccines to detained immigrants,67.0,MISC,0.9997304677963256,62.0,COVID,Covid,de,-1.0255043506622314,Q1138124
9609, [START] Biden [END]  defends Afghanistan withdrawal on 9/11 anniversary: 'How else could you get out?’,5.0,PER,0.9999918937683104,0.0,Biden,Joe Biden,en,-0.07628832012414932,Q6279
9609,Biden defends  [START] Afghanistan [END]  withdrawal on 9/11 anniversary: 'How else could you get out?’,25.0,LOC,0.9999970197677612,14.0,Afghanistan,Afghanistan,en,-0.11231690645217896,Q889
9610," [START] Tucker Carlson [END] : The left, mainstream media turn Boulder shooting into yet another racial powder keg",14.0,PER,0.9999923706054688,0.0,Tucker Carlson,Tucker Carlson,en,-0.08299535512924194,Q743162
9610,"Tucker Carlson: The left, mainstream media turn  [START] Boulder [END]  shooting into yet another racial powder keg",55.0,LOC,0.9999952912330629,48.0,Boulder,"Boulder, Colorado",en,-0.11231131106615067,Q192517
9611,"Liberal writer claims  [START] Buffalo [END]  shooter was 'mainstream Republican,' says party obsessed with 'white fertility'",29.0,LOC,0.9994089603424072,22.0,Buffalo,"Buffalo, New York",en,-0.16098332405090332,Q40435
9611,"Liberal writer claims Buffalo shooter was 'mainstream  [START] Republican [END] ,' says party obsessed with 'white fertility'",64.0,MISC,0.999993085861206,54.0,Republican,Republican Party (United States),en,-0.10672952979803085,Q29468
9612,"'Release them all, immediately': Email to  [START] ICE [END]  officers reveals chaos after Biden halted deportations",45.0,ORG,0.9996111392974854,42.0,ICE,Interstate Commerce Commission,en,-0.41790229082107544,Q1647715
9612,"'Release them all, immediately': Email to ICE officers reveals chaos after  [START] Biden [END]  halted deportations",80.0,PER,0.9999952912330629,75.0,Biden,Joe Biden,en,-0.07454631477594376,Q6279
9613," [START] Haitian [END]  migrants take over DHS transport bus in Texas, flee the scene",7.0,MISC,0.9112884998321532,0.0,Haitian,Haitians,en,-0.1599649041891098,Q4131845
9613,"Haitian migrants take over  [START] DHS [END]  transport bus in Texas, flee the scene",30.0,ORG,0.9999826550483704,27.0,DHS,United States Department of Homeland Security,en,-0.10950995981693268,Q11231
9613,"Haitian migrants take over DHS transport bus in  [START] Texas [END] , flee the scene",53.0,LOC,0.999990940093994,48.0,Texas,Texas,en,-0.10116254538297653,Q1439
9614, [START] Biden [END]  administration to open new tent facility in Texas amid surge in migrants at border,5.0,PER,0.9999863505363464,0.0,Biden,Joe Biden,en,-0.07573077082633972,Q6279
9614,Biden administration to open new tent facility in  [START] Texas [END]  amid surge in migrants at border,55.0,LOC,0.9999936819076538,50.0,Texas,Texas,en,-0.10092845559120178,Q1439
9615,Seventh bus of illegal immigrants en route from  [START] Texas [END]  to US Capitol in Washington: Gov. Greg Abbott,53.0,LOC,0.9999961853027344,48.0,Texas,Texas,en,-0.1021759957075119,Q1439
9615,Seventh bus of illegal immigrants en route from Texas to  [START] US Capitol [END]  in Washington: Gov. Greg Abbott,67.0,LOC,0.9363101720809937,57.0,US Capitol,United States Capitol,en,-0.09522505104541779,Q54109
9615,Seventh bus of illegal immigrants en route from Texas to US Capitol in  [START] Washington [END] : Gov. Greg Abbott,81.0,LOC,0.999990701675415,71.0,Washington,"Washington, D.C.",en,-0.16447368264198303,Q61
9615,Seventh bus of illegal immigrants en route from Texas to US Capitol in Washington: Gov.  [START] Greg Abbott [END] ,99.0,PER,0.9999917149543762,88.0,Greg Abbott,Greg Abbott,en,-0.0871325209736824,Q5605224
9616,Federal judge blocks  [START] Biden [END] ’s 100-day moratorium on deportations,26.0,PER,0.9999894499778748,21.0,Biden,Joe Biden,en,-0.07542603462934494,Q6279
9617,"Lt. Gov.  [START] Dan Patrick [END]  touts Texas COVID approach, says CPAC should stay in Lone Star State",20.0,PER,0.9999968409538268,9.0,Dan Patrick,Dan Patrick (politician),en,-0.08323237299919128,Q5214174
9617,"Lt. Gov. Dan Patrick touts  [START] Texas [END]  COVID approach, says CPAC should stay in Lone Star State",32.0,LOC,0.999963402748108,27.0,Texas,Texas,en,-0.1056041568517685,Q1439
9617,"Lt. Gov. Dan Patrick touts Texas  [START] COVID [END]  approach, says CPAC should stay in Lone Star State",38.0,ORG,0.8629722595214844,33.0,COVID,Covid,de,-1.033719539642334,Q1138124
9617,"Lt. Gov. Dan Patrick touts Texas COVID approach, says  [START] CPAC [END]  should stay in Lone Star State",58.0,ORG,0.99995619058609,54.0,CPAC,Conservative Political Action Conference,en,-0.10393999516963959,Q2994465
9617,"Lt. Gov. Dan Patrick touts Texas COVID approach, says CPAC should stay in  [START] Lone Star State [END] ",89.0,LOC,0.9999884963035583,74.0,Lone Star State,Texas,en,-0.1652592122554779,Q1439
9618,Angel dad rips  [START] Biden [END] 's immigration policies: 'I don't know how they can justify it',20.0,PER,0.999984860420227,15.0,Biden,Joe Biden,en,-0.07676496356725693,Q6279
9619,"4,000 illegal immigrants crossed border over  [START] Memorial Day [END]  weekend in Rio Grande Valley sector alone",57.0,MISC,0.9998955726623536,45.0,Memorial Day,Memorial Day,en,-0.09504364430904388,Q371781
9619,"4,000 illegal immigrants crossed border over Memorial Day weekend in  [START] Rio Grande Valley [END]  sector alone",86.0,LOC,0.999936580657959,69.0,Rio Grande Valley,Rio Grande Valley,en,-0.08775481581687927,Q1644904
9620, [START] Kamala Harris [END] ' office stated ignorance of how her book was available for migrant kids at California shelter,13.0,PER,0.9999729990959167,0.0,Kamala Harris,Kamala Harris,en,-0.08366591483354568,Q10853588
9620,Kamala Harris' office stated ignorance of how her book was available for migrant kids at  [START] California [END]  shelter,99.0,LOC,0.999996542930603,89.0,California,California,en,-0.1066284030675888,Q99
9621, [START] Border Patrol [END]  sees 911% spike in illegal immigrants on trains in Del Rio Sector,13.0,ORG,0.9997965097427368,0.0,Border Patrol,United States Border Patrol,en,-0.09150533378124237,Q187954
9621,Border Patrol sees 911% spike in illegal immigrants on trains in  [START] Del Rio Sector [END] ,79.0,LOC,0.9974572658538818,65.0,Del Rio Sector,"Del Rio, Texas",en,-0.3300342857837677,Q970792
9622,"Despite  [START] Biden [END]  vow, Afghanistan evacuees admitted to US underwent almost no vetting: report",13.0,PER,0.9999907612800598,8.0,Biden,Joe Biden,en,-0.07796720415353775,Q6279
9622,"Despite Biden vow,  [START] Afghanistan [END]  evacuees admitted to US underwent almost no vetting: report",30.0,LOC,0.999997615814209,19.0,Afghanistan,Afghanistan,en,-0.12094256281852722,Q889
9622,"Despite Biden vow, Afghanistan evacuees admitted to  [START] US [END]  underwent almost no vetting: report",54.0,LOC,0.999992609024048,52.0,US,United States,en,-0.11950355768203735,Q30
9623, [START] Republican [END]  attorneys general call for DHS chief Mayorkas to resign over border 'disaster',10.0,MISC,0.9999291896820068,0.0,Republican,Republican Party (United States),en,-0.11191508173942566,Q29468
9623,Republican attorneys general call for  [START] DHS [END]  chief Mayorkas to resign over border 'disaster',41.0,ORG,0.999991238117218,38.0,DHS,United States Department of Homeland Security,en,-0.09601835906505585,Q11231
9623,Republican attorneys general call for DHS chief  [START] Mayorkas [END]  to resign over border 'disaster',56.0,PER,0.999965488910675,48.0,Mayorkas,Mayorkas,en,-0.4533296823501587,Q4714600
9624,"First  [START] Texas [END]  bus drops off migrants blocks from US Capitol in Washington, DC",11.0,LOC,0.9985858201980592,6.0,Texas,Texas,en,-0.10305898636579514,Q1439
9624,"First Texas bus drops off migrants blocks from  [START] US Capitol [END]  in Washington, DC",57.0,ORG,0.9045901298522948,47.0,US Capitol,United States Capitol,en,-0.09512446820735931,Q54109
9624,"First Texas bus drops off migrants blocks from US Capitol in  [START] Washington, DC [END] ",75.0,LOC,0.9967716336250304,61.0,"Washington, DC","Washington, D.C.",en,-0.0994715616106987,Q61
9625, [START] Border Patrol [END]  agent saves illegal immigrant injured while being smuggled at border,13.0,ORG,0.9896504878997804,0.0,Border Patrol,United States Border Patrol,en,-0.136139914393425,Q187954
9626," [START] ICE [END]  deportations fall to under 3,000 in April amid Biden rules that restrict removals",3.0,ORG,0.9940845966339112,0.0,ICE,Interstate Commerce Commission,en,-0.3371642529964447,Q1647715
9626,"ICE deportations fall to under 3,000 in April amid  [START] Biden [END]  rules that restrict removals",56.0,PER,0.9999517798423768,51.0,Biden,Joe Biden,en,-0.07530363649129868,Q6279
9627,Disturbing video captures migrants drowning in  [START] Rio Grande [END] ,57.0,LOC,0.9999727010726928,47.0,Rio Grande,Rio Grande,en,-0.1053335890173912,Q160636
9628, [START] AOC [END]  calls Harris' immigration comments 'disappointing' as VP warns migrants 'do not come',3.0,ORG,0.9999920725822448,0.0,AOC,Appellation d'origine contrôlée,en,-0.39803871512413025,Q1565828
9628,AOC calls  [START] Harris [END] ' immigration comments 'disappointing' as VP warns migrants 'do not come',16.0,PER,0.9999895095825196,10.0,Harris,Harris Corporation,en,-0.6768722534179688,Q1433308
9629, [START] Biden [END]  border officials say he's wrong not to acknowledge migrant 'crisis',5.0,PER,0.9999829530715942,0.0,Biden,Joe Biden,en,-0.07575354725122452,Q6279
9630, [START] Texas National Guard [END]  'gearing up' on border as migrant caravan approaches,20.0,ORG,0.9999961256980896,0.0,Texas National Guard,Texas Military Forces,en,-0.1033700481057167,Q12070812
9631, [START] Kamala Harris [END]  heads to L.A. home after long-awaited border visit,13.0,PER,0.9999729990959167,0.0,Kamala Harris,Kamala Harris,en,-0.08456927537918091,Q10853588
9631,Kamala Harris heads to  [START] L.A. [END]  home after long-awaited border visit,27.0,LOC,0.9999940395355223,23.0,LA.,Los Angeles,en,-0.098713718354702,Q65
9632, [START] State of the Union [END] : Biden calls to secure border amid historic crisis,18.0,MISC,0.999202311038971,0.0,State of the Union,State of the Union,en,-0.09664815664291382,Q554211
9632,State of the Union:  [START] Biden [END]  calls to secure border amid historic crisis,25.0,PER,0.9999889135360718,20.0,Biden,Joe Biden,en,-0.07744383066892624,Q6279
9633,"Border agents arrest more  [START] MS-13 [END]  gang members, sex offenders trying to illegally enter US",31.0,ORG,0.9310917854309082,26.0,MS-13,MS-13,en,-0.08922035992145538,Q127784
9633,"Border agents arrest more MS-13 gang members, sex offenders trying to illegally enter  [START] US [END] ",88.0,LOC,0.9999922513961792,86.0,US,United States,en,-0.10775454342365265,Q30
9634," [START] Harris [END]  says CBP on horseback 'evoked' images of slavery, in chaotic 'The View' interview",6.0,PER,0.9999889135360718,0.0,Harris,Michael Harris (journalist),en,-0.47612327337265015,Q6830965
9634,"Harris says  [START] CBP [END]  on horseback 'evoked' images of slavery, in chaotic 'The View' interview",15.0,ORG,0.999070644378662,12.0,CBP,California Bureau of Investigation,en,-0.8520715236663818,Q2933971
9634,"Harris says CBP on horseback 'evoked' images of slavery, in chaotic ' [START] The View [END] ' interview",77.0,ORG,0.9999720454216005,69.0,The View,The View (talk show),en,-0.08755650371313095,Q1197928
9635," [START] DHS [END]  chief directs FEMA to assist in ‘government-wide effort’ to house child migrants, as number surge",3.0,ORG,0.9999847412109376,0.0,DHS,United States Department of Homeland Security,en,-0.09285283088684082,Q11231
9635,"DHS chief directs  [START] FEMA [END]  to assist in ‘government-wide effort’ to house child migrants, as number surge",22.0,ORG,0.9999957084655762,18.0,FEMA,Federal Emergency Management Agency,en,-0.07661836594343185,Q503010
9636, [START] Border Patrol [END]  arrests of migrants on terror watch list at southern border spike under Biden,13.0,ORG,0.9956218004226683,0.0,Border Patrol,United States Border Patrol,en,-0.17372889816761017,Q187954
9636,Border Patrol arrests of migrants on terror watch list at southern border spike under  [START] Biden [END] ,91.0,PER,0.9999898672103882,86.0,Biden,Joe Biden,en,-0.0749618336558342,Q6279
9637, [START] Associated Press [END] ' rough week continues after report it hired anti-Israel activist as news associate,16.0,ORG,0.999997615814209,0.0,Associated Press,Associated Press,en,-0.08687292039394379,Q40469
9637,Associated Press' rough week continues after report it hired  [START] anti-Israel [END]  activist as news associate,72.0,MISC,0.9989464282989502,61.0,anti-Israel,Anti-Zionism,en,-0.10099578648805618,Q584548
9638, [START] Biden [END]  administration converting Texas migrant centers to rapidly release detained families in 72 hours or less,5.0,PER,0.999987244606018,0.0,Biden,Joe Biden,en,-0.07827593386173248,Q6279
9638,Biden administration converting  [START] Texas [END]  migrant centers to rapidly release detained families in 72 hours or less,37.0,LOC,0.9999946355819702,32.0,Texas,Texas,en,-0.10073545575141907,Q1439
9639," [START] Biden [END]  border crisis leading to increase in human trafficking, former DHS officials warn",5.0,LOC,0.9480130672454834,0.0,Biden,Joe Biden,en,-0.07368529587984085,Q6279
9639,"Biden border crisis leading to increase in human trafficking, former  [START] DHS [END]  officials warn",72.0,ORG,0.9999836683273317,69.0,DHS,United States Department of Homeland Security,en,-0.09060968458652496,Q11231
9640, [START] US Army Special Ops [END]  veterans take matters into their own hands to get trusted ally out of Afghanistan,19.0,ORG,0.9996342658996582,0.0,US Army Special Ops,United States Army Special Forces,en,-0.13321474194526672,Q482421
9640,US Army Special Ops veterans take matters into their own hands to get trusted ally out of  [START] Afghanistan [END] ,101.0,LOC,0.9999977350234984,90.0,Afghanistan,Afghanistan,en,-0.1266377866268158,Q889
