id,author_organization,end,entity_group,score,start,word
9533,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9534,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9535,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9536,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9537,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9538,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9539,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9540,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9541,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9542,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9545,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9546,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9548,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9549,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9550,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9551,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9552,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9553,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9554,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9555,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9556,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9557,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9558,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9559,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9560,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9562,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9563,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9564,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9565,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9566,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9567,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9568,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9569,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9570,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9571,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9572,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9573,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9574,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9575,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9576,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9577,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9578,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9579,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9580,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9581,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9582,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9583,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9584,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9586,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9588,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9589,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9590,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9591,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9592,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9593,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9594,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9595,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9596,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9597,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9598,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9599,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9600,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9601,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9602,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9603,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9604,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9605,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9606,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9608,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9609,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9610,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9611,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9612,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9613,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9614,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9615,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9616,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9617,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9618,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9619,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9620,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9621,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9622,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9623,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9624,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9625,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9626,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9628,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9629,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9630,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9631,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9632,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9633,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9634,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9635,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9636,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9637,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9638,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9639,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9640,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9641,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9642,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9643,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9644,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9645,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9646,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9647,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9648,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9649,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9650,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9651,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9652,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9653,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9654,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9655,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9656,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9657,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9658,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9659,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9661,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9662,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9663,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9664,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9665,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9666,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9667,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9668,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9669,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9670,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9671,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9672,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9673,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9674,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9675,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9676,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9677,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9678,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9679,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9680,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9681,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9682,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9683,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9684,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9685,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9686,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9687,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9688,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9689,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9690,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9691,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9692,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9693,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9694,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9695,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9696,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9698,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9699,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9700,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9701,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9702,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9703,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9704,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9705,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9706,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9707,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9708,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9709,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9710,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9711,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9712,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9713,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9714,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9715,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9716,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9717,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9718,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9719,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9720,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9721,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9722,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9723,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9724,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9725,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9726,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9727,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9728,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9729,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9730,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9731,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9732,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9733,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9734,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9735,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9736,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9737,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9738,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9739,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9740,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9741,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9742,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9743,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9744,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9745,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9747,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9748,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9749,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9750,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9751,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9752,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9753,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9754,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9755,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9756,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9757,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9758,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9759,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9760,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9761,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9762,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9763,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9764,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9765,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9766,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9767,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9768,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9770,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9771,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9772,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9773,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9774,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9775,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9776,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9779,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9780,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9781,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9782,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9783,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9784,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9785,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9786,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9787,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9788,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9789,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9790,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9791,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9792,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9793,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9794,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9796,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9797,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9798,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9799,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9800,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9801,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9802,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9803,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9804,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9805,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9806,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9807,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9808,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9809,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9810,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9811,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9812,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9813,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9815,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9816,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9817,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9818,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9819,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9820,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9821,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9822,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9823,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9824,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9825,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9826,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9827,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9828,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9829,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9830,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9832,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9833,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9834,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9835,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9836,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9837,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9838,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9839,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9840,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9841,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9842,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9843,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9844,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9845,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9846,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9847,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9848,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9849,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9850,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9851,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9852,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9853,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9854,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9855,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9856,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9857,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9858,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9859,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9860,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9861,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9862,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9863,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9864,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9865,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9866,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9867,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9868,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9869,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9870,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9871,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9872,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9873,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9874,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9875,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9876,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9877,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9878,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9879,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9880,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9881,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9882,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9883,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9884,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9885,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9886,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9887,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9888,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9889,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9890,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9891,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9892,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9893,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9894,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9895,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9896,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9897,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9898,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9899,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9900,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9901,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9902,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9903,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9904,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9905,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9906,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9907,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9908,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9909,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9910,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9912,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9913,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9914,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9915,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9916,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9917,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9918,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9919,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9921,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9922,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9923,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9924,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9925,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9926,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9927,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9928,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9929,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9930,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9931,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9932,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9933,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9934,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9935,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9937,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9938,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9939,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9940,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9941,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9942,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9943,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9944,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9945,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9946,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9947,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9948,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9949,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9950,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9951,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9952,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9953,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9954,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9955,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9956,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9957,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9958,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9959,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9960,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9961,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9962,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
9963,Fox News,8.0,ORG,0.9999936819076538,0.0,Fox News
