id,author_organization,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
9818,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9819,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9820,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9821,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9822,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9823,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9824,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9825,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9826,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9827,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9828,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9829,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9830,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9832,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9833,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9834,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9835,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9836,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9837,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9838,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9839,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9840,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9841,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9842,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9843,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9844,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9845,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9846,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9847,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9848,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9849,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9850,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9851,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9852,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9853,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9854,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9855,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9856,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9857,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9858,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9859,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9860,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9861,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9862,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9863,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9864,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9865,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9866,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9867,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9868,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9869,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9870,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9871,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9872,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9873,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9874,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9875,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9876,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9877,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9878,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9879,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9880,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9881,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9882,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9883,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9884,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9885,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9886,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9887,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9888,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9889,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9890,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9891,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9892,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9893,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9894,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9895,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9896,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9897,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9898,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9899,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9900,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9901,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9902,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9903,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9904,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9905,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9906,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9907,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9908,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9909,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9910,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9912,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9913,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9914,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9915,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9916,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9917,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9918,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9919,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9921,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9922,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9923,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9924,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9925,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9926,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9927,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9928,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9929,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9930,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9931,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9932,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9933,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9934,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9935,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9937,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9938,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9939,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9940,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9941,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9942,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9943,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9944,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9945,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9946,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9947,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9948,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9949,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9950,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9951,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9952,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9953,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9954,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9955,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9956,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9957,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9958,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9959,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9960,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9961,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9962,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9963,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9964,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9965,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9966,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9967,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9968,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9969,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9970,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9971,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9972,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9973,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9974,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9975,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9976,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9977,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9978,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9979,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9980,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9981,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9982,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9983,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9984,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9985,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9987,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9988,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9989,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9990,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9991,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9992,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9993,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9994,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
9995,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
9996,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9997,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
9998,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
9999,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10000,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10001,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10002,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10003,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10004,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10005,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10006,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10007,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10008,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10009,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10010,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10011,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10012,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10013,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10014,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10015,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10016,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10017,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10018,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10019,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10020,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10021,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10022,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10023,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10024,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10025,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10026,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10027,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10028,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10029,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10030,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10031,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10032,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10033,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10034,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10035,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10036,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10037,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10038,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10039,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10040,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10041,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10042,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10043,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10044,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10045,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
10046,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10047,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699473261833191,Q186068
10048,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699465811252594,Q186068
10049,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.16994646191596985,Q186068
10050,[START] Fox News [END],8.0,ORG,0.9999936819076538,0.0,Fox News,Fox News,en,-0.1699472963809967,Q186068
