id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
10797," [START] Showtime [END] 's ‘Man Who Fell to Earth’ sequel won't blow your mind, but it's solid sci-fi",8.0,ORG,0.99989116191864,0.0,Showtime,Showtime (TV network),en,-0.0879538357257843,Q23589
10797,"Showtime's ‘ [START] Man Who Fell to Earth [END] ’ sequel won't blow your mind, but it's solid sci-fi",33.0,MISC,0.9996178150177002,12.0,Man Who Fell to Earth,The Man Who Fell to Earth,en,-0.1291794329881668,Q1195431
10798, [START] Latin American [END]  immigrants will raise protests at Summit of the Americas in L.A.,14.0,MISC,0.9999542236328124,0.0,Latin American,Latin Americans,en,-0.1023481860756874,Q16799549
10798,Latin American immigrants will raise protests at  [START] Summit of the Americas [END]  in L.A.,71.0,MISC,0.999934196472168,49.0,Summit of the Americas,Summits of the Americas,en,-0.0702244192361831,Q467938
10798,Latin American immigrants will raise protests at Summit of the Americas in  [START] L.A [END] .,78.0,LOC,0.9999684691429138,75.0,L.A,Los Angeles,en,-0.1164850816130638,Q65
10799,"'Overwhelmed'  [START] Mila Kunis [END] , Ashton Kutcher exceed $30-million goal for Ukraine relief",24.0,PER,0.9998149275779724,14.0,Mila Kunis,Mila Kunis,en,-0.0886917412281036,Q37628
10799,"'Overwhelmed' Mila Kunis,  [START] Ashton Kutcher [END]  exceed $30-million goal for Ukraine relief",40.0,PER,0.9999752044677734,26.0,Ashton Kutcher,Ashton Kutcher,en,-0.0807732418179512,Q164782
10800,"Marking  [START] El Paso [END]  anniversary, Biden reaches out to Latino leaders",15.0,LOC,0.9999955296516418,8.0,El Paso,"El Paso, Texas",en,-0.093082956969738,Q16562
10800,"Marking El Paso anniversary,  [START] Biden [END]  reaches out to Latino leaders",34.0,PER,0.99998939037323,29.0,Biden,Joe Biden,en,-0.0753162279725074,Q6279
10800,"Marking El Paso anniversary, Biden reaches out to  [START] Latino [END]  leaders",56.0,MISC,0.999977707862854,50.0,Latino,Hispanic and Latino Americans,en,-0.2198905646800995,Q58669
10801,Op-Ed: Is  [START] Europe [END]  ready to handle Ukraine's growing refugee crisis?,16.0,LOC,0.9999982118606568,10.0,Europe,Europe,en,-0.1570234596729278,Q46
10801,Op-Ed: Is Europe ready to handle  [START] Ukraine [END] 's growing refugee crisis?,40.0,LOC,0.9999985694885254,33.0,Ukraine,Ukraine,en,-0.1352361142635345,Q212
10804,"New  [START] Biden [END]  rules would limit arrest, removal of migrants",9.0,PER,0.9999597668647766,4.0,Biden,Joe Biden,en,-0.0749150589108467,Q6279
10806,"In  [START] Ukraine [END] , the flood of displaced people fleeing the war only grows",10.0,LOC,0.9999986886978148,3.0,Ukraine,Ukraine,en,-0.1360104084014892,Q212
10807,Ukrainian refugees in  [START] Berlin [END] : 'I feel guilty being in safety',28.0,LOC,0.99999737739563,22.0,Berlin,Berlin,en,-0.1084407642483711,Q64
10808,Endorsement:  [START] Alex Padilla [END]  for U.S. Senate,25.0,PER,0.9999954104423524,13.0,Alex Padilla,Alex Padilla,en,-0.1783084720373153,Q4717593
10808,Endorsement: Alex Padilla for  [START] U.S [END] . Senate,33.0,ORG,0.995500147342682,30.0,U.S,United States,en,-0.1124454289674758,Q30
10809,"In  [START] California [END] , a million English learners are at risk of intractable education loss",13.0,LOC,0.9999953508377076,3.0,California,California,en,-0.101216159760952,Q99
10809,"In California, a million  [START] English [END]  learners are at risk of intractable education loss",32.0,MISC,0.9999383687973022,25.0,English,English language,en,-0.1627507507801056,Q1860
10810,Nerves on edge in  [START] Poland [END]  as war next door in Ukraine revives fears of Russia,24.0,LOC,0.9999983310699464,18.0,Poland,Poland,en,-0.1036231741309166,Q36
10810,Nerves on edge in Poland as war next door in  [START] Ukraine [END]  revives fears of Russia,52.0,LOC,0.9999985694885254,45.0,Ukraine,Ukraine,en,-0.2077382653951645,Q212
10810,Nerves on edge in Poland as war next door in Ukraine revives fears of  [START] Russia [END] ,76.0,LOC,0.999996304512024,70.0,Russia,Russia,en,-0.1417977213859558,Q159
10811, [START] Yemen [END] i rebels say Saudi-led airstrike on prison killed 70,5.0,MISC,0.9998145699501038,0.0,Yemen,Yemen,en,-0.0968290641903877,Q805
10811,Yemeni rebels say  [START] Saudi [END] -led airstrike on prison killed 70,23.0,MISC,0.9999624490737916,18.0,Saudi,Saudi Arabia,en,-0.2259554862976074,Q851
10812,Civilian suffering intensifies as new  [START] Russian-Ukrainian [END]  talks fail to yield breakthrough,55.0,MISC,0.9949542880058287,38.0,Russian-Ukrainian,Russia–Ukraine relations,en,-0.1106194779276847,Q2090117
10813,Hundreds of migrants dock in  [START] Sicily [END]  in biggest arrival in years,35.0,LOC,0.9999984502792358,29.0,Sicily,Sicily,en,-0.0908100754022598,Q1460
10814,"In his first 100 days, ' [START] Uncle Joe [END] ' Biden combines progressive goals and a reassuring manner",33.0,PER,0.956714928150177,24.0,Uncle Joe,Joe Biden,en,-0.0904190763831138,Q6279
10814,"In his first 100 days, 'Uncle Joe'  [START] Biden [END]  combines progressive goals and a reassuring manner",40.0,PER,0.9999934434890748,35.0,Biden,Joe Biden,en,-0.0769818648695945,Q6279
10815,"For Jews fleeing  [START] Ukraine [END] , Passover takes on new meaning",24.0,LOC,0.9999980926513672,17.0,Ukraine,Ukraine,en,-0.1193557903170585,Q212
10815,"For Jews fleeing Ukraine,  [START] Passover [END]  takes on new meaning",34.0,MISC,0.9999342560768129,26.0,Passover,Passover,en,-0.0903898701071739,Q121393
10816,Border crossings on pace for two-decade high as smugglers exploit high hopes for  [START] Biden [END] ,86.0,PER,0.9999927878379822,81.0,Biden,Joe Biden,en,-0.0763514339923858,Q6279
10817,Column: You think  [START] California [END] ’s recall system is dangerous? Check out the initiative process,28.0,LOC,0.999997615814209,18.0,California,California,en,-0.1191193312406539,Q99
10818,Coins depicting  [START] Border Patrol [END]  agent grabbing Haitian migrant trigger investigation,29.0,ORG,0.9999822378158568,16.0,Border Patrol,United States Border Patrol,en,-0.0910036861896514,Q187954
10819," [START] Democrat [END] s put paid family leave, immigration and tax changes back in Biden bill",8.0,MISC,0.9999769926071168,0.0,Democrat,Democratic Party (United States),en,-0.1046265065670013,Q29552
10819,"Democrats put paid family leave, immigration and tax changes back in  [START] Biden [END]  bill",74.0,PER,0.999987781047821,69.0,Biden,Joe Biden,en,-0.0777973607182502,Q6279
10820, [START] Justice Department [END]  rescinds ‘zero tolerance’ immigration rule,18.0,ORG,0.9999955892562866,0.0,Justice Department,United States Department of Justice,en,-0.0989905595779419,Q1553390
10821,Column: How recall candidate  [START] Larry Elder [END]  mentored Trumpism's top acolytes,40.0,PER,0.9999942183494568,29.0,Larry Elder,Larry Elder,en,-0.0880298092961311,Q6490253
10821,Column: How recall candidate Larry Elder mentored  [START] Trump [END] ism's top acolytes,55.0,MISC,0.9999923706054688,50.0,Trump,Donald Trump,en,-0.0928598791360855,Q22686
10822, [START] Benedict Cumberbatch [END]  wants to house Ukrainian refugees: 'Do more than wear a badge',20.0,PER,0.9999930262565612,0.0,Benedict Cumberbatch,Benedict Cumberbatch,en,-0.0774518847465515,Q244674
10822,Benedict Cumberbatch wants to house  [START] Ukrainian [END]  refugees: 'Do more than wear a badge',45.0,MISC,0.9997293949127196,36.0,Ukrainian,Ukrainians,en,-0.153508111834526,Q44806
10823, [START] Biden [END]  calls for bipartisan action on pathway to citizenship,5.0,PER,0.999990701675415,0.0,Biden,Joe Biden,en,-0.0752041414380073,Q6279
10824, [START] Novak Djokovic [END]  in limbo as he fights deportation from Australia,14.0,PER,0.999984860420227,0.0,Novak Djokovic,Novak Djokovic,en,-0.0930529683828353,Q5812
10824,Novak Djokovic in limbo as he fights deportation from  [START] Australia [END] ,63.0,LOC,0.9999971389770508,54.0,Australia,Australia,en,-0.1076902002096176,Q408
10825,"In  [START] L.A. [END] ’s Russian diaspora, feelings of pride jostle with shame, guilt and fear",7.0,LOC,0.9999735951423644,3.0,LA.,Los Angeles,en,-0.1138144955039024,Q65
10825,"In L.A.’s  [START] Russian [END]  diaspora, feelings of pride jostle with shame, guilt and fear",17.0,MISC,0.9999887943267822,10.0,Russian,Russians,en,-0.123383842408657,Q49542
10826, [START] Biden [END]  urges gun controls as another mass shooting alters his pandemic-relief tour,5.0,PER,0.9999929666519164,0.0,Biden,Joe Biden,en,-0.074247121810913,Q6279
10827, [START] Fox News [END]  cancels Lou Dobbs' show; pro-Trump host not expected to be back on air,8.0,ORG,0.9999940395355223,0.0,Fox News,Fox News,en,-0.0855445712804794,Q186068
10827,Fox News cancels  [START] Lou Dobbs [END] ' show; pro-Trump host not expected to be back on air,26.0,PER,0.9999950528144836,17.0,Lou Dobbs,Lou Dobbs,en,-0.0900767371058464,Q1287852
10827,Fox News cancels Lou Dobbs' show;  [START] pro-Trump [END]  host not expected to be back on air,43.0,MISC,0.9986019134521484,34.0,pro-Trump,Protests against Donald Trump,en,-0.3889005184173584,Q23058648
10828,Their families fled  [START] Vietnam [END] . Now they're helping Afghan refugees in America,27.0,LOC,0.9999971389770508,20.0,Vietnam,Vietnam,en,-0.1030612140893936,Q881
10828,Their families fled Vietnam. Now they're helping  [START] Afghan [END]  refugees in America,55.0,MISC,0.9999379515647888,49.0,Afghan,Afghanistan,en,-0.2482918053865432,Q889
10828,Their families fled Vietnam. Now they're helping Afghan refugees in  [START] America [END] ,75.0,LOC,0.9999974966049194,68.0,America,United States,en,-0.1129260435700416,Q30
10829, [START] America [END] 's top diplomat rallies support for Ukrainians in U.S. and abroad,7.0,LOC,0.999991774559021,0.0,America,United States,en,-0.1083212718367576,Q30
10829,America's top diplomat rallies support for  [START] Ukrain [END] ians in U.S. and abroad,49.0,MISC,0.9999955892562866,43.0,Ukrain,Ukrain,en,-0.1431210786104202,Q502728
10829,America's top diplomat rallies support for Ukrainians in  [START] U.S [END] . and abroad,60.0,LOC,0.9999765753746032,57.0,U.S,United States,en,-0.1087265163660049,Q30
10830,"Column: The first Koreatown in  [START] America [END] , and Riverside's role in South Korean democracy",38.0,LOC,0.999996304512024,31.0,America,United States,en,-0.111631229519844,Q30
10830,"Column: The first Koreatown in America, and  [START] Riverside [END] 's role in South Korean democracy",53.0,LOC,0.9992786645889282,44.0,Riverside,"Riverside, California",en,-0.1403574496507644,Q49243
10830,"Column: The first Koreatown in America, and Riverside's role in  [START] South Korean [END]  democracy",76.0,MISC,0.9999821186065674,64.0,South Korean,South Korea,en,-0.1139628663659095,Q884
10831,"Secretary of State Blinken in  [START] Central America [END]  to target corruption, immigration",45.0,LOC,0.9999924302101136,30.0,Central America,Central America,en,-0.0910470485687255,Q27611
10832," [START] Gary Shteyngart [END] 's cozy, dystopian, soap-operatic immigrant COVID paradise",15.0,PER,0.9999825954437256,0.0,Gary Shteyngart,Gary Shteyngart,en,-0.0929198637604713,Q1334139
10834," [START] L.A. [END]  mayoral hopefuls court Asian Americans, the city's fastest-growing ethnic group",4.0,LOC,0.99311363697052,0.0,LA.,Los Angeles,en,-0.1008375659584999,Q65
10834,"L.A. mayoral hopefuls court  [START] Asian American [END] s, the city's fastest-growing ethnic group",42.0,MISC,0.9999441504478456,28.0,Asian American,Asian Americans,en,-0.0959315299987793,Q727928
10835,How  [START] Republican [END] s plan to sink Xavier Becerra's nomination,14.0,MISC,0.9999850988388062,4.0,Republican,Republican Party (United States),en,-0.1228885129094123,Q29468
10835,How Republicans plan to sink  [START] Xavier Becerra [END] 's nomination,43.0,PER,0.9999843835830688,29.0,Xavier Becerra,Xavier Becerra,en,-0.0949534997344017,Q1855840
10836, [START] L.A. [END] ’s new schools chief Alberto Carvalho impressed many in Miami. Can he transform L.A.?,4.0,LOC,0.9998849630355836,0.0,L.A.,Los Angeles,en,-0.1308705955743789,Q65
10836,L.A.’s new schools chief  [START] Alberto Carvalho [END]  impressed many in Miami. Can he transform L.A.?,41.0,PER,0.9999942779541016,25.0,Alberto Carvalho,Alberto Carvalho,en,-0.1290084570646286,Q112415
10836,L.A.’s new schools chief Alberto Carvalho impressed many in  [START] Miami [END] . Can he transform L.A.?,65.0,LOC,0.9999947547912598,60.0,Miami,Miami,en,-0.1009380668401718,Q8652
10836,L.A.’s new schools chief Alberto Carvalho impressed many in Miami. Can he transform  [START] L.A [END] .?,87.0,LOC,0.9999911189079284,84.0,L.A,Los Angeles,en,-0.0989490300416946,Q65
10837,Some  [START] Afghan [END]  refugees now have chance to avoid terrorism designation that blocked path to U.S.,11.0,MISC,0.9998987913131714,5.0,Afghan,Afghanistan,en,-0.207716703414917,Q889
10837,Some Afghan refugees now have chance to avoid terrorism designation that blocked path to  [START] U.S [END] .,92.0,LOC,0.999986171722412,89.0,U.S,United States,en,-0.1145963296294212,Q30
10838," [START] Biden [END] 's foreign policy prioritizes alliances. Beyond Ukraine, there's little to show for it",5.0,PER,0.9999916553497314,0.0,Biden,Joe Biden,en,-0.0756593346595764,Q6279
10838,"Biden's foreign policy prioritizes alliances. Beyond  [START] Ukraine [END] , there's little to show for it",60.0,LOC,0.9999984502792358,53.0,Ukraine,Ukraine,en,-0.1103897765278816,Q212
10840, [START] ICE [END]  may finally get a Senate-confirmed director after over four years without one,3.0,ORG,0.999853491783142,0.0,ICE,Interstate Commerce Commission,en,-0.2108523100614547,Q1647715
10840,ICE may finally get a  [START] Senate [END] -confirmed director after over four years without one,28.0,MISC,0.999436616897583,22.0,Senate,United States Senate,en,-0.2246030420064926,Q66096
10841,Letters to the Editor:  [START] The Times [END] ' freak-out over Larry Elder proves the left is afraid he'll win,32.0,ORG,0.9999775290489196,23.0,The Times,The Times,en,-0.0999844521284103,Q50008
10841,Letters to the Editor: The Times' freak-out over  [START] Larry Elder [END]  proves the left is afraid he'll win,60.0,PER,0.999994456768036,49.0,Larry Elder,Larry Elder,en,-0.0915005505084991,Q6490253
10842,Endorsement: Robert Luna for  [START] L.A. County [END]  sheriff,40.0,LOC,0.9999653100967408,29.0,L.A. County,"Los Angeles County, California",en,-0.193053737282753,Q104994
10844, [START] Kamala Harris [END]  to announce new private investments aimed at slowing Central American migration,13.0,PER,0.9999458193778992,0.0,Kamala Harris,Kamala Harris,en,-0.084434263408184,Q10853588
10844,Kamala Harris to announce new private investments aimed at slowing  [START] Central American [END]  migration,83.0,MISC,0.9999213814735411,67.0,Central American,Central America,en,-0.1048096790909767,Q27611
10845," [START] Justice Department [END]  failed 'zero tolerance' border policy management, report says",18.0,ORG,0.9999969601631165,0.0,Justice Department,United States Department of Justice,en,-0.1026963144540786,Q1553390
10846,Editorial: The  [START] Democrat [END] s' far-reaching budget bill: An antidote to the filibuster?,23.0,MISC,0.999952793121338,15.0,Democrat,Democratic Party (United States),en,-0.1270985901355743,Q29552
10847,"On YouTube,  [START] North Korean [END]  refugees chase fame, profit and understanding",24.0,MISC,0.9999281764030457,12.0,North Korean,North Korea,en,-0.1164335757493972,Q423
10848,7 reported dead amid chaos at  [START] Kabul [END]  airport as desperate Afghans try to flee,35.0,LOC,0.9999964237213136,30.0,Kabul,Kabul,en,-0.1000386252999305,Q5838
10848,7 reported dead amid chaos at Kabul airport as desperate  [START] Afg [END] hans try to flee,60.0,MISC,0.9999042749404908,57.0,Afg,Afghanistan,en,-0.452894777059555,Q889
10849,Carceral architecture is everywhere in  [START] L.A [END] . What could the city look like without it?,42.0,LOC,0.9999926686286926,39.0,L.A,Los Angeles,en,-0.1012207046151161,Q65
10850,Editorial: The end of  [START] America [END] 's longest war — and our duty to the Afghan people,29.0,LOC,0.9999957084655762,22.0,America,United States,en,-0.143454298377037,Q30
10850,Editorial: The end of America's longest war — and our duty to the  [START] Afghan [END]  people,72.0,MISC,0.9999478459358216,66.0,Afghan,Afghanistan,en,-0.1907437294721603,Q889
10851, [START] Kamala Harris [END]  faces diplomatic pitfalls in tackling migration from Central America,13.0,PER,0.999965488910675,0.0,Kamala Harris,Kamala Harris,en,-0.0862854421138763,Q10853588
10851,Kamala Harris faces diplomatic pitfalls in tackling migration from  [START] Central America [END] ,82.0,LOC,0.9999940991401672,67.0,Central America,Central America,en,-0.0912201851606369,Q27611
10853,The unentitled kids:  [START] California [END] 's new generation of star college applicants,31.0,LOC,0.999996542930603,21.0,California,California,en,-0.1261970698833465,Q99
10855, [START] House [END]  passes 'Dreamers' bill as immigration debate intensifies — at the border and in Congress,5.0,ORG,0.9999263286590576,0.0,House,United States House of Representatives,en,-0.1210551112890243,Q11701
10855,House passes ' [START] Dreamers [END] ' bill as immigration debate intensifies — at the border and in Congress,22.0,MISC,0.999933898448944,14.0,Dreamers,DREAM Act,en,-0.1123097315430641,Q3011448
10855,House passes 'Dreamers' bill as immigration debate intensifies — at the border and in  [START] Congress [END] ,94.0,ORG,0.999937891960144,86.0,Congress,United States Congress,en,-0.0968215763568878,Q11268
10856,L.A. sank them into debt. Will this family find a better life in rural  [START] California [END] ?,81.0,LOC,0.9999966621398926,71.0,California,California,en,-0.1115132421255111,Q99
10857, [START] Afg [END] hans already mourning their country begin burying their dead,3.0,MISC,0.9998964071273804,0.0,Afg,"List of minor Old Testament figures, A–K",en,-0.3630793988704681,Q2712858
10858, [START] Supreme Court [END]  will weigh Biden's bid to scrap Trump-era 'Remain in Mexico' policy,13.0,ORG,0.9999905824661256,0.0,Supreme Court,Supreme Court of the United States,en,-0.0999814197421073,Q11201
10858,Supreme Court will weigh  [START] Biden [END] 's bid to scrap Trump-era 'Remain in Mexico' policy,30.0,PER,0.9999920129776,25.0,Biden,Joe Biden,en,-0.0762773901224136,Q6279
10858,Supreme Court will weigh Biden's bid to scrap  [START] Trump [END] -era 'Remain in Mexico' policy,51.0,MISC,0.9998243451118468,46.0,Trump,Donald Trump,en,-0.1027542352676391,Q22686
10858,Supreme Court will weigh Biden's bid to scrap Trump-era ' [START] Remain in [END]  Mexico' policy,66.0,MISC,0.9969100952148438,57.0,Remain in,Mexico–United States relations,en,-0.3899418115615845,Q6826311
10858,Supreme Court will weigh Biden's bid to scrap Trump-era 'Remain in  [START] Mexico [END] ' policy,73.0,LOC,0.9569562077522278,67.0,Mexico,Mexico,en,-0.1093379259109497,Q96
10859,Column: The  [START] American [END]  myth that's driving some Latinos to support the recall,20.0,MISC,0.9999897480010986,12.0,American,United States,en,-0.1828535497188568,Q30
10859,Column: The American myth that's driving some  [START] Latino [END] s to support the recall,52.0,MISC,0.999980926513672,46.0,Latino,Hispanic and Latino Americans,en,-0.1770516782999038,Q58669
10860,Column:  [START] California [END] 's sluggish population growth has lost us a congressional seat. That should concern us,18.0,LOC,0.9999974966049194,8.0,California,California,en,-0.1191520020365715,Q99
10861, [START] NBC News [END]  anchor Tom Llamas taps into his roots for a new streaming newscast,8.0,ORG,0.999994456768036,0.0,NBC News,NBC News,en,-0.0868223160505294,Q2877626
10861,NBC News anchor  [START] Tom Llamas [END]  taps into his roots for a new streaming newscast,26.0,PER,0.999992847442627,16.0,Tom Llamas,Tom Llamas,en,-0.088463194668293,Q7816603
10862,"Column: Their pupuseria survived the riots. Now,  [START] Central American [END] s thrive in South L.A.",65.0,MISC,0.9999040365219116,49.0,Central American,Central America,en,-0.1049107536673545,Q27611
10862,"Column: Their pupuseria survived the riots. Now, Central Americans thrive in  [START] South L.A. [END] ",87.0,LOC,0.9975730776786804,77.0,South L.A.,South Los Angeles,en,-0.1373478174209594,Q587064
10863, [START] EU [END]  backs helping Afghanistan's neighbors cope with refugees,2.0,ORG,0.999986171722412,0.0,EU,European Union,en,-0.12843918800354,Q458
10863,EU backs helping  [START] Afghanistan [END] 's neighbors cope with refugees,28.0,LOC,0.9999960660934448,17.0,Afghanistan,Afghanistan,en,-0.1566914319992065,Q889
10864," [START] Latino [END]  areas devastated by COVID-19 are reopening slowly, with caution and fear about future",6.0,MISC,0.9999555349349976,0.0,Latino,Hispanic and Latino Americans,en,-0.1755383014678955,Q58669
10865,"13 young  [START] Guatemala [END] ns who left for a better future were slain in Mexico, families say",18.0,MISC,0.99997079372406,9.0,Guatemala,Guatemala,en,-0.0939555466175079,Q774
10865,"13 young Guatemalans who left for a better future were slain in  [START] Mexico [END] , families say",70.0,LOC,0.9999979734420776,64.0,Mexico,Mexico,en,-0.1060518771409988,Q96
10866,Column:  [START] Larry Elder [END]  and the danger of the 'model minority' candidate,19.0,PER,0.999995231628418,8.0,Larry Elder,Larry Elder,en,-0.0900581404566764,Q6490253
10867," [START] Texas [END]  governor: State, crowdsourcing will fund his proposed border wall",5.0,LOC,0.9999918937683104,0.0,Texas,Texas,en,-0.1023971438407898,Q1439
10869,"As  [START] Supreme Court [END]  weighs abortion, Christians challenge what it means to be 'pro-life'",16.0,ORG,0.9999954700469972,3.0,Supreme Court,Supreme Court of the United States,en,-0.1975675523281097,Q11201
10869,"As Supreme Court weighs abortion,  [START] Christian [END] s challenge what it means to be 'pro-life'",43.0,MISC,0.9999678134918212,34.0,Christian,Christianity,en,-0.1193004697561264,Q5043
10870, [START] Australia [END]  to open its borders to vaccinated travelers starting Feb. 21,9.0,LOC,0.999997854232788,0.0,Australia,Australia,en,-0.1068387031555175,Q408
10871,ICE to close  [START] Georgia [END]  detention center where immigrant women alleged medical abuse,20.0,LOC,0.999997615814209,13.0,Georgia,Georgia (U.S. state),en,-0.1126138418912887,Q1428
10872,He buddied up to  [START] Putin [END]  for years. Now Hungary's Orban is feeling the heat,22.0,PER,0.9999850988388062,17.0,Putin,Vladimir Putin,en,-0.0870626717805862,Q7747
10872,He buddied up to Putin for years. Now  [START] Hungary [END] 's Orban is feeling the heat,45.0,LOC,0.9999980926513672,38.0,Hungary,Hungary,en,-0.0981674939393997,Q28
10872,He buddied up to Putin for years. Now Hungary's  [START] Orban [END]  is feeling the heat,53.0,PER,0.999991238117218,48.0,Orban,Orban,en,-0.2263016402721405,Q2994652
10873,"Column: Sorry,  [START] Democrat [END] s — Latino anger toward Republicans isn’t enough to save Newsom's political hide",23.0,MISC,0.999992847442627,15.0,Democrat,Democratic Party (United States),en,-0.1119641736149787,Q29552
10873,"Column: Sorry, Democrats —  [START] Latino [END]  anger toward Republicans isn’t enough to save Newsom's political hide",33.0,MISC,0.9999804496765136,27.0,Latino,Hispanic and Latino Americans,en,-0.1926587224006652,Q58669
10873,"Column: Sorry, Democrats — Latino anger toward  [START] Republican [END] s isn’t enough to save Newsom's political hide",57.0,MISC,0.9999934434890748,47.0,Republican,Republican Party (United States),en,-0.1125361546874046,Q29468
10874,'A lot of innocent people will die':  [START] Ukrain [END] ians in California decry Russia's attack,43.0,MISC,0.999987006187439,37.0,Ukrain,Ukrain,en,-0.1710370332002639,Q502728
10874,'A lot of innocent people will die': Ukrainians in  [START] California [END]  decry Russia's attack,61.0,LOC,0.9999947547912598,51.0,California,California,en,-0.177939236164093,Q99
10874,'A lot of innocent people will die': Ukrainians in California decry  [START] Russia [END] 's attack,74.0,LOC,0.999992609024048,68.0,Russia,Russia,en,-0.1902612745761871,Q159
10876, [START] Biden [END]  quietly reversed Trump’s ban on worker visas. Will it help or hurt the U.S. economy?,5.0,PER,0.9999947547912598,0.0,Biden,Joe Biden,en,-0.0755667015910148,Q6279
10876,Biden quietly reversed  [START] Trump [END] ’s ban on worker visas. Will it help or hurt the U.S. economy?,28.0,PER,0.999964714050293,23.0,Trump,Donald Trump,en,-0.0865623503923416,Q22686
10876,Biden quietly reversed Trump’s ban on worker visas. Will it help or hurt the  [START] U.S. [END]  economy?,81.0,LOC,0.999649703502655,77.0,U.S.,United States,en,-0.1148201003670692,Q30
10877,At least 13 killed in crash of SUV carrying more than 2 dozen near  [START] U.S [END] .-Mexico border,70.0,LOC,0.999959409236908,67.0,U.S,United States,en,-0.1146501749753952,Q30
10877,At least 13 killed in crash of SUV carrying more than 2 dozen near U.S. [START] -Mexico [END]  border,78.0,LOC,0.9952488541603088,71.0,-Mexico,Mexico,en,-0.2072669863700866,Q96
10878," [START] Biden [END]  and Mexico’s president are far apart on energy, but migration challenge could push that to the side",5.0,PER,0.999979555606842,0.0,Biden,Joe Biden,en,-0.0803574845194816,Q6279
10878,"Biden and  [START] Mexico [END] ’s president are far apart on energy, but migration challenge could push that to the side",16.0,LOC,0.999997854232788,10.0,Mexico,Mexico,en,-0.1018247380852699,Q96
10879," [START] Biden [END] ’s early immigration orders largely limited to reviewing, not undoing, Trump policy",5.0,PER,0.9999937415122986,0.0,Biden,Joe Biden,en,-0.0780599042773246,Q6279
10879,"Biden’s early immigration orders largely limited to reviewing, not undoing,  [START] Trump [END]  policy",81.0,PER,0.9999371767044068,76.0,Trump,Donald Trump,en,-0.1030433923006057,Q22686
10881,Judge blocks  [START] Texas [END]  troopers from stopping suspected migrant transports,18.0,LOC,0.9999959468841552,13.0,Texas,Texas,en,-0.1195035874843597,Q1439
10882,Tokyo Olympics: Diverse faces are representing  [START] Japan [END] . Does it reflect real change?,52.0,LOC,0.9999983310699464,47.0,Japan,Japan,en,-0.1972202658653259,Q17
10883, [START] Costa Mesa [END]  couple barely escape Ukraine with days-old newborn,10.0,LOC,0.9999457597732544,0.0,Costa Mesa,"Costa Mesa, California",en,-0.084687516093254,Q499196
10883,Costa Mesa couple barely escape  [START] Ukraine [END]  with days-old newborn,39.0,LOC,0.9999985694885254,32.0,Ukraine,Ukraine,en,-0.1162661239504814,Q212
10884," [START] Israel [END] 's high court rules that non-Orthodox converts are Jews, entitled to citizenship",6.0,LOC,0.999997854232788,0.0,Israel,Israel,en,-0.098695307970047,Q801
10884,"Israel's high court rules that  [START] non-Orthodox [END]  converts are Jews, entitled to citizenship",43.0,MISC,0.9540236592292786,31.0,non-Orthodox,Haredi Judaism,en,-0.2589097619056701,Q212912
10884,"Israel's high court rules that non-Orthodox converts are  [START] Je [END] ws, entitled to citizenship",59.0,MISC,0.9992161989212036,57.0,Je,Jews as the chosen people,en,-0.3302505612373352,Q1156645
10885," [START] U.S [END] ., EU, U.K., Canada join forces to slap sanctions on Belarus",3.0,LOC,0.9999420046806335,0.0,U.S,United States,en,-0.1091224923729896,Q30
10885,"U.S.,  [START] EU [END] , U.K., Canada join forces to slap sanctions on Belarus",8.0,ORG,0.9998363256454468,6.0,EU,European Union,en,-0.1295257359743118,Q458
10885,"U.S., EU,  [START] U.K. [END] , Canada join forces to slap sanctions on Belarus",14.0,LOC,0.9997437000274658,10.0,U.K.,United Kingdom,en,-0.1023280397057533,Q145
10885,"U.S., EU, U.K.,  [START] Canada [END]  join forces to slap sanctions on Belarus",22.0,LOC,0.9999966621398926,16.0,Canada,Canada,en,-0.1046970635652542,Q16
10885,"U.S., EU, U.K., Canada join forces to slap sanctions on  [START] Belarus [END] ",63.0,LOC,0.99999737739563,56.0,Belarus,Belarus,en,-0.0915400683879852,Q184
10886, [START] Harris [END] ' visit to Guatemala and Mexico a mix of diplomacy and controversy,6.0,PER,0.9999945163726808,0.0,Harris,"George Harris, 3rd Baron Harris",en,-0.4888939261436462,Q5540255
10886,Harris' visit to  [START] Guatemala [END]  and Mexico a mix of diplomacy and controversy,26.0,LOC,0.9999979734420776,17.0,Guatemala,Guatemala,en,-0.0936451852321624,Q774
10886,Harris' visit to Guatemala and  [START] Mexico [END]  a mix of diplomacy and controversy,37.0,LOC,0.9999983310699464,31.0,Mexico,Mexico,en,-0.1027120351791381,Q96
10887, [START] Ukraine [END] 's Jews seek refuge in synagogues as Russia invades,7.0,LOC,0.9999983310699464,0.0,Ukraine,Ukraine,en,-0.1210804879665374,Q212
10887,Ukraine's  [START] Je [END] ws seek refuge in synagogues as Russia invades,12.0,MISC,0.998158037662506,10.0,Je,Yehiel De-Nur,en,-0.3722394704818725,Q706341
10887,Ukraine's Jews seek refuge in synagogues as  [START] Russia [END]  invades,50.0,LOC,0.999997854232788,44.0,Russia,Russia,en,-0.1311487108469009,Q159
