id,sentiment_label
6171,Negative
6175,Neutral
6176,Negative
6177,Negative
6178,Negative
6179,Negative
6180,Neutral
6181,Negative
6182,Negative
6183,Negative
6184,Neutral
6186,Negative
6188,Negative
6190,Negative
6191,Negative
6192,Negative
6194,Neutral
6195,Negative
6196,Negative
6197,Negative
6200,Negative
6201,Negative
6202,Negative
6203,Negative
6204,Negative
6205,Negative
6206,Negative
6207,Negative
6208,Neutral
6209,Negative
6210,Negative
6211,Negative
6212,Neutral
6214,Negative
6215,Negative
6216,Negative
6219,Negative
6221,Positive
6222,Negative
6223,Negative
6224,Neutral
6225,Negative
6229,Positive
6231,Neutral
6232,Negative
6234,Negative
6235,Negative
6236,Negative
6238,Neutral
6239,Negative
6240,Negative
6241,Negative
6243,Negative
6244,Neutral
6245,Negative
6246,Neutral
6247,Negative
6248,Neutral
6249,Negative
6250,Negative
6251,Neutral
6252,Negative
6253,Negative
6254,Negative
6255,Negative
6256,Negative
6257,Negative
6258,Negative
6259,Positive
6263,Negative
6264,Negative
6265,Neutral
6269,Neutral
6270,Negative
6275,Neutral
6276,Negative
6277,Neutral
6278,Negative
6279,Negative
6280,Neutral
6282,Negative
6284,Negative
6286,Neutral
6287,Negative
6288,Negative
6289,Negative
6290,Neutral
6293,Negative
6294,Neutral
6296,Negative
6297,Negative
6299,Negative
6300,Neutral
6303,Negative
6304,Positive
6306,Neutral
6308,Positive
6310,Negative
6312,Negative
6313,Neutral
6314,Positive
6316,Negative
6317,Neutral
6318,Negative
6320,Negative
6321,Negative
6322,Negative
6323,Negative
6324,Neutral
6326,Neutral
6328,Neutral
6329,Negative
6330,Negative
6331,Negative
6332,Neutral
6333,Positive
6334,Positive
6335,Negative
6336,Negative
6337,Negative
6340,Negative
6341,Negative
6342,Negative
6343,Negative
6344,Negative
6345,Negative
6347,Negative
6348,Neutral
6349,Negative
6350,Negative
6351,Negative
6352,Neutral
6353,Negative
6354,Neutral
6355,Neutral
6357,Neutral
6359,Negative
6361,Negative
6364,Negative
6365,Negative
6366,Negative
6367,Neutral
6370,Negative
6371,Negative
6374,Negative
6376,Neutral
6378,Negative
6380,Negative
6381,Positive
6382,Negative
6384,Negative
6385,Negative
6386,Negative
6389,Neutral
6390,Negative
6392,Negative
6394,Negative
6395,Negative
6397,Negative
6398,Negative
6401,Negative
6402,Neutral
6403,Negative
6406,Neutral
6407,Neutral
6409,Negative
6410,Neutral
6411,Negative
6413,Neutral
6414,Negative
6417,Negative
6418,Negative
6420,Neutral
6424,Neutral
6425,Negative
6426,Negative
6427,Neutral
6429,Negative
6431,Negative
6433,Neutral
6435,Negative
6436,Negative
6438,Neutral
6439,Negative
6441,Negative
6442,Negative
6443,Neutral
6444,Negative
6446,Negative
6447,Positive
6450,Negative
6451,Negative
6452,Negative
6453,Negative
6454,Neutral
6455,Negative
6457,Negative
6458,Negative
6461,Neutral
6462,Positive
6463,Negative
6464,Negative
6465,Neutral
6466,Negative
6469,Negative
6470,Negative
6471,Negative
6472,Negative
6473,Negative
6474,Negative
6476,Negative
6478,Negative
6479,Negative
6483,Negative
6484,Negative
6486,Neutral
6487,Negative
6489,Negative
6490,Negative
6491,Negative
6493,Negative
6494,Negative
6496,Negative
6499,Negative
6500,Neutral
6501,Negative
6502,Negative
6503,Positive
6506,Neutral
6507,Negative
6508,Negative
6509,Negative
6510,Negative
6511,Negative
6512,Negative
6513,Negative
6514,Negative
6516,Negative
6518,Neutral
6519,Negative
6520,Neutral
6522,Positive
6524,Neutral
6526,Negative
6528,Negative
6530,Negative
6531,Neutral
6532,Negative
6534,Negative
6535,Negative
6540,Neutral
6541,Positive
6544,Negative
6545,Negative
6547,Negative
6548,Negative
6549,Negative
6550,Positive
6552,Negative
6553,Negative
6556,Neutral
6559,Negative
6563,Neutral
6565,Negative
6566,Negative
6567,Negative
6568,Negative
6569,Negative
6570,Negative
6571,Negative
6572,Negative
6576,Negative
6577,Negative
6580,Neutral
6582,Neutral
6584,Neutral
6586,Negative
6587,Negative
6588,Negative
6589,Negative
6590,Negative
6591,Negative
6592,Neutral
6597,Negative
6601,Negative
6602,Neutral
6604,Negative
6605,Negative
6607,Negative
6608,Negative
6609,Negative
6611,Negative
6615,Negative
6616,Negative
6618,Neutral
6620,Neutral
6622,Negative
6623,Neutral
6624,Neutral
6625,Neutral
6626,Negative
6628,Negative
6634,Negative
6638,Neutral
6639,Neutral
6640,Negative
6642,Negative
6644,Negative
6646,Neutral
6647,Negative
6650,Negative
6652,Negative
6661,Negative
6663,Negative
6664,Negative
6666,Negative
6667,Negative
6668,Neutral
6669,Negative
6670,Neutral
6671,Negative
6673,Negative
6675,Negative
6676,Neutral
6679,Neutral
6680,Negative
6681,Negative
6683,Negative
6684,Neutral
6685,Neutral
6686,Negative
6689,Neutral
6690,Negative
6692,Negative
6694,Negative
6696,Negative
6698,Neutral
6701,Negative
6704,Neutral
6705,Neutral
6707,Neutral
6709,Neutral
6714,Negative
6715,Negative
6716,Negative
6719,Neutral
6720,Negative
6722,Negative
6723,Negative
6724,Negative
6725,Negative
6726,Negative
6727,Negative
6728,Negative
6729,Negative
6730,Negative
6733,Negative
6734,Neutral
6735,Negative
6736,Negative
6737,Neutral
6738,Negative
6740,Neutral
6742,Neutral
6743,Negative
6744,Negative
6746,Negative
6748,Negative
6750,Negative
6752,Negative
6753,Neutral
6754,Negative
6756,Negative
6760,Negative
6764,Negative
6765,Negative
6766,Neutral
6767,Negative
6770,Neutral
6772,Negative
6773,Negative
6774,Neutral
6775,Neutral
6776,Negative
6777,Negative
6780,Negative
6781,Negative
6784,Negative
6785,Negative
6787,Negative
6788,Negative
6790,Neutral
6792,Negative
6794,Negative
6796,Negative
6798,Negative
6799,Negative
6801,Negative
6803,Negative
6804,Neutral
6806,Positive
6809,Negative
6811,Negative
6813,Negative
6815,Negative
6817,Negative
6820,Negative
6821,Neutral
6822,Negative
6823,Negative
6826,Negative
6828,Negative
6829,Neutral
6830,Negative
6831,Negative
6833,Neutral
6834,Negative
6836,Negative
6837,Positive
6839,Negative
6840,Negative
6841,Negative
6842,Negative
6844,Neutral
6845,Negative
6847,Negative
6848,Negative
6849,Negative
6852,Negative
6853,Negative
6854,Negative
6855,Negative
6858,Negative
6859,Negative
6861,Negative
6863,Neutral
6865,Neutral
6866,Negative
6867,Negative
6868,Negative
6869,Positive
6873,Neutral
6876,Negative
6877,Negative
6878,Negative
6892,Negative
6894,Neutral
6897,Negative
6898,Negative
6899,Negative
6902,Negative
6905,Negative
6906,Negative
6909,Negative
6912,Negative
6913,Negative
6916,Negative
6917,Negative
6921,Negative
6925,Negative
6926,Negative
6927,Negative
6928,Negative
6932,Neutral
6935,Negative
6936,Negative
6939,Negative
6943,Neutral
6944,Neutral
6945,Negative
6946,Negative
6948,Negative
6952,Negative
6953,Neutral
6955,Negative
6956,Negative
6959,Negative
6967,Negative
6970,Negative
6975,Negative
6977,Negative
6979,Negative
6984,Negative
6985,Negative
6988,Neutral
6990,Negative
6992,Negative
6993,Negative
6994,Negative
6995,Negative
6996,Negative
6998,Negative
7000,Negative
7001,Negative
7003,Neutral
7005,Negative
7008,Negative
7014,Negative
7015,Negative
7017,Neutral
7020,Neutral
7021,Neutral
7022,Negative
7023,Negative
7024,Negative
7025,Neutral
7027,Negative
7028,Negative
7029,Negative
7032,Negative
7036,Negative
7045,Negative
7047,Negative
7050,Neutral
7053,Negative
7054,Negative
7055,Negative
7060,Negative
7062,Negative
7067,Negative
7072,Negative
7073,Negative
7074,Positive
7076,Negative
7078,Negative
7080,Negative
7081,Negative
7082,Neutral
7083,Negative
7084,Negative
7086,Negative
7087,Negative
7088,Negative
7089,Neutral
7091,Negative
7092,Negative
7094,Negative
7095,Neutral
7096,Negative
7099,Negative
7100,Neutral
7101,Negative
7106,Negative
7113,Negative
7114,Negative
7117,Negative
7118,Neutral
7120,Negative
7124,Negative
7126,Negative
7127,Negative
7129,Negative
7131,Negative
7133,Negative
7136,Negative
7140,Negative
7146,Negative
7147,Negative
7148,Negative
7150,Negative
7151,Neutral
7152,Neutral
7156,Neutral
7159,Neutral
7162,Negative
7166,Negative
7169,Neutral
7173,Negative
7175,Negative
7180,Neutral
7182,Negative
7186,Negative
7187,Negative
7189,Neutral
7190,Negative
7193,Neutral
7198,Negative
7201,Negative
7202,Neutral
7204,Negative
7205,Negative
7210,Negative
7212,Negative
7214,Negative
7219,Negative
7220,Neutral
7224,Neutral
7225,Neutral
7227,Negative
7230,Negative
7231,Negative
7232,Negative
7233,Negative
7238,Negative
7240,Neutral
7241,Negative
7244,Negative
7246,Negative
7249,Neutral
7251,Negative
7252,Negative
7253,Neutral
7255,Negative
7256,Negative
7258,Negative
7259,Positive
7261,Negative
7264,Negative
7265,Positive
7270,Negative
7276,Neutral
7277,Negative
7279,Negative
7281,Negative
7282,Negative
7284,Negative
7287,Negative
7295,Negative
7296,Negative
7300,Negative
7309,Negative
7311,Negative
7312,Negative
7315,Negative
7320,Negative
7322,Negative
7327,Neutral
7328,Neutral
7331,Negative
7335,Negative
7337,Negative
7338,Negative
7344,Negative
7345,Negative
7347,Negative
7350,Negative
7359,Negative
7364,Negative
7368,Negative
7371,Negative
7373,Negative
7374,Negative
7376,Negative
7377,Negative
7380,Positive
7382,Negative
7383,Neutral
7384,Negative
7386,Neutral
7391,Neutral
7394,Negative
7401,Negative
7405,Negative
7406,Negative
7412,Negative
7417,Negative
7418,Negative
7419,Negative
7420,Neutral
7421,Negative
7422,Negative
7423,Negative
7424,Neutral
7425,Negative
7426,Negative
7427,Negative
7428,Negative
7429,Negative
7430,Negative
7431,Negative
7432,Negative
7433,Negative
7434,Neutral
7435,Neutral
7437,Negative
7439,Positive
7440,Neutral
7441,Negative
7442,Negative
7443,Negative
7444,Neutral
7445,Negative
7446,Negative
7447,Neutral
7448,Negative
7450,Neutral
7452,Neutral
7453,Neutral
7454,Neutral
7455,Neutral
7456,Neutral
7457,Negative
7458,Neutral
7459,Negative
7462,Negative
7465,Negative
7468,Negative
7471,Negative
7473,Negative
7475,Negative
7477,Negative
7478,Negative
7480,Negative
7481,Neutral
7482,Negative
7483,Negative
7490,Neutral
7491,Neutral
7493,Negative
7497,Negative
7498,Positive
7499,Negative
7502,Positive
7507,Negative
7508,Negative
7509,Positive
7513,Negative
7516,Negative
7517,Negative
7518,Negative
7519,Negative
7521,Negative
7528,Negative
7531,Negative
7534,Negative
7535,Negative
7538,Neutral
7540,Negative
7545,Negative
7546,Neutral
7556,Negative
7558,Negative
7563,Negative
7564,Negative
7566,Negative
7578,Negative
7582,Negative
7586,Negative
7594,Negative
7595,Negative
7596,Negative
7598,Negative
7600,Negative
7601,Neutral
7605,Negative
7616,Negative
7618,Neutral
7623,Negative
7627,Negative
7628,Negative
7636,Negative
7640,Negative
7641,Negative
7660,Negative
7661,Negative
7666,Negative
7677,Negative
7684,Negative
7691,Negative
7692,Negative
7697,Neutral
7700,Negative
7701,Negative
7704,Negative
7707,Negative
7715,Negative
7716,Neutral
7718,Negative
7719,Neutral
7720,Negative
7721,Neutral
7722,Positive
7723,Negative
7724,Negative
7725,Negative
7726,Negative
7727,Negative
7728,Neutral
7729,Positive
7730,Neutral
7731,Negative
7732,Negative
7733,Neutral
7734,Negative
7735,Negative
7736,Neutral
7737,Negative
7738,Negative
7739,Negative
7740,Negative
7741,Negative
7742,Negative
7743,Negative
7744,Neutral
7745,Neutral
7746,Neutral
7747,Negative
7748,Neutral
7749,Negative
7750,Negative
7751,Negative
7752,Negative
7753,Neutral
7754,Neutral
7755,Negative
7756,Neutral
7757,Positive
7758,Negative
7759,Negative
7760,Negative
7761,Neutral
7762,Negative
7763,Negative
7764,Neutral
7765,Negative
7766,Negative
7767,Negative
7768,Negative
7769,Negative
7770,Neutral
7771,Neutral
7772,Neutral
7773,Negative
7774,Negative
7775,Negative
7776,Negative
7777,Negative
7778,Negative
7779,Negative
7780,Negative
7781,Negative
7782,Negative
7783,Positive
7784,Neutral
7785,Negative
7786,Negative
7787,Negative
7788,Negative
7789,Negative
7790,Neutral
7791,Negative
7792,Negative
7793,Neutral
7794,Negative
7795,Negative
7796,Negative
7797,Positive
7798,Negative
7799,Negative
7800,Negative
7801,Negative
7802,Neutral
7803,Negative
7804,Negative
7805,Neutral
7806,Negative
7807,Neutral
7808,Negative
7809,Negative
7810,Negative
7811,Negative
7812,Neutral
7813,Negative
7814,Negative
7815,Negative
7816,Negative
7817,Negative
7818,Negative
7819,Negative
7820,Negative
7821,Neutral
7822,Neutral
7823,Negative
7824,Neutral
7825,Negative
7826,Neutral
7827,Neutral
7828,Negative
7829,Neutral
7830,Negative
7831,Negative
7832,Negative
7833,Positive
7834,Neutral
7835,Neutral
7836,Negative
7837,Negative
7838,Neutral
7839,Negative
7840,Negative
7841,Positive
7842,Negative
7843,Negative
7844,Neutral
7845,Negative
7846,Negative
7847,Negative
7848,Negative
7849,Neutral
7850,Negative
7851,Negative
7852,Negative
7853,Negative
7854,Negative
7855,Positive
7856,Neutral
7857,Negative
7858,Negative
7859,Neutral
7860,Negative
7861,Negative
7862,Neutral
7863,Positive
7864,Neutral
7865,Negative
7866,Neutral
7867,Neutral
7868,Negative
7869,Neutral
7870,Negative
7871,Neutral
7872,Negative
7873,Neutral
7874,Negative
7876,Negative
7877,Neutral
7878,Positive
7879,Neutral
7880,Negative
7881,Neutral
7882,Negative
7883,Neutral
7884,Negative
7885,Negative
7886,Negative
7887,Neutral
7888,Neutral
7889,Neutral
7890,Neutral
7891,Neutral
7892,Negative
7893,Negative
7894,Negative
7895,Negative
7896,Negative
7897,Negative
7898,Negative
7899,Negative
7900,Negative
7901,Negative
7902,Negative
7903,Negative
7904,Neutral
7905,Negative
7907,Positive
7908,Neutral
7909,Negative
7910,Negative
7911,Positive
7912,Neutral
7913,Neutral
7914,Negative
7915,Positive
7916,Negative
7917,Negative
7918,Neutral
7919,Negative
7920,Neutral
7921,Negative
7922,Neutral
7923,Negative
7924,Negative
7925,Negative
7926,Negative
7927,Negative
7928,Neutral
7929,Neutral
7930,Negative
7931,Negative
7932,Neutral
7933,Neutral
7934,Neutral
7935,Negative
7936,Neutral
7937,Positive
7938,Negative
7939,Negative
7940,Neutral
7941,Neutral
7942,Negative
7943,Negative
7944,Negative
7945,Positive
7946,Neutral
7947,Negative
7948,Negative
7949,Negative
7950,Neutral
7951,Negative
7952,Negative
7953,Neutral
7954,Neutral
7955,Neutral
7956,Neutral
7957,Neutral
7958,Neutral
7959,Neutral
7960,Positive
7961,Negative
7962,Negative
7963,Negative
7964,Negative
7965,Neutral
7966,Negative
7967,Negative
7968,Negative
7969,Negative
7970,Negative
7971,Positive
7972,Negative
7973,Negative
7974,Negative
7975,Positive
7976,Negative
7977,Neutral
7978,Negative
7979,Positive
7980,Neutral
7981,Neutral
7982,Negative
7983,Neutral
7984,Negative
7986,Negative
7987,Positive
7988,Neutral
7989,Negative
7990,Negative
7991,Negative
7992,Neutral
7993,Negative
7994,Neutral
7995,Negative
7996,Negative
7997,Negative
7998,Negative
7999,Negative
8000,Negative
8001,Positive
8002,Negative
8003,Neutral
8004,Negative
8005,Negative
8006,Negative
8007,Negative
8008,Negative
8009,Neutral
8010,Negative
8011,Negative
8012,Neutral
8013,Negative
8014,Negative
8015,Neutral
8016,Negative
8017,Negative
8018,Neutral
8019,Neutral
8020,Negative
8021,Negative
8022,Negative
8023,Neutral
8024,Negative
8025,Negative
8026,Negative
8027,Negative
8028,Negative
8029,Negative
8030,Negative
8031,Neutral
8032,Negative
8033,Negative
8034,Neutral
8035,Negative
8036,Negative
8038,Neutral
8039,Negative
8040,Negative
8041,Negative
8042,Negative
8043,Negative
8044,Positive
8045,Positive
8046,Negative
8047,Neutral
8048,Neutral
8049,Negative
8050,Negative
8051,Negative
8052,Negative
8053,Negative
8054,Negative
8055,Negative
8056,Neutral
8057,Neutral
8058,Negative
8059,Negative
8060,Neutral
8061,Negative
8062,Negative
8063,Negative
8064,Negative
8065,Negative
8066,Negative
8067,Negative
8068,Neutral
8069,Negative
8070,Negative
8071,Negative
8072,Neutral
8073,Negative
8074,Neutral
8075,Negative
8076,Neutral
8077,Neutral
8078,Negative
8079,Negative
8080,Negative
8081,Neutral
8082,Neutral
8083,Negative
8084,Neutral
8085,Neutral
8086,Negative
8087,Neutral
8088,Negative
8089,Negative
8090,Negative
8092,Neutral
8093,Neutral
8094,Neutral
8095,Neutral
8096,Negative
8097,Neutral
8098,Negative
8099,Negative
8100,Negative
8101,Positive
8102,Negative
8103,Positive
8104,Negative
8105,Negative
8106,Neutral
8107,Neutral
8108,Neutral
8109,Negative
8110,Negative
8111,Positive
8112,Neutral
8113,Negative
8114,Negative
8115,Neutral
8116,Neutral
8117,Neutral
8118,Neutral
8119,Negative
8120,Negative
8121,Neutral
8122,Negative
8123,Negative
8124,Negative
8125,Positive
8126,Negative
8127,Neutral
8128,Negative
8129,Neutral
8130,Negative
8131,Negative
8132,Negative
8133,Positive
8134,Negative
8135,Negative
8136,Positive
8137,Positive
8138,Negative
8139,Negative
8140,Negative
8141,Negative
8142,Negative
8143,Neutral
8144,Negative
8145,Negative
8146,Negative
8147,Negative
8148,Negative
8150,Negative
8151,Negative
8153,Positive
8154,Neutral
8156,Negative
8157,Positive
8158,Negative
8159,Negative
8160,Negative
8161,Negative
8162,Neutral
8163,Negative
8164,Negative
8165,Negative
8166,Negative
8167,Neutral
8168,Neutral
8169,Neutral
8170,Neutral
8171,Negative
8173,Neutral
8174,Neutral
8175,Negative
8176,Negative
8177,Negative
8178,Negative
8179,Negative
8180,Negative
8181,Neutral
8182,Negative
8183,Negative
8184,Positive
8186,Negative
8187,Neutral
8188,Neutral
8189,Negative
8190,Negative
8191,Negative
8192,Negative
8193,Negative
8194,Negative
8195,Neutral
8196,Negative
8197,Negative
8198,Negative
8199,Negative
8200,Neutral
8201,Neutral
8202,Negative
8203,Negative
8204,Neutral
8205,Neutral
8206,Negative
8207,Negative
8208,Negative
8209,Neutral
8210,Negative
8211,Negative
8212,Negative
8213,Neutral
8214,Negative
8215,Neutral
8216,Negative
8217,Negative
8218,Neutral
8219,Positive
8220,Negative
8221,Negative
8222,Positive
8223,Negative
8224,Negative
8225,Negative
8226,Negative
8227,Negative
8228,Negative
8230,Neutral
8231,Neutral
8232,Negative
8233,Negative
8234,Negative
8235,Neutral
8236,Negative
8237,Negative
8238,Negative
8239,Negative
8240,Negative
8241,Neutral
8243,Negative
8244,Neutral
8245,Negative
8246,Neutral
8247,Neutral
8248,Negative
8249,Negative
8250,Negative
8251,Negative
8252,Negative
8253,Neutral
8254,Negative
8256,Negative
8257,Negative
8258,Negative
8259,Negative
8260,Negative
8261,Negative
8262,Negative
8264,Negative
8265,Negative
8266,Positive
8267,Neutral
8268,Negative
8269,Negative
8270,Neutral
8271,Negative
8272,Neutral
8273,Negative
8274,Neutral
8275,Neutral
8276,Neutral
8277,Negative
8278,Negative
8279,Negative
8280,Negative
8281,Neutral
8282,Neutral
8283,Negative
8284,Negative
8285,Negative
8286,Neutral
8287,Negative
8288,Negative
8289,Negative
8290,Negative
8291,Neutral
8292,Negative
8293,Positive
8295,Positive
8296,Negative
8297,Negative
8298,Neutral
8299,Neutral
8300,Neutral
8301,Negative
8302,Negative
8303,Negative
8304,Negative
8306,Negative
8308,Negative
8309,Negative
8310,Neutral
8311,Negative
8313,Neutral
8314,Neutral
8316,Neutral
8317,Negative
8318,Negative
8319,Negative
8320,Negative
8321,Negative
8322,Negative
8324,Negative
8325,Neutral
8326,Neutral
8327,Neutral
8328,Negative
8329,Negative
8330,Positive
8331,Negative
8332,Neutral
8333,Negative
8334,Neutral
8336,Neutral
8337,Negative
8338,Neutral
8339,Negative
8340,Neutral
8341,Positive
8342,Negative
8343,Negative
8344,Neutral
8345,Negative
8346,Negative
8347,Negative
8348,Negative
8349,Negative
8350,Negative
8351,Negative
8352,Neutral
8353,Neutral
8354,Negative
8355,Positive
8356,Negative
8357,Neutral
8358,Neutral
8359,Negative
8360,Positive
8361,Negative
8362,Negative
8363,Negative
8364,Negative
8366,Negative
8367,Negative
8368,Negative
8369,Neutral
8370,Negative
8371,Neutral
8372,Negative
8373,Negative
8374,Negative
8375,Neutral
8376,Neutral
8377,Neutral
8378,Negative
8380,Neutral
8381,Negative
8382,Positive
8383,Negative
8384,Negative
8385,Neutral
8386,Neutral
8387,Negative
8388,Negative
8389,Neutral
8390,Negative
8391,Negative
8392,Negative
8394,Negative
8395,Neutral
8396,Negative
8397,Negative
8398,Negative
8399,Neutral
8400,Negative
8401,Negative
8403,Negative
8404,Neutral
8405,Negative
8406,Neutral
8407,Negative
8408,Negative
8409,Positive
8410,Positive
8411,Negative
8412,Negative
8413,Neutral
8414,Negative
8415,Negative
8416,Negative
8417,Negative
8418,Positive
8419,Negative
8420,Negative
8421,Negative
8422,Neutral
8423,Negative
8425,Negative
8426,Negative
8427,Positive
8429,Negative
8431,Negative
8432,Negative
8433,Neutral
8434,Negative
8435,Negative
8436,Negative
8438,Negative
8439,Negative
8440,Negative
8442,Negative
8443,Negative
8444,Negative
8445,Neutral
8446,Negative
8447,Negative
8449,Negative
8450,Negative
8451,Positive
8452,Negative
8453,Negative
8454,Neutral
8456,Neutral
8457,Negative
8458,Negative
8460,Neutral
8461,Neutral
8462,Negative
8463,Negative
8464,Negative
8465,Neutral
8466,Negative
8467,Negative
8469,Negative
8470,Negative
8471,Negative
8472,Negative
8473,Negative
8474,Negative
8475,Negative
8477,Positive
8478,Neutral
8479,Negative
8480,Negative
8481,Negative
8482,Negative
8483,Neutral
8484,Negative
8485,Neutral
8486,Negative
8487,Negative
8488,Negative
8489,Negative
8490,Negative
8491,Neutral
8493,Negative
8494,Negative
8495,Neutral
8496,Neutral
8497,Negative
8499,Negative
8500,Negative
8502,Negative
8503,Neutral
8504,Negative
8505,Positive
8506,Neutral
8507,Neutral
8508,Negative
8509,Negative
8510,Negative
8511,Negative
8512,Neutral
8513,Negative
8514,Negative
8515,Neutral
8516,Positive
8518,Negative
8519,Negative
8520,Negative
8521,Negative
8522,Negative
8523,Neutral
8524,Negative
8525,Neutral
8526,Negative
8527,Neutral
8528,Negative
8529,Negative
8530,Negative
8531,Negative
8532,Neutral
8533,Negative
8534,Negative
8536,Negative
8537,Negative
8538,Negative
8539,Negative
8540,Negative
8541,Negative
8542,Negative
8543,Neutral
8544,Negative
8545,Negative
8546,Negative
8547,Negative
8548,Negative
8549,Neutral
8550,Negative
8551,Negative
8552,Negative
8553,Negative
8555,Neutral
8557,Positive
8558,Negative
8559,Negative
8561,Negative
8562,Positive
8563,Negative
8564,Negative
8565,Negative
8566,Neutral
8567,Negative
8568,Negative
8569,Neutral
8570,Negative
8571,Neutral
8572,Negative
8573,Negative
8574,Negative
8575,Neutral
8576,Negative
8577,Negative
8579,Negative
8580,Negative
8582,Neutral
8583,Negative
8584,Negative
8585,Positive
8587,Positive
8588,Neutral
8589,Negative
8590,Neutral
8591,Neutral
8593,Positive
8594,Negative
8595,Negative
8596,Neutral
8597,Negative
8598,Negative
8601,Negative
8602,Negative
8603,Negative
8605,Neutral
8607,Neutral
8608,Neutral
8609,Negative
8611,Negative
8612,Neutral
8613,Neutral
8614,Negative
8615,Negative
8616,Negative
8617,Neutral
8618,Neutral
8619,Negative
8620,Neutral
8622,Neutral
8624,Neutral
8625,Neutral
8626,Negative
8627,Neutral
8628,Negative
8629,Negative
8630,Negative
8632,Positive
8633,Neutral
8634,Negative
8636,Neutral
8637,Neutral
8639,Negative
8640,Neutral
8641,Negative
8643,Negative
8644,Positive
8645,Positive
8646,Neutral
8647,Neutral
8648,Negative
8649,Negative
8650,Negative
8651,Negative
8653,Negative
8654,Negative
8655,Negative
8656,Negative
8657,Neutral
8658,Neutral
8659,Negative
8660,Negative
8661,Negative
8662,Negative
8664,Positive
8666,Negative
8667,Neutral
8668,Negative
8669,Negative
8670,Neutral
8671,Negative
8672,Neutral
8673,Negative
8676,Negative
8677,Neutral
8678,Negative
8679,Neutral
8680,Neutral
8682,Neutral
8683,Negative
8684,Negative
8685,Negative
8686,Negative
8687,Negative
8688,Neutral
8689,Negative
8690,Neutral
8691,Negative
8692,Neutral
8693,Negative
8694,Negative
8696,Negative
8698,Positive
8701,Negative
8702,Negative
8704,Negative
8706,Negative
8707,Negative
8708,Negative
8709,Negative
8710,Neutral
8711,Neutral
8712,Positive
8714,Neutral
8715,Negative
8716,Neutral
8717,Negative
8719,Negative
8720,Negative
8721,Negative
8722,Negative
8723,Neutral
8725,Negative
8726,Neutral
8727,Neutral
8729,Neutral
8731,Negative
8733,Negative
8734,Negative
8735,Negative
8736,Negative
8737,Negative
8738,Negative
8740,Negative
8741,Negative
8742,Neutral
8743,Positive
8744,Negative
8745,Negative
8746,Negative
8747,Negative
8748,Negative
8749,Neutral
8750,Negative
8751,Negative
8752,Neutral
8753,Negative
8754,Negative
8755,Neutral
8756,Negative
8757,Neutral
8758,Negative
8759,Negative
8760,Negative
8761,Negative
8762,Neutral
8763,Negative
8764,Negative
8765,Negative
8766,Neutral
8767,Negative
8768,Negative
8769,Neutral
8770,Negative
8771,Neutral
8772,Negative
8773,Neutral
8774,Negative
8775,Negative
8776,Neutral
8777,Negative
8778,Negative
8779,Negative
8780,Neutral
8781,Negative
8782,Neutral
8783,Negative
8784,Negative
8785,Negative
8786,Negative
8787,Negative
8788,Negative
8789,Positive
8790,Negative
8791,Negative
8792,Neutral
8793,Negative
8794,Negative
8795,Neutral
8796,Negative
8797,Negative
8798,Negative
8799,Negative
8800,Negative
8801,Neutral
8802,Negative
8803,Negative
8804,Negative
8805,Neutral
8806,Negative
8807,Negative
8808,Negative
8809,Negative
8810,Neutral
8811,Positive
8812,Negative
8813,Negative
8814,Neutral
8815,Negative
8816,Negative
8817,Negative
8818,Negative
8819,Neutral
8820,Negative
8821,Negative
8822,Neutral
8823,Neutral
8824,Negative
8825,Negative
8826,Negative
8827,Neutral
8828,Neutral
8829,Negative
8830,Positive
8831,Neutral
8832,Negative
8833,Positive
8834,Negative
8835,Negative
8836,Negative
8837,Negative
8838,Negative
8839,Negative
8840,Negative
8841,Negative
8842,Neutral
8843,Negative
8844,Neutral
8845,Negative
8846,Neutral
8847,Negative
8848,Neutral
8849,Negative
8850,Neutral
8851,Negative
8852,Negative
8853,Negative
8854,Negative
8855,Negative
8856,Negative
8857,Neutral
8858,Negative
8859,Negative
8860,Negative
8861,Negative
8862,Negative
8863,Negative
8864,Negative
8865,Negative
8866,Negative
8867,Negative
8868,Negative
8869,Neutral
8870,Negative
8871,Neutral
8872,Positive
8873,Negative
8874,Neutral
8875,Neutral
8876,Negative
8877,Negative
8878,Negative
8879,Negative
8880,Neutral
8881,Negative
8882,Negative
8883,Neutral
8884,Negative
8885,Neutral
8886,Negative
8887,Negative
8888,Negative
8889,Negative
8890,Negative
8891,Negative
8892,Neutral
8893,Negative
8894,Negative
8895,Neutral
8896,Neutral
8897,Neutral
8898,Negative
8899,Negative
8900,Neutral
8901,Negative
8902,Neutral
8903,Neutral
8904,Negative
8905,Negative
8906,Negative
8907,Negative
8908,Negative
8909,Negative
8910,Negative
8911,Negative
8912,Neutral
8913,Neutral
8914,Neutral
8915,Negative
8916,Neutral
8917,Neutral
8918,Neutral
8919,Neutral
8920,Negative
8921,Neutral
8922,Negative
8923,Negative
8924,Neutral
8925,Negative
8926,Negative
8927,Negative
8928,Negative
8929,Negative
8930,Negative
8931,Negative
8932,Negative
8933,Negative
8934,Negative
8935,Negative
8936,Neutral
8937,Negative
8938,Neutral
8939,Negative
8940,Positive
8941,Negative
8942,Negative
8943,Neutral
8944,Negative
8945,Negative
8946,Negative
8947,Neutral
8948,Negative
8949,Negative
8950,Neutral
8951,Negative
8952,Neutral
8953,Negative
8954,Neutral
